game_id,season,game_type,week,gameday,home_team,away_team,home_score,away_score,roof,surface,div_game,spread_line,total_line,temp,wind,result
2020_16_TB_DET,2020,REG,16,2020-12-26,DET,TB,7,47,dome,fieldturf,0,-12.0,55.0,,,-40
2020_16_TEN_GB,2020,REG,16,2020-12-27,GB,TEN,40,14,outdoors,grass,0,3.0,52.5,28.0,15.0,26
2020_17_ARI_LA,2020,REG,17,2021-01-03,LA,ARI,18,7,dome,matrixturf,1,1.0,42.0,,,11
2020_17_ATL_TB,2020,REG,17,2021-01-03,TB,ATL,44,27,outdoors,grass,1,7.5,51.0,65.0,4.0,17
2020_17_BAL_CIN,2020,REG,17,2021-01-03,CIN,BAL,3,38,outdoors,grass,1,-13.5,46.0,39.0,10.0,-35
2020_17_LAC_KC,2020,REG,17,2021-01-03,KC,LAC,21,38,outdoors,astroturf,1,-7.0,43.0,35.0,6.0,-17
2020_17_LV_DEN,2020,REG,17,2021-01-03,DEN,LV,31,32,outdoors,grass,1,-2.5,50.5,53.0,10.0,-1
2020_17_MIN_DET,2020,REG,17,2021-01-03,DET,MIN,35,37,dome,fieldturf,1,-3.0,54.0,,,-2
2020_17_NO_CAR,2020,REG,17,2021-01-03,CAR,NO,7,33,outdoors,grass,1,-6.0,47.0,57.0,2.0,-26
2020_17_PIT_CLE,2020,REG,17,2021-01-03,CLE,PIT,24,22,outdoors,grass,1,10.5,45.0,38.0,7.0,2
2020_17_TEN_HOU,2020,REG,17,2021-01-03,HOU,TEN,38,41,closed,grass,1,-7.0,55.5,,,-3
2020_18_BAL_TEN,2020,WC,18,2021-01-10,TEN,BAL,13,20,outdoors,grass,0,-3.5,53.0,33.0,1.0,-7
2020_18_CHI_NO,2020,WC,18,2021-01-10,NO,CHI,21,9,dome,astroturf,0,11.0,48.0,,,12
2020_18_CLE_PIT,2020,WC,18,2021-01-10,PIT,CLE,37,48,outdoors,grass,1,5.0,47.5,34.0,1.0,-11
2020_18_LA_SEA,2020,WC,18,2021-01-09,SEA,LA,20,30,outdoors,fieldturf,1,3.0,42.0,39.0,1.0,-10
2020_19_BAL_BUF,2020,DIV,19,2021-01-16,BUF,BAL,17,3,outdoors,astroturf,0,2.5,50.0,34.0,13.0,14
2020_19_LA_GB,2020,DIV,19,2021-01-16,GB,LA,32,18,outdoors,grass,0,7.0,45.0,35.0,13.0,14
2020_19_TB_NO,2020,DIV,19,2021-01-17,NO,TB,20,30,dome,astroturf,1,2.5,53.0,,,-10
2021_01_ARI_TEN,2021,REG,1,2021-09-12,TEN,ARI,13,38,outdoors,grass ,0,2.5,54.0,82.0,8.0,-25
2021_01_BAL_LV,2021,REG,1,2021-09-13,LV,BAL,33,27,dome,grass,0,-3.0,50.5,,,6
2021_01_CHI_LA,2021,REG,1,2021-09-12,LA,CHI,34,14,dome,matrixturf,0,9.5,46.0,,,20
2021_01_GB_NO,2021,REG,1,2021-09-12,NO,GB,38,3,outdoors,grass ,0,-4.0,49.0,86.0,9.0,35
2021_01_LAC_WAS,2021,REG,1,2021-09-12,WAS,LAC,16,20,outdoors,grass ,0,2.5,45.5,81.0,4.0,-4
2021_01_MIN_CIN,2021,REG,1,2021-09-12,CIN,MIN,27,24,outdoors,fieldturf,0,-3.0,47.0,81.0,15.0,3
2021_01_PHI_ATL,2021,REG,1,2021-09-12,ATL,PHI,6,32,open,fieldturf,0,3.5,49.0,,,-26
2021_01_PIT_BUF,2021,REG,1,2021-09-12,BUF,PIT,16,23,outdoors,a_turf,0,6.5,48.0,73.0,17.0,-7
2021_01_SF_DET,2021,REG,1,2021-09-12,DET,SF,33,41,dome,fieldturf,0,-9.5,46.0,,,-8
2021_02_ATL_TB,2021,REG,2,2021-09-19,TB,ATL,48,25,outdoors,grass ,1,13.5,52.0,85.0,0.0,23
2021_02_DAL_LAC,2021,REG,2,2021-09-19,LAC,DAL,17,20,dome,matrixturf,0,3.0,55.0,,,-3
2021_02_DET_GB,2021,REG,2,2021-09-20,GB,DET,35,17,outdoors,grass ,1,11.5,49.5,73.0,12.0,18
2021_02_KC_BAL,2021,REG,2,2021-09-19,BAL,KC,36,35,outdoors,grass,0,-3.5,53.5,82.0,8.0,1
2021_02_LA_IND,2021,REG,2,2021-09-19,IND,LA,24,27,closed,fieldturf,0,-4.0,48.0,,,-3
2021_02_LV_PIT,2021,REG,2,2021-09-19,PIT,LV,17,26,outdoors,grass ,0,5.5,46.5,77.0,4.0,-9
2021_02_MIN_ARI,2021,REG,2,2021-09-19,ARI,MIN,34,33,closed,grass ,0,4.0,51.0,,,1
2021_02_NO_CAR,2021,REG,2,2021-09-19,CAR,NO,26,7,outdoors,grass ,1,-3.0,45.0,83.0,4.0,19
2021_02_TEN_SEA,2021,REG,2,2021-09-19,SEA,TEN,30,33,outdoors,fieldturf,0,6.5,53.5,62.0,14.0,-3
2021_03_ARI_JAX,2021,REG,3,2021-09-26,JAX,ARI,19,31,outdoors,grass ,0,-8.0,51.5,81.0,4.0,-12
2021_03_ATL_NYG,2021,REG,3,2021-09-26,NYG,ATL,14,17,outdoors,fieldturf,0,3.0,48.0,69.0,13.0,-3
2021_03_BAL_DET,2021,REG,3,2021-09-26,DET,BAL,17,19,dome,fieldturf,0,-7.5,51.0,,,-2
2021_03_CIN_PIT,2021,REG,3,2021-09-26,PIT,CIN,10,24,outdoors,grass ,1,2.5,42.5,67.0,9.0,-14
2021_03_IND_TEN,2021,REG,3,2021-09-26,TEN,IND,25,16,outdoors,grass ,1,4.5,47.0,72.0,4.0,9
2021_03_LAC_KC,2021,REG,3,2021-09-26,KC,LAC,24,30,outdoors,grass ,1,6.5,55.0,81.0,19.0,-6
2021_03_MIA_LV,2021,REG,3,2021-09-26,LV,MIA,31,28,dome,grass,0,4.0,45.0,,,3
2021_03_NO_NE,2021,REG,3,2021-09-26,NE,NO,13,28,outdoors,fieldturf,0,3.0,44.0,73.0,11.0,-15
2021_03_SEA_MIN,2021,REG,3,2021-09-26,MIN,SEA,30,17,dome,sportturf,0,-2.0,53.5,,,13
2021_03_TB_LA,2021,REG,3,2021-09-26,LA,TB,34,24,dome,matrixturf,0,-1.0,55.0,,,10
2021_04_ARI_LA,2021,REG,4,2021-10-03,LA,ARI,20,37,dome,matrixturf,1,3.5,53.5,,,-17
2021_04_BAL_DEN,2021,REG,4,2021-10-03,DEN,BAL,7,23,outdoors,grass ,0,1.0,44.0,77.0,11.0,-16
2021_04_CLE_MIN,2021,REG,4,2021-10-03,MIN,CLE,7,14,dome,sportturf,0,-1.0,52.0,,,-7
2021_04_DET_CHI,2021,REG,4,2021-10-03,CHI,DET,24,14,outdoors,grass ,1,3.0,42.0,72.0,4.0,10
2021_04_LV_LAC,2021,REG,4,2021-10-04,LAC,LV,28,14,dome,matrixturf,1,3.0,52.0,,,14
2021_04_NYG_NO,2021,REG,4,2021-10-03,NO,NYG,21,27,dome,sportturf,0,7.5,43.0,,,-6
2021_04_PIT_GB,2021,REG,4,2021-10-03,GB,PIT,27,17,outdoors,grass ,0,6.5,45.0,67.0,4.0,10
2021_04_TEN_NYJ,2021,REG,4,2021-10-03,NYJ,TEN,27,24,outdoors,fieldturf,0,-5.5,44.5,78.0,9.0,3
2021_04_WAS_ATL,2021,REG,4,2021-10-03,ATL,WAS,30,34,open,fieldturf,0,-1.0,47.5,,,-4
2021_05_CHI_LV,2021,REG,5,2021-10-10,LV,CHI,9,20,dome,grass,0,5.5,46.0,,,-11
2021_05_CLE_LAC,2021,REG,5,2021-10-10,LAC,CLE,47,42,dome,matrixturf,0,2.5,46.5,,,5
2021_05_DEN_PIT,2021,REG,5,2021-10-10,PIT,DEN,27,19,outdoors,grass ,0,-2.0,40.0,71.0,9.0,8
2021_05_DET_MIN,2021,REG,5,2021-10-10,MIN,DET,19,17,dome,sportturf,1,10.0,49.5,,,2
2021_05_IND_BAL,2021,REG,5,2021-10-11,BAL,IND,31,25,outdoors,grass,0,7.5,46.5,69.0,6.0,6
2021_05_LA_SEA,2021,REG,5,2021-10-07,SEA,LA,17,26,outdoors,fieldturf,1,-2.5,53.5,56.0,8.0,-9
2021_05_NO_WAS,2021,REG,5,2021-10-10,WAS,NO,22,33,outdoors,grass ,0,-2.5,43.5,70.0,12.0,-11
2021_05_NYJ_ATL,2021,REG,5,2021-10-10,ATL,NYJ,27,20,outdoors,grass,0,3.0,45.5,63.0,8.0,7
2021_05_SF_ARI,2021,REG,5,2021-10-10,ARI,SF,17,10,closed,grass ,1,6.0,48.5,,,7
2021_05_TEN_JAX,2021,REG,5,2021-10-10,JAX,TEN,19,37,outdoors,grass ,1,-4.0,49.0,78.0,11.0,-18
2021_06_ARI_CLE,2021,REG,6,2021-10-17,CLE,ARI,14,37,outdoors,grass ,0,3.0,48.0,58.0,23.0,-23
2021_06_BUF_TEN,2021,REG,6,2021-10-18,TEN,BUF,34,31,outdoors,grass ,0,-6.0,53.5,66.0,6.0,3
2021_06_CIN_DET,2021,REG,6,2021-10-17,DET,CIN,11,34,dome,fieldturf,0,-3.5,46.5,,,-23
2021_06_LAC_BAL,2021,REG,6,2021-10-17,BAL,LAC,34,6,outdoors,grass,0,3.0,50.5,63.0,15.0,28
2021_06_LA_NYG,2021,REG,6,2021-10-17,NYG,LA,11,38,outdoors,fieldturf,0,-7.5,49.5,61.0,13.0,-27
2021_06_LV_DEN,2021,REG,6,2021-10-17,DEN,LV,24,34,outdoors,grass ,1,5.0,45.5,76.0,8.0,-10
2021_06_MIN_CAR,2021,REG,6,2021-10-17,CAR,MIN,28,34,outdoors,grass ,0,-2.5,45.5,62.0,7.0,-6
2021_06_SEA_PIT,2021,REG,6,2021-10-17,PIT,SEA,23,20,outdoors,grass ,0,5.5,43.0,49.0,6.0,3
2021_07_ATL_MIA,2021,REG,7,2021-10-24,MIA,ATL,28,30,outdoors,grass ,0,-1.5,48.5,85.0,9.0,-2
2021_07_CIN_BAL,2021,REG,7,2021-10-24,BAL,CIN,17,41,outdoors,grass,1,6.5,45.5,61.0,6.0,-24
2021_07_DET_LA,2021,REG,7,2021-10-24,LA,DET,28,19,dome,matrixturf,0,17.0,51.0,,,9
2021_07_HOU_ARI,2021,REG,7,2021-10-24,ARI,HOU,31,5,closed,grass ,0,20.5,47.0,,,26
2021_07_KC_TEN,2021,REG,7,2021-10-24,TEN,KC,27,3,outdoors,grass ,0,-4.0,57.5,74.0,14.0,24
2021_07_NO_SEA,2021,REG,7,2021-10-25,SEA,NO,10,13,outdoors,fieldturf,0,-6.0,42.0,54.0,16.0,-3
2021_07_PHI_LV,2021,REG,7,2021-10-24,LV,PHI,33,22,dome,grass,0,1.0,48.0,,,11
2021_08_CAR_ATL,2021,REG,8,2021-10-31,ATL,CAR,13,19,open,fieldturf,1,2.5,47.0,,,-6
2021_08_DAL_MIN,2021,REG,8,2021-10-31,MIN,DAL,16,20,dome,sportturf,0,4.5,49.5,,,-4
2021_08_GB_ARI,2021,REG,8,2021-10-28,ARI,GB,21,24,open,grass ,0,6.5,51.0,,,-3
2021_08_LA_HOU,2021,REG,8,2021-10-31,HOU,LA,22,38,closed,astroturf,0,-17.0,47.0,,,-16
2021_08_NE_LAC,2021,REG,8,2021-10-31,LAC,NE,24,27,dome,matrixturf,0,3.5,50.5,,,-3
2021_08_PHI_DET,2021,REG,8,2021-10-31,DET,PHI,6,44,dome,fieldturf,0,-3.0,48.5,,,-38
2021_08_PIT_CLE,2021,REG,8,2021-10-31,CLE,PIT,10,15,outdoors,grass ,1,5.5,43.0,57.0,13.0,-5
2021_08_TB_NO,2021,REG,8,2021-10-31,NO,TB,36,27,dome,sportturf,1,-4.0,48.5,,,9
2021_08_TEN_IND,2021,REG,8,2021-10-31,IND,TEN,31,34,open,fieldturf,1,3.0,51.0,,,-3
2021_09_ARI_SF,2021,REG,9,2021-11-07,SF,ARI,17,31,outdoors,grass,1,5.5,44.5,57.0,8.0,-14
2021_09_ATL_NO,2021,REG,9,2021-11-07,NO,ATL,25,27,dome,sportturf,1,7.0,43.0,,,-2
2021_09_CHI_PIT,2021,REG,9,2021-11-08,PIT,CHI,29,27,outdoors,grass ,0,7.0,40.0,55.0,7.0,2
2021_09_LAC_PHI,2021,REG,9,2021-11-07,PHI,LAC,24,27,outdoors,grass ,0,-1.0,49.5,54.0,11.0,-3
2021_09_LV_NYG,2021,REG,9,2021-11-07,NYG,LV,23,16,outdoors,fieldturf,0,-3.0,47.0,54.0,4.0,7
2021_09_MIN_BAL,2021,REG,9,2021-11-07,BAL,MIN,34,31,outdoors,grass,0,7.5,51.0,56.0,8.0,3
2021_09_TEN_LA,2021,REG,9,2021-11-07,LA,TEN,16,28,dome,matrixturf,0,7.0,53.5,,,-12
2021_10_ATL_DAL,2021,REG,10,2021-11-14,DAL,ATL,43,3,closed,matrixturf,0,8.0,55.0,,,40
2021_10_BAL_MIA,2021,REG,10,2021-11-11,MIA,BAL,22,10,outdoors,grass ,0,-8.5,46.5,77.0,4.0,12
2021_10_CAR_ARI,2021,REG,10,2021-11-14,ARI,CAR,10,34,closed,grass ,0,7.0,42.0,,,-24
2021_10_DET_PIT,2021,REG,10,2021-11-14,PIT,DET,16,16,outdoors,grass ,0,9.0,43.0,37.0,12.0,0
2021_10_KC_LV,2021,REG,10,2021-11-14,LV,KC,14,41,dome,grass,1,-2.5,53.5,,,-27
2021_10_LA_SF,2021,REG,10,2021-11-15,SF,LA,31,10,outdoors,grass,1,-3.5,50.0,59.0,0.0,21
2021_10_MIN_LAC,2021,REG,10,2021-11-14,LAC,MIN,20,27,dome,matrixturf,0,3.0,53.5,,,-7
2021_10_NO_TEN,2021,REG,10,2021-11-14,TEN,NO,23,21,outdoors,grass ,0,3.0,44.0,53.0,12.0,2
2021_11_ARI_SEA,2021,REG,11,2021-11-21,SEA,ARI,13,23,outdoors,fieldturf,1,2.5,46.0,46.0,0.0,-10
2021_11_BAL_CHI,2021,REG,11,2021-11-21,CHI,BAL,13,16,outdoors,grass ,0,-5.0,43.0,46.0,9.0,-3
2021_11_CIN_LV,2021,REG,11,2021-11-21,LV,CIN,13,32,dome,grass,0,-1.0,50.5,,,-19
2021_11_DET_CLE,2021,REG,11,2021-11-21,CLE,DET,13,10,outdoors,grass ,0,13.0,42.5,42.0,7.0,3
2021_11_GB_MIN,2021,REG,11,2021-11-21,MIN,GB,34,31,dome,sportturf,1,-1.0,48.0,,,3
2021_11_HOU_TEN,2021,REG,11,2021-11-21,TEN,HOU,13,22,outdoors,grass ,1,10.5,44.5,59.0,8.0,-9
2021_11_NE_ATL,2021,REG,11,2021-11-18,ATL,NE,0,25,closed,fieldturf,0,-7.0,47.5,,,-25
2021_11_NO_PHI,2021,REG,11,2021-11-21,PHI,NO,40,29,outdoors,grass ,0,2.5,42.5,51.0,4.0,11
2021_11_PIT_LAC,2021,REG,11,2021-11-21,LAC,PIT,41,37,dome,matrixturf,0,5.5,47.5,,,4
2021_12_ATL_JAX,2021,REG,12,2021-11-28,JAX,ATL,14,21,outdoors,grass ,0,-1.5,46.0,61.0,4.0,-7
2021_12_BUF_NO,2021,REG,12,2021-11-25,NO,BUF,6,31,dome,sportturf,0,-7.0,45.0,,,-25
2021_12_CHI_DET,2021,REG,12,2021-11-25,DET,CHI,14,16,dome,fieldturf,1,-2.0,41.5,,,-2
2021_12_CLE_BAL,2021,REG,12,2021-11-28,BAL,CLE,16,10,outdoors,grass,1,3.0,47.0,43.0,0.0,6
2021_12_LAC_DEN,2021,REG,12,2021-11-28,DEN,LAC,28,13,outdoors,grass ,1,-2.5,47.5,62.0,0.0,15
2021_12_LA_GB,2021,REG,12,2021-11-28,GB,LA,36,28,outdoors,grass ,0,-2.0,47.0,37.0,14.0,8
2021_12_LV_DAL,2021,REG,12,2021-11-25,DAL,LV,33,36,closed,matrixturf,0,7.0,51.0,,,-3
2021_12_MIN_SF,2021,REG,12,2021-11-28,SF,MIN,34,26,outdoors,grass,0,3.5,49.0,68.0,7.0,8
2021_12_PIT_CIN,2021,REG,12,2021-11-28,CIN,PIT,41,10,outdoors,fieldturf,1,3.5,43.5,43.0,12.0,31
2021_12_TEN_NE,2021,REG,12,2021-11-28,NE,TEN,36,13,outdoors,fieldturf,0,7.5,43.0,33.0,6.0,23
2021_13_ARI_CHI,2021,REG,13,2021-12-05,CHI,ARI,22,33,outdoors,grass ,0,-7.5,43.5,34.0,8.0,-11
2021_13_BAL_PIT,2021,REG,13,2021-12-05,PIT,BAL,20,19,outdoors,grass ,1,-4.0,44.0,50.0,7.0,1
2021_13_DAL_NO,2021,REG,13,2021-12-02,NO,DAL,17,27,dome,sportturf,0,-6.0,46.0,,,-10
2021_13_JAX_LA,2021,REG,13,2021-12-05,LA,JAX,37,7,dome,matrixturf,0,14.0,48.0,,,30
2021_13_LAC_CIN,2021,REG,13,2021-12-05,CIN,LAC,22,41,outdoors,fieldturf,0,2.5,49.5,48.0,11.0,-19
2021_13_MIN_DET,2021,REG,13,2021-12-05,DET,MIN,29,27,dome,fieldturf,1,-7.0,47.5,,,2
2021_13_TB_ATL,2021,REG,13,2021-12-05,ATL,TB,17,30,closed,fieldturf,1,-11.0,51.0,,,-13
2021_13_WAS_LV,2021,REG,13,2021-12-05,LV,WAS,15,17,dome,grass,0,1.0,47.5,,,-2
2021_14_ATL_CAR,2021,REG,14,2021-12-12,CAR,ATL,21,29,outdoors,grass ,1,2.5,41.0,48.0,9.0,-8
2021_14_BAL_CLE,2021,REG,14,2021-12-12,CLE,BAL,24,22,outdoors,grass ,1,3.0,44.0,46.0,14.0,2
2021_14_DET_DEN,2021,REG,14,2021-12-12,DEN,DET,38,10,outdoors,grass ,0,13.0,42.0,63.0,8.0,28
2021_14_JAX_TEN,2021,REG,14,2021-12-12,TEN,JAX,20,0,outdoors,grass ,1,8.5,44.5,45.0,0.0,20
2021_14_LA_ARI,2021,REG,14,2021-12-13,ARI,LA,23,30,open,grass ,1,3.0,51.0,,,-7
2021_14_LV_KC,2021,REG,14,2021-12-12,KC,LV,48,9,outdoors,grass ,1,10.0,48.0,47.0,19.0,39
2021_14_NO_NYJ,2021,REG,14,2021-12-12,NYJ,NO,9,30,outdoors,fieldturf,0,-4.5,42.0,46.0,13.0,-21
2021_14_NYG_LAC,2021,REG,14,2021-12-12,LAC,NYG,37,21,dome,matrixturf,0,9.5,44.0,,,16
2021_14_PIT_MIN,2021,REG,14,2021-12-09,MIN,PIT,36,28,dome,sportturf,0,3.5,45.0,,,8
2021_15_ARI_DET,2021,REG,15,2021-12-19,DET,ARI,30,12,dome,fieldturf,0,-13.0,48.0,,,18
2021_15_ATL_SF,2021,REG,15,2021-12-19,SF,ATL,31,13,outdoors,grass,0,9.5,48.0,46.0,0.0,18
2021_15_GB_BAL,2021,REG,15,2021-12-19,BAL,GB,30,31,outdoors,grass,0,-9.5,45.5,43.0,11.0,-1
2021_15_KC_LAC,2021,REG,15,2021-12-16,LAC,KC,28,34,dome,matrixturf,1,-3.0,54.0,,,-6
2021_15_LV_CLE,2021,REG,15,2021-12-20,CLE,LV,14,16,outdoors,grass,0,-3.0,41.0,40.0,8.0,-2
2021_15_MIN_CHI,2021,REG,15,2021-12-20,CHI,MIN,9,17,outdoors,grass,1,-7.0,48.0,37.0,8.0,-8
2021_15_NO_TB,2021,REG,15,2021-12-19,TB,NO,0,9,outdoors,grass,1,11.5,45.5,75.0,0.0,-9
2021_15_SEA_LA,2021,REG,15,2021-12-21,LA,SEA,20,10,dome,matrixturf,1,7.5,47.0,,,10
2021_15_TEN_PIT,2021,REG,15,2021-12-19,PIT,TEN,19,13,outdoors,grass,0,1.0,44.0,32.0,11.0,6
2021_16_BAL_CIN,2021,REG,16,2021-12-26,CIN,BAL,41,21,outdoors,fieldturf,1,7.5,43.0,52.0,0.0,20
2021_16_DEN_LV,2021,REG,16,2021-12-26,LV,DEN,17,13,dome,grass,1,-1.0,42.0,,,4
2021_16_DET_ATL,2021,REG,16,2021-12-26,ATL,DET,20,16,open,fieldturf,0,7.5,42.5,,,4
2021_16_IND_ARI,2021,REG,16,2021-12-25,ARI,IND,16,22,closed,grass,0,3.0,48.0,,,-6
2021_16_LAC_HOU,2021,REG,16,2021-12-26,HOU,LAC,41,29,closed,astroturf,0,-13.5,46.0,,,12
2021_16_LA_MIN,2021,REG,16,2021-12-26,MIN,LA,23,30,dome,sportturf,0,-3.5,48.5,,,-7
2021_16_MIA_NO,2021,REG,16,2021-12-27,NO,MIA,3,20,dome,sportturf,0,-3.0,37.5,,,-17
2021_16_PIT_KC,2021,REG,16,2021-12-26,KC,PIT,36,10,outdoors,grass,0,10.5,44.0,60.0,22.0,26
2021_16_SF_TEN,2021,REG,16,2021-12-23,TEN,SF,20,17,outdoors,grass,0,-3.5,45.5,48.0,7.0,3
2021_17_ARI_DAL,2021,REG,17,2022-01-02,DAL,ARI,22,25,closed,matrixturf,0,6.5,53.0,,,-3
2021_17_ATL_BUF,2021,REG,17,2022-01-02,BUF,ATL,29,15,outdoors,a_turf,0,14.0,46.5,26.0,11.0,14
2021_17_CAR_NO,2021,REG,17,2022-01-02,NO,CAR,18,10,dome,sportturf,1,7.0,37.0,,,8
2021_17_CLE_PIT,2021,REG,17,2022-01-03,PIT,CLE,26,14,outdoors,grass,1,-1.0,43.5,25.0,12.0,12
2021_17_DEN_LAC,2021,REG,17,2022-01-02,LAC,DEN,34,13,dome,matrixturf,1,8.0,45.5,,,21
2021_17_DET_SEA,2021,REG,17,2022-01-02,SEA,DET,51,29,outdoors,fieldturf,0,8.5,41.5,37.0,0.0,22
2021_17_LA_BAL,2021,REG,17,2022-01-02,BAL,LA,19,20,outdoors,grass,0,-7.0,47.0,59.0,6.0,-1
2021_17_LV_IND,2021,REG,17,2022-01-02,IND,LV,20,23,closed,fieldturf,0,8.5,46.5,,,-3
2021_17_MIA_TEN,2021,REG,17,2022-01-02,TEN,MIA,34,3,outdoors,grass,0,3.0,41.0,43.0,13.0,31
2021_17_MIN_GB,2021,REG,17,2022-01-02,GB,MIN,37,10,outdoors,grass,1,13.0,42.0,11.0,9.0,27
2021_18_CHI_MIN,2021,REG,18,2022-01-09,MIN,CHI,31,17,dome,sportturf,1,3.5,45.5,,,14
2021_18_GB_DET,2021,REG,18,2022-01-09,DET,GB,37,30,dome,fieldturf,1,-4.0,45.0,,,7
2021_18_LAC_LV,2021,REG,18,2022-01-09,LV,LAC,35,32,dome,grass,1,-3.5,48.0,,,3
2021_18_NO_ATL,2021,REG,18,2022-01-09,ATL,NO,20,30,closed,fieldturf,1,-4.5,40.0,,,-10
2021_18_PIT_BAL,2021,REG,18,2022-01-09,BAL,PIT,13,16,outdoors,grass,1,3.0,41.0,36.0,0.0,-3
2021_18_SEA_ARI,2021,REG,18,2022-01-09,ARI,SEA,30,38,open,grass,1,5.5,48.0,,,-8
2021_18_SF_LA,2021,REG,18,2022-01-09,LA,SF,24,27,dome,matrixturf,1,3.0,46.5,,,-3
2021_18_TEN_HOU,2021,REG,18,2022-01-09,HOU,TEN,25,28,closed,astroturf,1,-10.5,43.0,,,-3
2021_19_ARI_LA,2021,WC,19,2022-01-17,LA,ARI,34,11,dome,matrixturf,1,4.0,49.5,,,23
2021_19_LV_CIN,2021,WC,19,2022-01-15,CIN,LV,26,19,outdoors,fieldturf,0,6.0,48.5,31.0,12.0,7
2021_19_PIT_KC,2021,WC,19,2022-01-16,KC,PIT,42,21,outdoors,grass,0,13.0,46.0,30.0,8.0,21
2021_20_CIN_TEN,2021,DIV,20,2022-01-22,TEN,CIN,16,19,outdoors,grass,0,4.0,48.5,35.0,0.0,-3
2021_20_LA_TB,2021,DIV,20,2022-01-23,TB,LA,27,30,outdoors,grass,0,2.5,48.0,50.0,11.0,-3
2021_21_SF_LA,2021,CON,21,2022-01-30,LA,SF,20,17,dome,matrixturf,1,3.5,45.5,,,3
2021_22_LA_CIN,2021,SB,22,2022-02-13,CIN,LA,20,23,dome,matrixturf,0,-4.5,48.5,,,-3
