season,team,week,plays,games,epa_sum,epa_n,succ_sum,succ_n,yds_sum,yds_n,expl_sum,expl_n,pass_sum,neu_pass,neu_n,ear_pass,ear_n,rz_pass,rz_n,proe_sum,proe_n,adot_sum,adot_n,gap_sum,gap_n,drive_pts,drives,rz_td,rz_drives,car_tot,car_RB,car_WR,car_TE,car_QB,tgt_tot,tgt_RB,tgt_WR,tgt_TE,tgt_QB,rzo_tot,rzo_RB,rzo_WR,rzo_TE,rzo_QB
2023,CAR,11,58,1,-17.142594274385964,58,21.0,58,188.0,58,5.0,58,37.0,14.0,27.0,20.0,40,4.0,7.0,-147.38198071718216,58,209.0,29,1402.0,48,17.0,9,1.0,2.0,22,21,0.0,0.0,1.0,26,3.0,19,4.0,0.0,5.0,3.0,1.0,1.0,0.0
2023,CAR,12,67,1,-9.290372301892095,67,23.0,67,258.0,67,5.0,67,38.0,16.0,31.0,24.0,48,1.0,4.0,-702.6885747909546,67,199.0,31,1690.0,55,10.0,10,1.0,1.0,32,29,0.0,0.0,3.0,24,6.0,15,3.0,0.0,4.0,3.0,0.0,0.0,1.0
2023,CAR,13,69,1,-7.044272679163265,69,31.0,69,282.0,69,4.0,69,35.0,23.0,47.0,20.0,51,2.0,7.0,-1000.2095639705658,69,313.0,31,1696.0,56,17.0,13,2.0,3.0,34,34,0.0,0.0,0.0,26,2.0,21,3.0,0.0,7.0,5.0,2.0,0.0,0.0
2023,CAR,14,79,1,-25.811246234339933,79,28.0,79,303.0,79,7.0,79,43.0,11.0,30.0,22.0,52,3.0,6.0,-978.1175553798676,79,490.0,36,1946.0,67,16.0,12,0.0,2.0,39,34,1.0,0.0,3.0,32,4.0,21,7.0,0.0,3.0,3.0,0.0,0.0,0.0
2023,CAR,15,60,1,-11.740677794409873,60,22.0,60,286.0,60,6.0,60,28.0,17.0,37.0,16.0,44,4.0,11.0,-1124.1757780313492,60,200.0,24,1538.0,47,9.0,10,0.0,3.0,33,28,4.0,0.0,1.0,23,4.0,16,3.0,0.0,10.0,7.0,3.0,0.0,0.0
2023,CAR,16,62,1,10.473577738963622,62,29.0,62,394.0,62,7.0,62,39.0,14.0,27.0,29.0,47,3.0,7.0,-169.37475353479385,62,372.0,35,1750.0,52,31.0,10,4.0,4.0,25,19,2.0,0.0,4.0,32,3.0,18,11.0,0.0,7.0,3.0,3.0,0.0,1.0
2023,CAR,17,53,1,-24.12327728397213,53,18.0,53,124.0,53,0.0,53,39.0,14.0,21.0,20.0,34,0.0,0.0,-124.2842823266983,53,257.0,32,1329.0,43,0.0,10,0.0,0.0,15,13,1.0,0.0,1.0,31,7.0,18,6.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,CAR,18,50,1,-15.514699119286123,50,13.0,50,199.0,50,6.0,50,23.0,16.0,39.0,15.0,36,0.0,0.0,-1071.9064354896545,50,105.0,18,1370.0,41,3.0,9,0.0,0.0,29,27,0.0,0.0,2.0,18,2.0,10,6.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,CHI,1,70,1,-12.83606913192665,70,29.0,70,311.0,70,5.0,70,48.0,16.0,27.0,36.0,55,7.0,9.0,-298.063500225544,70,113.0,37,1453.0,56,27.0,12,2.0,3.0,29,19,0.0,1.0,9.0,36,15.0,13,7.0,0.0,7.0,4.0,1.0,2.0,0.0
2023,CHI,2,51,1,-8.402451551600914,51,21.0,51,236.0,51,6.0,51,36.0,18.0,27.0,25.0,38,2.0,3.0,-29.885858297348022,51,179.0,29,1238.0,41,24.0,10,2.0,2.0,16,11,1.0,0.0,4.0,28,5.0,15,8.0,0.0,3.0,1.0,1.0,0.0,1.0
2023,CHI,3,51,1,-15.385450914709871,51,19.0,51,203.0,51,3.0,51,29.0,5.0,11.0,20.0,37,7.0,12.0,-423.7346887588501,51,314.0,22,1185.0,41,10.0,10,1.0,2.0,26,15,0.0,0.0,11.0,20,4.0,14,2.0,0.0,11.0,1.0,5.0,0.0,5.0
2023,CHI,4,70,1,6.856982014433015,70,34.0,70,471.0,70,11.0,70,41.0,11.0,19.0,29.0,55,2.0,6.0,-107.15280920267105,70,310.0,35,1893.0,60,35.0,10,2.0,3.0,31,23,3.0,1.0,4.0,32,6.0,14,12.0,0.0,6.0,5.0,0.0,1.0,0.0
2023,CHI,5,64,1,19.77261652472224,64,27.0,64,451.0,64,10.0,64,33.0,13.0,21.0,23.0,48,10.0,13.0,-59.79561526328325,64,266.0,29,1650.0,53,40.0,11,3.0,5.0,32,13,0.0,0.0,11.0,25,3.0,15,7.0,0.0,10.0,3.0,3.0,3.0,1.0
2023,CHI,6,64,1,-23.272561573468604,64,31.0,64,276.0,64,7.0,64,32.0,18.0,36.0,20.0,49,3.0,7.0,-1031.92218542099,64,142.0,24,1830.0,53,20.0,11,1.0,2.0,35,24,2.0,0.0,9.0,24,2.0,17,4.0,0.0,6.0,3.0,0.0,2.0,1.0
2023,CHI,7,67,1,12.711157078359749,67,35.0,67,327.0,67,4.0,67,33.0,11.0,24.0,23.0,53,7.0,11.0,-265.0759059935808,67,53.0,29,1903.0,59,24.0,8,3.0,3.0,36,30,3.0,0.0,3.0,29,9.0,18,1.0,0.0,11.0,6.0,3.0,1.0,0.0
2023,CHI,8,61,1,-8.56357496464625,61,27.0,61,297.0,61,4.0,61,39.0,5.0,7.0,26.0,43,5.0,9.0,-473.8883599638939,61,254.0,37,1457.0,51,14.0,9,2.0,2.0,23,19,2.0,0.0,2.0,37,10.0,15,11.0,0.0,9.0,4.0,2.0,1.0,2.0
2023,CHI,9,64,1,-6.125977648993294,64,28.0,64,368.0,64,4.0,64,37.0,22.0,45.0,26.0,51,5.0,9.0,-502.2302880883217,64,184.0,30,1597.0,52,20.0,11,2.0,4.0,32,23,1.0,0.0,8.0,26,3.0,14,9.0,0.0,8.0,4.0,1.0,2.0,1.0
2023,CHI,10,69,1,-4.070277624480601,69,30.0,69,300.0,69,3.0,69,37.0,25.0,51.0,24.0,53,3.0,7.0,-509.0395048260689,69,222.0,33,1580.0,56,23.0,11,1.0,2.0,36,28,2.0,1.0,5.0,32,10.0,15,7.0,0.0,7.0,4.0,1.0,2.0,0.0
2023,CHI,11,70,1,1.3207808303392707,70,33.0,70,335.0,70,7.0,70,29.0,21.0,47.0,21.0,55,3.0,7.0,-902.8670877218246,70,250.0,23,2084.0,58,24.0,10,1.0,2.0,45,28,0.0,0.0,17.0,22,3.0,14,5.0,0.0,7.0,4.0,0.0,0.0,3.0
2023,CHI,12,65,1,-7.859972252658542,65,24.0,65,321.0,65,7.0,65,44.0,32.0,47.0,28.0,47,2.0,3.0,84.11108553409576,65,100.0,37,1810.0,54,15.0,10,0.0,1.0,25,16,0.0,0.0,9.0,32,7.0,17,8.0,0.0,2.0,2.0,0.0,0.0,0.0
2023,CHI,14,64,1,3.70806468157594,64,21.0,64,338.0,64,6.0,64,40.0,27.0,40.0,27.0,48,11.0,15.0,278.74158900231123,64,244.0,33,1585.0,51,30.0,12,2.0,5.0,28,15,3.0,0.0,10.0,30,3.0,19,7.0,0.0,12.0,2.0,6.0,1.0,3.0
2023,CHI,15,70,1,-21.781681312479886,70,19.0,70,236.0,70,6.0,70,45.0,19.0,30.0,28.0,50,2.0,4.0,-173.12453985214233,70,432.0,40,1198.0,53,10.0,15,1.0,1.0,27,17,3.0,0.0,7.0,35,7.0,20,8.0,0.0,4.0,2.0,1.0,1.0,0.0
2023,CHI,16,67,1,7.806396912173266,67,29.0,67,420.0,67,12.0,67,33.0,10.0,19.0,24.0,52,6.0,13.0,-215.2639053761959,67,282.0,27,1737.0,55,27.0,11,3.0,5.0,39,29,1.0,0.0,9.0,23,5.0,11,7.0,0.0,12.0,8.0,1.0,1.0,2.0
2023,CHI,17,72,1,9.174649825360031,72,28.0,72,432.0,72,10.0,72,38.0,10.0,14.0,24.0,54,6.0,14.0,-178.72085142880678,72,288.0,32,1774.0,57,40.0,13,4.0,5.0,37,25,1.0,0.0,11.0,30,6.0,19,4.0,0.0,14.0,5.0,4.0,1.0,4.0
2023,CHI,18,46,1,-4.396640683344982,46,19.0,46,192.0,46,2.0,46,24.0,13.0,27.0,14.0,34,4.0,6.0,-581.8702593445778,46,142.0,16,1479.0,40,9.0,6,0.0,2.0,25,17,0.0,0.0,8.0,16,2.0,9,5.0,0.0,5.0,2.0,0.0,3.0,0.0
2023,CIN,1,52,1,-24.199020485519068,52,11.0,52,144.0,52,2.0,52,34.0,20.0,34.0,20.0,36,0.0,0.0,-224.75972771644592,52,236.0,32,993.0,38,6.0,13,0.0,0.0,18,17,1.0,0.0,0.0,31,6.0,20,5.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,CIN,2,57,1,3.472265105376229,57,28.0,57,282.0,57,3.0,57,43.0,25.0,36.0,29.0,41,13.0,19.0,361.4778518676758,57,221.0,41,1487.0,50,17.0,7,2.0,4.0,15,14,0.0,0.0,1.0,39,7.0,28,4.0,0.0,18.0,8.0,9.0,1.0,0.0
2023,CIN,3,70,1,-6.768131959495047,70,23.0,70,311.0,70,4.0,70,50.0,39.0,50.0,36.0,54,1.0,2.0,528.2835766673088,70,344.0,48,1640.0,55,22.0,12,1.0,1.0,20,20,0.0,0.0,0.0,46,4.0,34,8.0,0.0,2.0,1.0,1.0,0.0,0.0
2023,CIN,4,50,1,-11.494280395176277,50,26.0,50,212.0,50,2.0,50,35.0,15.0,24.0,26.0,40,2.0,4.0,126.76738202571869,50,137.0,29,1318.0,42,3.0,8,0.0,1.0,17,15,0.0,0.0,2.0,27,2.0,21,4.0,0.0,4.0,2.0,2.0,0.0,0.0
2023,CIN,5,78,1,0.6051094836247146,78,41.0,78,381.0,78,2.0,78,51.0,31.0,45.0,39.0,62,10.0,18.0,870.5713964998722,78,300.0,46,2037.0,66,27.0,12,2.0,5.0,29,26,0.0,0.0,3.0,44,5.0,39,0.0,0.0,17.0,10.0,7.0,0.0,0.0
2023,CIN,6,52,1,-5.239469631312881,52,24.0,52,215.0,52,2.0,52,39.0,27.0,37.0,30.0,41,5.0,7.0,1130.7185217738152,52,202.0,35,1249.0,42,17.0,10,2.0,2.0,14,13,0.0,0.0,1.0,35,7.0,25,3.0,0.0,7.0,3.0,4.0,0.0,0.0
2023,CIN,8,61,1,13.909654906213829,61,34.0,61,401.0,61,9.0,61,38.0,24.0,37.0,32.0,54,7.0,12.0,646.1431454867125,61,181.0,32,1584.0,51,34.0,10,4.0,5.0,26,18,3.0,0.0,5.0,32,3.0,24,5.0,0.0,12.0,6.0,4.0,1.0,1.0
2023,CIN,9,64,1,11.962475732218934,64,30.0,64,400.0,64,5.0,64,46.0,21.0,30.0,32.0,48,8.0,10.0,1160.0117549300194,64,289.0,44,1743.0,53,24.0,9,2.0,3.0,19,17,0.0,0.0,2.0,42,6.0,23,13.0,0.0,10.0,3.0,4.0,3.0,0.0
2023,CIN,10,59,1,0.03364603797608634,59,22.0,59,381.0,59,7.0,59,47.0,23.0,29.0,34.0,44,4.0,6.0,577.4372637271881,59,352.0,40,1364.0,47,27.0,12,1.0,3.0,15,11,0.0,0.0,4.0,39,4.0,23,12.0,0.0,5.0,1.0,3.0,0.0,1.0
2023,CIN,11,59,1,3.114153842367506,59,28.0,59,272.0,59,4.0,59,41.0,23.0,31.0,30.0,47,7.0,9.0,37.041573226451874,59,248.0,31,1462.0,47,23.0,11,2.0,3.0,23,18,0.0,0.0,5.0,31,5.0,19,7.0,0.0,9.0,5.0,3.0,0.0,1.0
2023,CIN,12,40,1,-6.245565324514157,40,14.0,40,223.0,40,4.0,40,32.0,18.0,25.0,22.0,30,4.0,4.0,478.7133365869522,40,132.0,26,978.0,30,10.0,9,1.0,2.0,10,8,0.0,0.0,2.0,25,2.0,14,9.0,0.0,4.0,1.0,1.0,2.0,0.0
2023,CIN,13,72,1,14.001995233298928,72,37.0,72,491.0,72,8.0,72,42.0,25.0,38.0,28.0,56,5.0,12.0,-117.42590516805649,72,151.0,39,1879.0,60,37.0,12,3.0,3.0,31,28,1.0,0.0,2.0,37,7.0,23,6.0,1.0,12.0,6.0,4.0,1.0,1.0
2023,CIN,14,57,1,4.141001354539362,57,23.0,57,385.0,57,7.0,57,27.0,9.0,15.0,21.0,45,6.0,19.0,-337.1865436434746,57,107.0,25,1593.0,45,41.0,11,3.0,5.0,32,29,0.0,0.0,3.0,25,8.0,11,6.0,0.0,19.0,12.0,3.0,2.0,2.0
2023,CIN,15,67,1,9.91552839846157,67,34.0,67,381.0,67,6.0,67,47.0,15.0,22.0,38.0,53,4.0,9.0,321.9332620501518,67,377.0,42,1750.0,56,27.0,11,2.0,4.0,20,18,0.0,0.0,2.0,40,7.0,22,11.0,0.0,8.0,4.0,1.0,2.0,1.0
2023,CIN,16,61,1,-14.012044911248005,61,25.0,61,368.0,61,6.0,61,45.0,12.0,16.0,32.0,46,7.0,10.0,359.84857082366943,61,247.0,42,1690.0,50,10.0,11,1.0,4.0,16,15,0.0,0.0,1.0,40,6.0,28,6.0,0.0,8.0,4.0,4.0,0.0,0.0
2023,CIN,17,71,1,-5.389389915979175,71,24.0,71,263.0,71,3.0,71,44.0,29.0,51.0,29.0,52,8.0,18.0,-131.17040246725082,71,256.0,33,1868.0,61,17.0,10,2.0,4.0,32,25,0.0,0.0,7.0,31,6.0,13,12.0,0.0,18.0,12.0,2.0,2.0,2.0
2023,CIN,18,61,1,0.6577485726803687,61,29.0,61,328.0,61,9.0,61,33.0,4.0,11.0,22.0,49,4.0,8.0,4.15315069258213,61,98.0,28,1794.0,49,31.0,12,4.0,4.0,30,26,2.0,0.0,2.0,28,4.0,20,4.0,0.0,8.0,5.0,2.0,0.0,1.0
2023,CLE,1,72,1,-11.220320694659028,72,29.0,72,350.0,72,11.0,72,35.0,20.0,33.0,25.0,58,5.0,8.0,-652.0260494202375,72,329.0,29,1697.0,57,23.0,14,2.0,3.0,40,33,2.0,0.0,5.0,29,4.0,19,6.0,0.0,8.0,2.0,3.0,2.0,1.0
2023,CLE,2,81,1,-19.38957658661371,81,32.0,81,408.0,81,4.0,81,49.0,29.0,50.0,32.0,62,3.0,6.0,-74.05304610729218,81,395.0,40,1815.0,65,37.0,15,2.0,3.0,35,28,1.0,0.0,6.0,40,5.0,28,7.0,0.0,5.0,4.0,1.0,0.0,0.0
2023,CLE,3,67,1,1.4582355797201778,67,31.0,67,341.0,67,4.0,67,37.0,20.0,30.0,29.0,53,2.0,4.0,242.76338182389736,67,272.0,33,2136.0,58,27.0,9,2.0,2.0,31,21,4.0,2.0,4.0,31,6.0,21,4.0,0.0,4.0,2.0,0.0,0.0,2.0
2023,CLE,4,64,1,-32.90219744779205,64,21.0,64,167.0,64,3.0,64,43.0,18.0,29.0,28.0,47,2.0,3.0,-176.84231400489807,64,314.0,36,1506.0,52,3.0,12,0.0,2.0,24,19,1.0,1.0,3.0,34,6.0,18,10.0,0.0,3.0,0.0,3.0,0.0,0.0
2023,CLE,6,69,1,-13.47349899981342,69,23.0,69,335.0,69,7.0,69,37.0,20.0,38.0,27.0,55,2.0,5.0,-491.2048012018204,69,238.0,34,1484.0,55,22.0,12,1.0,2.0,33,29,2.0,0.0,2.0,33,5.0,21,7.0,0.0,5.0,3.0,2.0,0.0,0.0
2023,CLE,7,70,1,-10.664975148342403,70,24.0,70,317.0,70,6.0,70,39.0,17.0,38.0,25.0,52,3.0,8.0,-1084.534227848053,70,303.0,36,1343.0,55,33.0,15,2.0,2.0,32,29,1.0,0.0,2.0,35,5.0,20,10.0,0.0,8.0,4.0,2.0,2.0,0.0
2023,CLE,8,74,1,-6.349158598628778,74,31.0,74,386.0,74,8.0,74,37.0,21.0,43.0,24.0,58,7.0,12.0,-524.2608830332756,74,283.0,32,1989.0,63,20.0,11,2.0,5.0,39,33,1.0,0.0,5.0,30,4.0,16,10.0,0.0,12.0,5.0,2.0,5.0,0.0
2023,CLE,9,70,1,-5.457852498297993,70,21.0,70,326.0,70,3.0,70,33.0,14.0,27.0,19.0,51,5.0,10.0,-1091.202376410365,70,211.0,29,1793.0,55,30.0,14,3.0,4.0,40,37,0.0,0.0,3.0,28,9.0,10,9.0,0.0,9.0,5.0,2.0,2.0,0.0
2023,CLE,10,74,1,5.467118032432829,74,33.0,74,374.0,74,7.0,74,46.0,3.0,6.0,33.0,57,8.0,11.0,-407.7632397413254,74,370.0,35,1808.0,64,33.0,10,2.0,5.0,35,27,0.0,1.0,7.0,32,1.0,20,11.0,0.0,10.0,3.0,4.0,3.0,0.0
2023,CLE,11,71,1,-9.833817298344417,71,26.0,71,259.0,71,2.0,71,43.0,25.0,46.0,31.0,54,3.0,7.0,-561.8211656808853,71,146.0,41,1581.0,59,13.0,12,1.0,3.0,29,25,1.0,0.0,3.0,41,9.0,17,15.0,0.0,7.0,4.0,2.0,1.0,0.0
2023,CLE,12,69,1,-18.809845040802237,69,25.0,69,270.0,69,5.0,69,47.0,15.0,25.0,33.0,51,7.0,13.0,-141.03386998176575,69,305.0,42,1449.0,57,11.0,11,1.0,3.0,23,16,1.0,1.0,5.0,39,7.0,22,10.0,0.0,12.0,5.0,3.0,2.0,2.0
2023,CLE,13,69,1,-6.621451350640948,69,29.0,69,327.0,69,7.0,69,46.0,31.0,47.0,33.0,51,3.0,4.0,200.9190246462822,69,543.0,44,1807.0,56,18.0,12,1.0,2.0,23,23,0.0,0.0,0.0,41,4.0,25,12.0,0.0,4.0,1.0,1.0,2.0,0.0
2023,CLE,14,71,1,-8.383676889503565,71,30.0,71,392.0,71,5.0,71,46.0,18.0,24.0,31.0,51,1.0,5.0,454.7056660056114,71,334.0,45,1511.0,54,31.0,16,1.0,1.0,25,23,0.0,0.0,2.0,43,7.0,27,9.0,0.0,5.0,4.0,0.0,0.0,1.0
2023,CLE,15,67,1,-24.81372413842488,67,23.0,67,377.0,67,5.0,67,49.0,28.0,39.0,36.0,50,7.0,14.0,399.43645894527435,67,377.0,45,1338.0,49,27.0,16,1.0,4.0,18,17,0.0,0.0,1.0,44,8.0,20,16.0,0.0,14.0,7.0,2.0,4.0,1.0
2023,CLE,16,74,1,7.57279077131534,74,30.0,74,419.0,74,7.0,74,45.0,17.0,26.0,28.0,52,10.0,20.0,337.2867189347744,74,468.0,44,1801.0,62,35.0,12,4.0,6.0,29,27,0.0,0.0,2.0,43,7.0,24,12.0,0.0,19.0,10.0,7.0,1.0,1.0
2023,CLE,17,58,1,-3.3195743201718573,58,26.0,58,428.0,58,12.0,58,30.0,9.0,15.0,22.0,47,7.0,15.0,-64.03175741434097,58,179.0,29,1411.0,44,38.0,12,3.0,5.0,28,26,0.0,0.0,2.0,29,4.0,13,12.0,0.0,15.0,8.0,5.0,1.0,1.0
2023,CLE,18,52,1,-13.223392687679734,52,19.0,52,245.0,52,4.0,52,32.0,5.0,9.0,20.0,40,0.0,0.0,-718.4409499168396,52,232.0,26,1174.0,40,14.0,12,0.0,0.0,23,17,0.0,0.0,6.0,25,5.0,14,6.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,DAL,1,55,1,3.29503706241871,55,24.0,55,265.0,55,4.0,55,25.0,2.0,3.0,15.0,40,10.0,20.0,-319.8003038764,55,181.0,25,1405.0,45,27.0,9,3.0,5.0,30,26,3.0,0.0,1.0,25,3.0,14,8.0,0.0,20.0,9.0,4.0,6.0,1.0
2023,DAL,2,79,1,3.5082833219571268,79,33.0,79,385.0,79,6.0,79,40.0,23.0,37.0,26.0,62,10.0,25.0,-433.9399065822363,79,166.0,38,2158.0,68,29.0,11,2.0,6.0,40,35,2.0,1.0,2.0,37,12.0,20,5.0,0.0,23.0,15.0,2.0,5.0,1.0
2023,DAL,3,75,1,4.654986582326453,75,36.0,75,416.0,75,5.0,75,45.0,17.0,29.0,33.0,58,10.0,21.0,-614.4585430622101,75,206.0,40,1829.0,65,16.0,8,1.0,5.0,33,28,2.0,0.0,3.0,37,7.0,21,9.0,0.0,20.0,11.0,8.0,1.0,0.0
2023,DAL,4,65,1,6.47283432949804,65,31.0,65,380.0,65,6.0,65,39.0,15.0,22.0,27.0,50,10.0,19.0,508.6508125066757,65,227.0,36,1700.0,55,30.0,11,3.0,6.0,26,24,2.0,0.0,0.0,36,5.0,21,10.0,0.0,18.0,10.0,4.0,4.0,0.0
2023,DAL,5,48,1,-21.440626894814045,48,17.0,48,199.0,48,5.0,48,30.0,8.0,10.0,23.0,37,0.0,0.0,-113.56788575649261,48,305.0,26,1001.0,35,10.0,13,0.0,0.0,18,16,1.0,0.0,1.0,26,7.0,15,4.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,DAL,6,59,1,4.407260206239687,59,24.0,59,344.0,59,5.0,59,38.0,21.0,35.0,26.0,44,4.0,8.0,-28.32360863685608,59,265.0,30,1490.0,50,20.0,9,2.0,4.0,24,18,1.0,0.0,5.0,30,7.0,21,2.0,0.0,8.0,4.0,2.0,0.0,2.0
2023,DAL,8,60,1,9.778984671093522,60,30.0,60,390.0,60,7.0,60,41.0,14.0,18.0,30.0,48,5.0,8.0,940.9514002501965,60,293.0,34,1670.0,49,34.0,9,2.0,4.0,23,17,2.0,0.0,4.0,34,4.0,24,6.0,0.0,8.0,3.0,3.0,2.0,0.0
2023,DAL,9,69,1,9.402883318070838,69,33.0,69,407.0,69,8.0,69,53.0,23.0,33.0,35.0,49,8.0,12.0,622.9454830288887,69,420.0,44,1650.0,60,24.0,9,3.0,5.0,20,14,1.0,0.0,5.0,44,6.0,27,11.0,0.0,11.0,3.0,3.0,3.0,2.0
2023,DAL,10,76,1,23.549783613576437,76,40.0,76,641.0,76,15.0,76,46.0,15.0,26.0,34.0,62,11.0,18.0,727.6649117469788,76,459.0,44,2118.0,64,49.0,12,6.0,7.0,32,28,1.0,0.0,3.0,44,1.0,35,8.0,0.0,18.0,6.0,8.0,3.0,1.0
2023,DAL,11,65,1,11.817900123464256,65,29.0,65,314.0,65,6.0,65,42.0,21.0,31.0,30.0,50,7.0,13.0,254.03115525841713,65,257.0,41,1506.0,55,27.0,9,2.0,4.0,24,20,2.0,0.0,2.0,40,7.0,26,7.0,0.0,13.0,7.0,3.0,2.0,1.0
2023,DAL,12,50,1,22.287043144903933,50,26.0,50,431.0,50,8.0,50,33.0,15.0,21.0,24.0,40,3.0,4.0,300.16533583402634,50,470.0,32,1263.0,41,38.0,9,3.0,3.0,18,16,1.0,0.0,1.0,32,7.0,20,5.0,0.0,4.0,2.0,2.0,0.0,0.0
2023,DAL,13,77,1,12.772535988130391,77,38.0,77,412.0,77,4.0,77,46.0,35.0,57.0,34.0,61,19.0,27.0,148.456172645092,77,239.0,41,2014.0,68,40.0,9,4.0,8.0,32,25,2.0,0.0,5.0,40,5.0,26,9.0,0.0,24.0,9.0,8.0,4.0,3.0
2023,DAL,14,74,1,2.7896161431700257,74,34.0,74,394.0,74,7.0,74,43.0,15.0,27.0,32.0,57,4.0,9.0,81.4482357352972,74,266.0,39,1773.0,62,40.0,9,3.0,3.0,32,28,1.0,0.0,3.0,39,9.0,22,8.0,0.0,9.0,4.0,3.0,1.0,1.0
2023,DAL,15,57,1,-5.3683333133428,57,25.0,57,195.0,57,1.0,57,41.0,7.0,12.0,28.0,42,2.0,6.0,53.75247895717621,57,256.0,34,1281.0,49,10.0,8,1.0,2.0,20,15,1.0,0.0,4.0,32,6.0,17,9.0,0.0,6.0,3.0,1.0,1.0,1.0
2023,DAL,16,60,1,3.606300910232421,60,28.0,60,340.0,60,5.0,60,38.0,16.0,31.0,26.0,46,6.0,12.0,260.61320155858994,60,177.0,32,1577.0,51,20.0,8,1.0,3.0,24,16,4.0,0.0,4.0,32,4.0,17,11.0,0.0,11.0,5.0,4.0,1.0,1.0
2023,DAL,17,61,1,-2.4978123732620974,61,28.0,61,384.0,61,7.0,61,41.0,25.0,37.0,29.0,47,2.0,5.0,504.8132687807083,61,394.0,38,1582.0,50,20.0,11,1.0,2.0,20,18,1.0,0.0,1.0,37,4.0,26,7.0,0.0,5.0,3.0,2.0,0.0,0.0
2023,DAL,18,69,1,25.09891498983331,69,43.0,69,440.0,69,4.0,69,40.0,15.0,29.0,29.0,58,12.0,18.0,477.7734398841858,69,213.0,40,1917.0,60,44.0,9,5.0,7.0,29,26,3.0,0.0,0.0,40,6.0,27,7.0,0.0,18.0,6.0,11.0,1.0,0.0
2023,DEN,1,57,1,-0.09798314009505349,57,26.0,57,260.0,57,6.0,57,36.0,19.0,37.0,28.0,46,7.0,9.0,-5.475518107414246,57,137.0,33,1684.0,50,20.0,6,2.0,3.0,22,21,0.0,0.0,1.0,32,11.0,13,7.0,0.0,8.0,2.0,4.0,2.0,0.0
2023,DEN,2,61,1,9.242418930990127,61,28.0,61,399.0,61,6.0,61,41.0,14.0,24.0,30.0,47,8.0,13.0,-171.7860907316208,61,301.0,31,1357.0,49,34.0,11,3.0,5.0,23,14,2.0,0.0,6.0,27,7.0,19,1.0,0.0,10.0,4.0,4.0,1.0,1.0
2023,DEN,3,59,1,-15.63515519926644,59,20.0,59,363.0,59,6.0,59,39.0,2.0,5.0,28.0,46,8.0,13.0,-284.91962254047394,59,412.0,38,1339.0,46,13.0,13,1.0,4.0,20,19,1.0,0.0,0.0,36,6.0,26,4.0,0.0,11.0,6.0,4.0,1.0,0.0
2023,DEN,4,47,1,16.410756083577528,47,25.0,47,312.0,47,5.0,47,31.0,13.0,18.0,21.0,36,6.0,9.0,-59.87558364868164,47,179.0,28,1226.0,37,24.0,8,3.0,3.0,18,15,0.0,0.0,3.0,26,8.0,14,4.0,0.0,9.0,4.0,3.0,1.0,1.0
2023,DEN,5,56,1,-13.568136646555526,56,21.0,56,308.0,56,8.0,56,40.0,21.0,34.0,31.0,46,4.0,9.0,-50.215932726860046,56,176.0,30,1194.0,43,25.0,12,1.0,3.0,22,15,0.0,0.0,7.0,27,9.0,12,6.0,0.0,9.0,4.0,2.0,2.0,1.0
2023,DEN,6,49,1,-17.075778033176903,49,20.0,49,197.0,49,3.0,49,29.0,8.0,20.0,23.0,38,1.0,1.0,-225.4921779036522,49,117.0,22,1305.0,39,7.0,10,1.0,1.0,23,17,0.0,0.0,4.0,22,4.0,13,5.0,0.0,1.0,0.0,1.0,0.0,0.0
2023,DEN,7,55,1,5.0462647661796405,55,24.0,55,339.0,55,7.0,55,31.0,18.0,33.0,21.0,42,5.0,8.0,-133.52787122130394,55,227.0,29,1420.0,45,19.0,9,1.0,4.0,25,22,1.0,0.0,1.0,24,9.0,12,3.0,0.0,5.0,4.0,1.0,0.0,0.0
2023,DEN,8,65,1,-4.425983668691236,65,26.0,65,240.0,65,5.0,65,30.0,10.0,27.0,21.0,50,8.0,20.0,-455.7450611144304,65,127.0,19,1490.0,51,27.0,11,3.0,5.0,40,32,0.0,0.0,8.0,18,8.0,10,0.0,0.0,18.0,12.0,2.0,0.0,4.0
2023,DEN,10,68,1,0.7472698102181456,68,27.0,68,306.0,68,2.0,68,37.0,21.0,43.0,21.0,49,5.0,9.0,-894.0271615982056,68,100.0,29,1771.0,54,26.0,12,2.0,2.0,35,28,1.0,0.0,6.0,29,9.0,16,4.0,0.0,9.0,6.0,3.0,0.0,0.0
2023,DEN,11,51,1,-1.2329394926063797,51,21.0,51,296.0,51,2.0,51,37.0,19.0,29.0,26.0,38,7.0,11.0,19.597020745277405,51,233.0,35,1180.0,40,22.0,10,1.0,5.0,14,13,0.0,0.0,1.0,32,14.0,16,2.0,0.0,9.0,6.0,3.0,0.0,0.0
2023,DEN,12,58,1,-1.5860335314646674,58,24.0,58,298.0,58,9.0,58,25.0,8.0,20.0,17.0,44,3.0,11.0,-535.2539658546448,58,122.0,22,1405.0,46,27.0,10,3.0,5.0,35,27,1.0,0.0,7.0,21,7.0,13,1.0,0.0,11.0,5.0,3.0,1.0,2.0
