season,week,team,head_coach,game_id
2008,1,ARI,Ken Whisenhunt,2008_01_ARI_SF
2008,1,ATL,Mike Smith,2008_01_DET_ATL
2008,1,BAL,John Harbaugh,2008_01_CIN_BAL
2008,1,BUF,Dick Jauron,2008_01_SEA_BUF
2008,1,CAR,John Fox,2008_01_CAR_SD
2008,1,CHI,Lovie Smith,2008_01_CHI_IND
2008,1,CIN,Marvin Lewis,2008_01_CIN_BAL
2008,1,CLE,Romeo Crennel,2008_01_DAL_CLE
2008,1,DAL,Wade Phillips,2008_01_DAL_CLE
2008,1,DEN,Mike Shanahan,2008_01_DEN_OAK
2008,1,DET,Rod Marinelli,2008_01_DET_ATL
2008,1,GB,Mike McCarthy,2008_01_MIN_GB
2008,1,HOU,Gary Kubiak,2008_01_HOU_PIT
2008,1,IND,Tony Dungy,2008_01_CHI_IND
2008,1,JAX,Jack Del Rio,2008_01_JAX_TEN
2008,1,KC,Herm Edwards,2008_01_KC_NE
2008,1,LA,Scott Linehan,2008_01_STL_PHI
2008,1,LAC,Norv Turner,2008_01_CAR_SD
2008,1,LV,Lane Kiffin,2008_01_DEN_OAK
2008,1,MIA,Tony Sparano,2008_01_NYJ_MIA
2008,1,MIN,Brad Childress,2008_01_MIN_GB
2008,1,NE,Bill Belichick,2008_01_KC_NE
2008,1,NO,Sean Payton,2008_01_TB_NO
2008,1,NYG,Tom Coughlin,2008_01_WAS_NYG
2008,1,NYJ,Eric Mangini,2008_01_NYJ_MIA
2008,1,PHI,Andy Reid,2008_01_STL_PHI
2008,1,PIT,Mike Tomlin,2008_01_HOU_PIT
2008,1,SEA,Mike Holmgren,2008_01_SEA_BUF
2008,1,SF,Mike Nolan,2008_01_ARI_SF
2008,1,TB,Jon Gruden,2008_01_TB_NO
2008,1,TEN,Jeff Fisher,2008_01_JAX_TEN
2008,1,WAS,Jim Zorn,2008_01_WAS_NYG
2008,2,ARI,Ken Whisenhunt,2008_02_MIA_ARI
2008,2,ATL,Mike Smith,2008_02_ATL_TB
2008,2,BUF,Dick Jauron,2008_02_BUF_JAX
2008,2,CAR,John Fox,2008_02_CHI_CAR
2008,2,CHI,Lovie Smith,2008_02_CHI_CAR
2008,2,CIN,Marvin Lewis,2008_02_TEN_CIN
2008,2,CLE,Romeo Crennel,2008_02_PIT_CLE
2008,2,DAL,Wade Phillips,2008_02_PHI_DAL
2008,2,DEN,Mike Shanahan,2008_02_SD_DEN
2008,2,DET,Rod Marinelli,2008_02_GB_DET
2008,2,GB,Mike McCarthy,2008_02_GB_DET
2008,2,IND,Tony Dungy,2008_02_IND_MIN
2008,2,JAX,Jack Del Rio,2008_02_BUF_JAX
2008,2,KC,Herm Edwards,2008_02_OAK_KC
2008,2,LA,Scott Linehan,2008_02_NYG_STL
2008,2,LAC,Norv Turner,2008_02_SD_DEN
2008,2,LV,Lane Kiffin,2008_02_OAK_KC
2008,2,MIA,Tony Sparano,2008_02_MIA_ARI
2008,2,MIN,Brad Childress,2008_02_IND_MIN
2008,2,NE,Bill Belichick,2008_02_NE_NYJ
2008,2,NO,Sean Payton,2008_02_NO_WAS
2008,2,NYG,Tom Coughlin,2008_02_NYG_STL
2008,2,NYJ,Eric Mangini,2008_02_NE_NYJ
2008,2,PHI,Andy Reid,2008_02_PHI_DAL
2008,2,PIT,Mike Tomlin,2008_02_PIT_CLE
2008,2,SEA,Mike Holmgren,2008_02_SF_SEA
2008,2,SF,Mike Nolan,2008_02_SF_SEA
2008,2,TB,Jon Gruden,2008_02_ATL_TB
2008,2,TEN,Jeff Fisher,2008_02_TEN_CIN
2008,2,WAS,Jim Zorn,2008_02_NO_WAS
2008,3,ARI,Ken Whisenhunt,2008_03_ARI_WAS
2008,3,ATL,Mike Smith,2008_03_KC_ATL
2008,3,BAL,John Harbaugh,2008_03_CLE_BAL
2008,3,BUF,Dick Jauron,2008_03_OAK_BUF
2008,3,CAR,John Fox,2008_03_CAR_MIN
2008,3,CHI,Lovie Smith,2008_03_TB_CHI
2008,3,CIN,Marvin Lewis,2008_03_CIN_NYG
2008,3,CLE,Romeo Crennel,2008_03_CLE_BAL
2008,3,DAL,Wade Phillips,2008_03_DAL_GB
2008,3,DEN,Mike Shanahan,2008_03_NO_DEN
2008,3,DET,Rod Marinelli,2008_03_DET_SF
2008,3,GB,Mike McCarthy,2008_03_DAL_GB
2008,3,HOU,Gary Kubiak,2008_03_HOU_TEN
2008,3,IND,Tony Dungy,2008_03_JAX_IND
2008,3,JAX,Jack Del Rio,2008_03_JAX_IND
2008,3,KC,Herm Edwards,2008_03_KC_ATL
2008,3,LA,Scott Linehan,2008_03_STL_SEA
2008,3,LAC,Norv Turner,2008_03_NYJ_SD
2008,3,LV,Lane Kiffin,2008_03_OAK_BUF
2008,3,MIA,Tony Sparano,2008_03_MIA_NE
2008,3,MIN,Brad Childress,2008_03_CAR_MIN
2008,3,NE,Bill Belichick,2008_03_MIA_NE
2008,3,NO,Sean Payton,2008_03_NO_DEN
2008,3,NYG,Tom Coughlin,2008_03_CIN_NYG
2008,3,NYJ,Eric Mangini,2008_03_NYJ_SD
2008,3,PHI,Andy Reid,2008_03_PIT_PHI
2008,3,PIT,Mike Tomlin,2008_03_PIT_PHI
2008,3,SEA,Mike Holmgren,2008_03_STL_SEA
2008,3,SF,Mike Nolan,2008_03_DET_SF
2008,3,TB,Jon Gruden,2008_03_TB_CHI
2008,3,TEN,Jeff Fisher,2008_03_HOU_TEN
2008,3,WAS,Jim Zorn,2008_03_ARI_WAS
2008,4,ARI,Ken Whisenhunt,2008_04_ARI_NYJ
2008,4,ATL,Mike Smith,2008_04_ATL_CAR
2008,4,BAL,John Harbaugh,2008_04_BAL_PIT
2008,4,BUF,Dick Jauron,2008_04_BUF_STL
2008,4,CAR,John Fox,2008_04_ATL_CAR
2008,4,CHI,Lovie Smith,2008_04_PHI_CHI
2008,4,CIN,Marvin Lewis,2008_04_CLE_CIN
2008,4,CLE,Romeo Crennel,2008_04_CLE_CIN
2008,4,DAL,Wade Phillips,2008_04_WAS_DAL
2008,4,DEN,Mike Shanahan,2008_04_DEN_KC
2008,4,GB,Mike McCarthy,2008_04_GB_TB
2008,4,HOU,Gary Kubiak,2008_04_HOU_JAX
2008,4,JAX,Jack Del Rio,2008_04_HOU_JAX
2008,4,KC,Herm Edwards,2008_04_DEN_KC
2008,4,LA,Scott Linehan,2008_04_BUF_STL
2008,4,LAC,Norv Turner,2008_04_SD_OAK
2008,4,LV,Lane Kiffin,2008_04_SD_OAK
2008,4,MIN,Brad Childress,2008_04_MIN_TEN
2008,4,NO,Sean Payton,2008_04_SF_NO
2008,4,NYJ,Eric Mangini,2008_04_ARI_NYJ
2008,4,PHI,Andy Reid,2008_04_PHI_CHI
2008,4,PIT,Mike Tomlin,2008_04_BAL_PIT
2008,4,SF,Mike Nolan,2008_04_SF_NO
2008,4,TB,Jon Gruden,2008_04_GB_TB
2008,4,TEN,Jeff Fisher,2008_04_MIN_TEN
2008,4,WAS,Jim Zorn,2008_04_WAS_DAL
2008,5,ARI,Ken Whisenhunt,2008_05_BUF_ARI
2008,5,ATL,Mike Smith,2008_05_ATL_GB
2008,5,BAL,John Harbaugh,2008_05_TEN_BAL
2008,5,BUF,Dick Jauron,2008_05_BUF_ARI
2008,5,CAR,John Fox,2008_05_KC_CAR
2008,5,CHI,Lovie Smith,2008_05_CHI_DET
2008,5,CIN,Marvin Lewis,2008_05_CIN_DAL
2008,5,DAL,Wade Phillips,2008_05_CIN_DAL
2008,5,DEN,Mike Shanahan,2008_05_TB_DEN
2008,5,DET,Rod Marinelli,2008_05_CHI_DET
2008,5,GB,Mike McCarthy,2008_05_ATL_GB
2008,5,HOU,Gary Kubiak,2008_05_IND_HOU
2008,5,IND,Tony Dungy,2008_05_IND_HOU
2008,5,JAX,Jack Del Rio,2008_05_PIT_JAX
2008,5,KC,Herm Edwards,2008_05_KC_CAR
2008,5,LAC,Norv Turner,2008_05_SD_MIA
2008,5,MIA,Tony Sparano,2008_05_SD_MIA
2008,5,MIN,Brad Childress,2008_05_MIN_NO
2008,5,NE,Bill Belichick,2008_05_NE_SF
2008,5,NO,Sean Payton,2008_05_MIN_NO
2008,5,NYG,Tom Coughlin,2008_05_SEA_NYG
2008,5,PHI,Andy Reid,2008_05_WAS_PHI
2008,5,PIT,Mike Tomlin,2008_05_PIT_JAX
2008,5,SEA,Mike Holmgren,2008_05_SEA_NYG
2008,5,SF,Mike Nolan,2008_05_NE_SF
2008,5,TB,Jon Gruden,2008_05_TB_DEN
2008,5,TEN,Jeff Fisher,2008_05_TEN_BAL
2008,5,WAS,Jim Zorn,2008_05_WAS_PHI
2008,6,ARI,Ken Whisenhunt,2008_06_DAL_ARI
2008,6,ATL,Mike Smith,2008_06_CHI_ATL
2008,6,BAL,John Harbaugh,2008_06_BAL_IND
2008,6,CAR,John Fox,2008_06_CAR_TB
2008,6,CHI,Lovie Smith,2008_06_CHI_ATL
2008,6,CIN,Marvin Lewis,2008_06_CIN_NYJ
2008,6,CLE,Romeo Crennel,2008_06_NYG_CLE
2008,6,DAL,Wade Phillips,2008_06_DAL_ARI
2008,6,DEN,Mike Shanahan,2008_06_JAX_DEN
2008,6,DET,Rod Marinelli,2008_06_DET_MIN
2008,6,GB,Mike McCarthy,2008_06_GB_SEA
2008,6,HOU,Gary Kubiak,2008_06_MIA_HOU
2008,6,IND,Tony Dungy,2008_06_BAL_IND
2008,6,JAX,Jack Del Rio,2008_06_JAX_DEN
2008,6,LA,Jim Haslett,2008_06_STL_WAS
2008,6,LAC,Norv Turner,2008_06_NE_SD
2008,6,LV,Tom Cable,2008_06_OAK_NO
2008,6,MIA,Tony Sparano,2008_06_MIA_HOU
2008,6,MIN,Brad Childress,2008_06_DET_MIN
2008,6,NE,Bill Belichick,2008_06_NE_SD
2008,6,NO,Sean Payton,2008_06_OAK_NO
2008,6,NYG,Tom Coughlin,2008_06_NYG_CLE
2008,6,NYJ,Eric Mangini,2008_06_CIN_NYJ
2008,6,PHI,Andy Reid,2008_06_PHI_SF
2008,6,SEA,Mike Holmgren,2008_06_GB_SEA
2008,6,SF,Mike Nolan,2008_06_PHI_SF
2008,6,TB,Jon Gruden,2008_06_CAR_TB
2008,6,WAS,Jim Zorn,2008_06_STL_WAS
2008,7,BAL,John Harbaugh,2008_07_BAL_MIA
2008,7,BUF,Dick Jauron,2008_07_SD_BUF
2008,7,CAR,John Fox,2008_07_NO_CAR
2008,7,CHI,Lovie Smith,2008_07_MIN_CHI
2008,7,CIN,Marvin Lewis,2008_07_PIT_CIN
2008,7,CLE,Romeo Crennel,2008_07_CLE_WAS
2008,7,DAL,Wade Phillips,2008_07_DAL_STL
2008,7,DEN,Mike Shanahan,2008_07_DEN_NE
2008,7,DET,Rod Marinelli,2008_07_DET_HOU
2008,7,GB,Mike McCarthy,2008_07_IND_GB
2008,7,HOU,Gary Kubiak,2008_07_DET_HOU
2008,7,IND,Tony Dungy,2008_07_IND_GB
2008,7,KC,Herm Edwards,2008_07_TEN_KC
2008,7,LA,Jim Haslett,2008_07_DAL_STL
2008,7,LAC,Norv Turner,2008_07_SD_BUF
2008,7,LV,Tom Cable,2008_07_NYJ_OAK
2008,7,MIA,Tony Sparano,2008_07_BAL_MIA
2008,7,MIN,Brad Childress,2008_07_MIN_CHI
2008,7,NE,Bill Belichick,2008_07_DEN_NE
2008,7,NO,Sean Payton,2008_07_NO_CAR
2008,7,NYG,Tom Coughlin,2008_07_SF_NYG
2008,7,NYJ,Eric Mangini,2008_07_NYJ_OAK
2008,7,PIT,Mike Tomlin,2008_07_PIT_CIN
2008,7,SEA,Mike Holmgren,2008_07_SEA_TB
2008,7,SF,Mike Nolan,2008_07_SF_NYG
2008,7,TB,Jon Gruden,2008_07_SEA_TB
2008,7,TEN,Jeff Fisher,2008_07_TEN_KC
2008,7,WAS,Jim Zorn,2008_07_CLE_WAS
2008,8,ARI,Ken Whisenhunt,2008_08_ARI_CAR
2008,8,ATL,Mike Smith,2008_08_ATL_PHI
2008,8,BAL,John Harbaugh,2008_08_OAK_BAL
2008,8,BUF,Dick Jauron,2008_08_BUF_MIA
2008,8,CAR,John Fox,2008_08_ARI_CAR
2008,8,CIN,Marvin Lewis,2008_08_CIN_HOU
2008,8,CLE,Romeo Crennel,2008_08_CLE_JAX
2008,8,DAL,Wade Phillips,2008_08_TB_DAL
2008,8,DET,Rod Marinelli,2008_08_WAS_DET
2008,8,HOU,Gary Kubiak,2008_08_CIN_HOU
2008,8,IND,Tony Dungy,2008_08_IND_TEN
2008,8,JAX,Jack Del Rio,2008_08_CLE_JAX
2008,8,KC,Herm Edwards,2008_08_KC_NYJ
2008,8,LA,Jim Haslett,2008_08_STL_NE
2008,8,LAC,Norv Turner,2008_08_SD_NO
2008,8,LV,Tom Cable,2008_08_OAK_BAL
2008,8,MIA,Tony Sparano,2008_08_BUF_MIA
2008,8,NE,Bill Belichick,2008_08_STL_NE
2008,8,NO,Sean Payton,2008_08_SD_NO
2008,8,NYG,Tom Coughlin,2008_08_NYG_PIT
2008,8,NYJ,Eric Mangini,2008_08_KC_NYJ
2008,8,PHI,Andy Reid,2008_08_ATL_PHI
2008,8,PIT,Mike Tomlin,2008_08_NYG_PIT
2008,8,SEA,Mike Holmgren,2008_08_SEA_SF
2008,8,SF,Mike Singletary,2008_08_SEA_SF
2008,8,TB,Jon Gruden,2008_08_TB_DAL
2008,8,TEN,Jeff Fisher,2008_08_IND_TEN
2008,8,WAS,Jim Zorn,2008_08_WAS_DET
2008,9,ARI,Ken Whisenhunt,2008_09_ARI_STL
2008,9,ATL,Mike Smith,2008_09_ATL_OAK
2008,9,BAL,John Harbaugh,2008_09_BAL_CLE
2008,9,BUF,Dick Jauron,2008_09_NYJ_BUF
2008,9,CHI,Lovie Smith,2008_09_DET_CHI
2008,9,CIN,Marvin Lewis,2008_09_JAX_CIN
2008,9,CLE,Romeo Crennel,2008_09_BAL_CLE
2008,9,DAL,Wade Phillips,2008_09_DAL_NYG
2008,9,DEN,Mike Shanahan,2008_09_MIA_DEN
2008,9,DET,Rod Marinelli,2008_09_DET_CHI
2008,9,GB,Mike McCarthy,2008_09_GB_TEN
2008,9,HOU,Gary Kubiak,2008_09_HOU_MIN
2008,9,IND,Tony Dungy,2008_09_NE_IND
2008,9,JAX,Jack Del Rio,2008_09_JAX_CIN
2008,9,KC,Herm Edwards,2008_09_TB_KC
2008,9,LA,Jim Haslett,2008_09_ARI_STL
2008,9,LV,Tom Cable,2008_09_ATL_OAK
2008,9,MIA,Tony Sparano,2008_09_MIA_DEN
2008,9,MIN,Brad Childress,2008_09_HOU_MIN
2008,9,NE,Bill Belichick,2008_09_NE_IND
2008,9,NYG,Tom Coughlin,2008_09_DAL_NYG
2008,9,NYJ,Eric Mangini,2008_09_NYJ_BUF
2008,9,PHI,Andy Reid,2008_09_PHI_SEA
2008,9,PIT,Mike Tomlin,2008_09_PIT_WAS
2008,9,SEA,Mike Holmgren,2008_09_PHI_SEA
2008,9,TB,Jon Gruden,2008_09_TB_KC
2008,9,TEN,Jeff Fisher,2008_09_GB_TEN
2008,9,WAS,Jim Zorn,2008_09_PIT_WAS
2008,10,ARI,Ken Whisenhunt,2008_10_SF_ARI
2008,10,ATL,Mike Smith,2008_10_NO_ATL
2008,10,BAL,John Harbaugh,2008_10_BAL_HOU
2008,10,BUF,Dick Jauron,2008_10_BUF_NE
2008,10,CAR,John Fox,2008_10_CAR_OAK
2008,10,CHI,Lovie Smith,2008_10_TEN_CHI
2008,10,CLE,Romeo Crennel,2008_10_DEN_CLE
2008,10,DEN,Mike Shanahan,2008_10_DEN_CLE
2008,10,DET,Rod Marinelli,2008_10_JAX_DET
2008,10,GB,Mike McCarthy,2008_10_GB_MIN
2008,10,HOU,Gary Kubiak,2008_10_BAL_HOU
2008,10,IND,Tony Dungy,2008_10_IND_PIT
2008,10,JAX,Jack Del Rio,2008_10_JAX_DET
2008,10,KC,Herm Edwards,2008_10_KC_SD
2008,10,LA,Jim Haslett,2008_10_STL_NYJ
2008,10,LAC,Norv Turner,2008_10_KC_SD
2008,10,LV,Tom Cable,2008_10_CAR_OAK
2008,10,MIA,Tony Sparano,2008_10_SEA_MIA
2008,10,MIN,Brad Childress,2008_10_GB_MIN
2008,10,NE,Bill Belichick,2008_10_BUF_NE
2008,10,NO,Sean Payton,2008_10_NO_ATL
2008,10,NYG,Tom Coughlin,2008_10_NYG_PHI
2008,10,NYJ,Eric Mangini,2008_10_STL_NYJ
2008,10,PHI,Andy Reid,2008_10_NYG_PHI
2008,10,PIT,Mike Tomlin,2008_10_IND_PIT
2008,10,SEA,Mike Holmgren,2008_10_SEA_MIA
2008,10,SF,Mike Singletary,2008_10_SF_ARI
2008,10,TEN,Jeff Fisher,2008_10_TEN_CHI
2008,11,ARI,Ken Whisenhunt,2008_11_ARI_SEA
2008,11,ATL,Mike Smith,2008_11_DEN_ATL
2008,11,BAL,John Harbaugh,2008_11_BAL_NYG
2008,11,BUF,Dick Jauron,2008_11_CLE_BUF
2008,11,CAR,John Fox,2008_11_DET_CAR
2008,11,CHI,Lovie Smith,2008_11_CHI_GB
2008,11,CIN,Marvin Lewis,2008_11_PHI_CIN
2008,11,CLE,Romeo Crennel,2008_11_CLE_BUF
2008,11,DAL,Wade Phillips,2008_11_DAL_WAS
2008,11,DEN,Mike Shanahan,2008_11_DEN_ATL
2008,11,DET,Rod Marinelli,2008_11_DET_CAR
2008,11,GB,Mike McCarthy,2008_11_CHI_GB
2008,11,HOU,Gary Kubiak,2008_11_HOU_IND
2008,11,IND,Tony Dungy,2008_11_HOU_IND
2008,11,JAX,Jack Del Rio,2008_11_TEN_JAX
2008,11,KC,Herm Edwards,2008_11_NO_KC
2008,11,LA,Jim Haslett,2008_11_STL_SF
2008,11,LAC,Norv Turner,2008_11_SD_PIT
2008,11,LV,Tom Cable,2008_11_OAK_MIA
2008,11,MIA,Tony Sparano,2008_11_OAK_MIA
2008,11,MIN,Brad Childress,2008_11_MIN_TB
2008,11,NE,Bill Belichick,2008_11_NYJ_NE
2008,11,NO,Sean Payton,2008_11_NO_KC
2008,11,NYG,Tom Coughlin,2008_11_BAL_NYG
2008,11,NYJ,Eric Mangini,2008_11_NYJ_NE
2008,11,PHI,Andy Reid,2008_11_PHI_CIN
2008,11,PIT,Mike Tomlin,2008_11_SD_PIT
2008,11,SEA,Mike Holmgren,2008_11_ARI_SEA
2008,11,SF,Mike Singletary,2008_11_STL_SF
2008,11,TB,Jon Gruden,2008_11_MIN_TB
2008,11,TEN,Jeff Fisher,2008_11_TEN_JAX
2008,11,WAS,Jim Zorn,2008_11_DAL_WAS
2008,12,ARI,Ken Whisenhunt,2008_12_NYG_ARI
2008,12,ATL,Mike Smith,2008_12_CAR_ATL
2008,12,BAL,John Harbaugh,2008_12_PHI_BAL
2008,12,BUF,Dick Jauron,2008_12_BUF_KC
2008,12,CAR,John Fox,2008_12_CAR_ATL
2008,12,CHI,Lovie Smith,2008_12_CHI_STL
2008,12,CIN,Marvin Lewis,2008_12_CIN_PIT
2008,12,CLE,Romeo Crennel,2008_12_HOU_CLE
2008,12,DAL,Wade Phillips,2008_12_SF_DAL
2008,12,DEN,Mike Shanahan,2008_12_OAK_DEN
2008,12,DET,Rod Marinelli,2008_12_TB_DET
2008,12,GB,Mike McCarthy,2008_12_GB_NO
2008,12,HOU,Gary Kubiak,2008_12_HOU_CLE
2008,12,IND,Tony Dungy,2008_12_IND_SD
2008,12,JAX,Jack Del Rio,2008_12_MIN_JAX
2008,12,KC,Herm Edwards,2008_12_BUF_KC
2008,12,LA,Jim Haslett,2008_12_CHI_STL
2008,12,LAC,Norv Turner,2008_12_IND_SD
2008,12,LV,Tom Cable,2008_12_OAK_DEN
2008,12,MIA,Tony Sparano,2008_12_NE_MIA
2008,12,MIN,Brad Childress,2008_12_MIN_JAX
2008,12,NE,Bill Belichick,2008_12_NE_MIA
2008,12,NO,Sean Payton,2008_12_GB_NO
2008,12,NYG,Tom Coughlin,2008_12_NYG_ARI
2008,12,NYJ,Eric Mangini,2008_12_NYJ_TEN
2008,12,PHI,Andy Reid,2008_12_PHI_BAL
2008,12,PIT,Mike Tomlin,2008_12_CIN_PIT
2008,12,SEA,Mike Holmgren,2008_12_WAS_SEA
2008,12,SF,Mike Singletary,2008_12_SF_DAL
2008,12,TB,Jon Gruden,2008_12_TB_DET
2008,12,TEN,Jeff Fisher,2008_12_NYJ_TEN
2008,12,WAS,Jim Zorn,2008_12_WAS_SEA
2008,13,ARI,Ken Whisenhunt,2008_13_ARI_PHI
2008,13,ATL,Mike Smith,2008_13_ATL_SD
2008,13,BAL,John Harbaugh,2008_13_BAL_CIN
2008,13,BUF,Dick Jauron,2008_13_SF_BUF
2008,13,CAR,John Fox,2008_13_CAR_GB
2008,13,CHI,Lovie Smith,2008_13_CHI_MIN
2008,13,CIN,Marvin Lewis,2008_13_BAL_CIN
2008,13,CLE,Romeo Crennel,2008_13_IND_CLE
2008,13,DAL,Wade Phillips,2008_13_SEA_DAL
2008,13,DEN,Mike Shanahan,2008_13_DEN_NYJ
2008,13,DET,Rod Marinelli,2008_13_TEN_DET
2008,13,GB,Mike McCarthy,2008_13_CAR_GB
2008,13,HOU,Gary Kubiak,2008_13_JAX_HOU
2008,13,IND,Tony Dungy,2008_13_IND_CLE
2008,13,JAX,Jack Del Rio,2008_13_JAX_HOU
2008,13,KC,Herm Edwards,2008_13_KC_OAK
2008,13,LA,Jim Haslett,2008_13_MIA_STL
2008,13,LAC,Norv Turner,2008_13_ATL_SD
2008,13,LV,Tom Cable,2008_13_KC_OAK
2008,13,MIA,Tony Sparano,2008_13_MIA_STL
2008,13,MIN,Brad Childress,2008_13_CHI_MIN
2008,13,NE,Bill Belichick,2008_13_PIT_NE
2008,13,NO,Sean Payton,2008_13_NO_TB
2008,13,NYG,Tom Coughlin,2008_13_NYG_WAS
2008,13,NYJ,Eric Mangini,2008_13_DEN_NYJ
2008,13,PHI,Andy Reid,2008_13_ARI_PHI
2008,13,PIT,Mike Tomlin,2008_13_PIT_NE
2008,13,SEA,Mike Holmgren,2008_13_SEA_DAL
2008,13,SF,Mike Singletary,2008_13_SF_BUF
2008,13,TB,Jon Gruden,2008_13_NO_TB
2008,13,TEN,Jeff Fisher,2008_13_TEN_DET
2008,13,WAS,Jim Zorn,2008_13_NYG_WAS
2008,14,ARI,Ken Whisenhunt,2008_14_STL_ARI
2008,14,ATL,Mike Smith,2008_14_ATL_NO
2008,14,BAL,John Harbaugh,2008_14_WAS_BAL
2008,14,BUF,Dick Jauron,2008_14_MIA_BUF
2008,14,CAR,John Fox,2008_14_TB_CAR
2008,14,CHI,Lovie Smith,2008_14_JAX_CHI
2008,14,CIN,Marvin Lewis,2008_14_CIN_IND
2008,14,CLE,Romeo Crennel,2008_14_CLE_TEN
2008,14,DAL,Wade Phillips,2008_14_DAL_PIT
2008,14,DEN,Mike Shanahan,2008_14_KC_DEN
2008,14,DET,Rod Marinelli,2008_14_MIN_DET
2008,14,GB,Mike McCarthy,2008_14_HOU_GB
2008,14,HOU,Gary Kubiak,2008_14_HOU_GB
2008,14,IND,Tony Dungy,2008_14_CIN_IND
2008,14,JAX,Jack Del Rio,2008_14_JAX_CHI
2008,14,KC,Herm Edwards,2008_14_KC_DEN
2008,14,LA,Jim Haslett,2008_14_STL_ARI
2008,14,LAC,Norv Turner,2008_14_OAK_SD
2008,14,LV,Tom Cable,2008_14_OAK_SD
2008,14,MIA,Tony Sparano,2008_14_MIA_BUF
2008,14,MIN,Brad Childress,2008_14_MIN_DET
2008,14,NE,Bill Belichick,2008_14_NE_SEA
2008,14,NO,Sean Payton,2008_14_ATL_NO
2008,14,NYG,Tom Coughlin,2008_14_PHI_NYG
2008,14,NYJ,Eric Mangini,2008_14_NYJ_SF
2008,14,PHI,Andy Reid,2008_14_PHI_NYG
2008,14,PIT,Mike Tomlin,2008_14_DAL_PIT
2008,14,SEA,Mike Holmgren,2008_14_NE_SEA
2008,14,SF,Mike Singletary,2008_14_NYJ_SF
2008,14,TB,Jon Gruden,2008_14_TB_CAR
2008,14,TEN,Jeff Fisher,2008_14_CLE_TEN
2008,14,WAS,Jim Zorn,2008_14_WAS_BAL
2008,15,ARI,Ken Whisenhunt,2008_15_MIN_ARI
2008,15,ATL,Mike Smith,2008_15_TB_ATL
2008,15,BAL,John Harbaugh,2008_15_PIT_BAL
2008,15,BUF,Dick Jauron,2008_15_BUF_NYJ
2008,15,CAR,John Fox,2008_15_DEN_CAR
2008,15,CHI,Lovie Smith,2008_15_NO_CHI
2008,15,CIN,Marvin Lewis,2008_15_WAS_CIN
2008,15,CLE,Romeo Crennel,2008_15_CLE_PHI
2008,15,DAL,Wade Phillips,2008_15_NYG_DAL
2008,15,DEN,Mike Shanahan,2008_15_DEN_CAR
2008,15,DET,Rod Marinelli,2008_15_DET_IND
2008,15,GB,Mike McCarthy,2008_15_GB_JAX
2008,15,HOU,Gary Kubiak,2008_15_TEN_HOU
2008,15,IND,Tony Dungy,2008_15_DET_IND
2008,15,JAX,Jack Del Rio,2008_15_GB_JAX
2008,15,KC,Herm Edwards,2008_15_SD_KC
2008,15,LA,Jim Haslett,2008_15_SEA_STL
2008,15,LAC,Norv Turner,2008_15_SD_KC
2008,15,LV,Tom Cable,2008_15_NE_OAK
2008,15,MIA,Tony Sparano,2008_15_SF_MIA
2008,15,MIN,Brad Childress,2008_15_MIN_ARI
2008,15,NE,Bill Belichick,2008_15_NE_OAK
2008,15,NO,Sean Payton,2008_15_NO_CHI
2008,15,NYG,Tom Coughlin,2008_15_NYG_DAL
2008,15,NYJ,Eric Mangini,2008_15_BUF_NYJ
2008,15,PHI,Andy Reid,2008_15_CLE_PHI
2008,15,PIT,Mike Tomlin,2008_15_PIT_BAL
2008,15,SEA,Mike Holmgren,2008_15_SEA_STL
2008,15,SF,Mike Singletary,2008_15_SF_MIA
2008,15,TB,Jon Gruden,2008_15_TB_ATL
2008,15,TEN,Jeff Fisher,2008_15_TEN_HOU
2008,15,WAS,Jim Zorn,2008_15_WAS_CIN
2008,16,ARI,Ken Whisenhunt,2008_16_ARI_NE
2008,16,ATL,Mike Smith,2008_16_ATL_MIN
2008,16,BAL,John Harbaugh,2008_16_BAL_DAL
2008,16,BUF,Dick Jauron,2008_16_BUF_DEN
2008,16,CAR,John Fox,2008_16_CAR_NYG
2008,16,CHI,Lovie Smith,2008_16_GB_CHI
2008,16,CIN,Marvin Lewis,2008_16_CIN_CLE
2008,16,CLE,Romeo Crennel,2008_16_CIN_CLE
2008,16,DAL,Wade Phillips,2008_16_BAL_DAL
2008,16,DEN,Mike Shanahan,2008_16_BUF_DEN
2008,16,DET,Rod Marinelli,2008_16_NO_DET
2008,16,GB,Mike McCarthy,2008_16_GB_CHI
2008,16,HOU,Gary Kubiak,2008_16_HOU_OAK
2008,16,IND,Tony Dungy,2008_16_IND_JAX
2008,16,JAX,Jack Del Rio,2008_16_IND_JAX
2008,16,KC,Herm Edwards,2008_16_MIA_KC
2008,16,LA,Jim Haslett,2008_16_SF_STL
2008,16,LAC,Norv Turner,2008_16_SD_TB
2008,16,LV,Tom Cable,2008_16_HOU_OAK
2008,16,MIA,Tony Sparano,2008_16_MIA_KC
2008,16,MIN,Brad Childress,2008_16_ATL_MIN
2008,16,NE,Bill Belichick,2008_16_ARI_NE
2008,16,NO,Sean Payton,2008_16_NO_DET
2008,16,NYG,Tom Coughlin,2008_16_CAR_NYG
2008,16,NYJ,Eric Mangini,2008_16_NYJ_SEA
2008,16,PHI,Andy Reid,2008_16_PHI_WAS
2008,16,PIT,Mike Tomlin,2008_16_PIT_TEN
2008,16,SEA,Mike Holmgren,2008_16_NYJ_SEA
