cfb_pid,cfb_name,cfb_team,cfb_pos,cfb_seasons,cfb_last_season,cfb_final_class,cfb_rec_ypg,cfb_rush_ypg,cfb_scrim_ypg,cfb_scrim_td,cfb_rec_pg,cfb_final_dom,cfb_final_recshare,cfb_ypc,cfb_ypr,cfb_best_dom,cfb_breakout_class,cfb_career_scrim_yds,cfb_career_scrim_td,norm_name
3122672.0,Royce Freeman,Oregon,RB,4.0,2017.0,,13.666666666666666,122.91666666666667,136.58333333333334,16.0,1.1666666666666667,0.29997668166355757,0.07334525939177101,6.045081967213115,11.714285714285714,0.33157478347768155,,6201.0,55.0,royce freeman
547571.0,Donnel Pumphrey,San Diego State,RB,3.0,2016.0,,13.666666666666666,159.91666666666666,173.58333333333334,15.0,1.8333333333333333,0.4241652485857517,0.10224438902743142,6.210355987055016,7.454545454545454,0.47029495558907325,,5924.0,51.0,donnel pumphrey
3116136.0,Justin Jackson,Northwestern,RB,4.0,2017.0,,24.416666666666668,102.0,126.41666666666667,10.0,3.9166666666666665,0.2768576296132017,0.09695565850430178,4.567164179104478,6.23404255319149,0.3704740849914026,,5899.0,36.0,justin jackson
4242335.0,Jonathan Taylor,Wisconsin,RB,3.0,2019.0,3.0,10.23076923076923,146.84615384615384,157.07692307692307,21.0,1.6153846153846154,0.39803007023705006,0.05145067698259188,6.384615384615385,6.333333333333333,0.4173775671406003,3.0,5838.0,48.0,jonathan taylor
4430468.0,Marquez Cooper,San Diego State,,5.0,2024.0,,9.5,112.66666666666667,122.16666666666667,14.0,1.5,0.47005556907601204,0.0502423975319524,4.678200692041522,6.333333333333333,0.47005556907601204,,5604.0,44.0,marquez cooper
3123969.0,Ito Smith,Southern Miss,RB,4.0,2017.0,,30.416666666666668,110.0,140.41666666666666,15.0,3.0,0.3831469178370196,0.12223710649698594,5.689655172413793,10.13888888888889,0.3831469178370196,,5506.0,39.0,ito smith
4890973.0,Ashton Jeanty,Boise State,,3.0,2024.0,,9.857142857142858,185.64285714285714,195.5,29.0,1.6428571428571428,0.452359934086629,0.04394904458598726,7.005390835579515,6.0,0.452359934086629,,5457.0,47.0,ashton jeanty
4239996.0,Travis Etienne,Clemson,RB,4.0,2020.0,4.0,47.3,76.8,124.1,12.0,3.9,0.26514724928205413,0.14153201675643326,5.260273972602739,12.128205128205128,0.26768445305663774,4.0,5296.0,64.0,travis etienne
3886818.0,Myles Gaskin,Washington,?,4.0,2018.0,4.0,7.090909090909091,102.72727272727273,109.81818181818181,10.0,1.6363636363636365,0.3123511904761905,0.027073932662270046,4.829059829059829,4.333333333333333,0.36449399656946824,4.0,5289.0,49.0,myles gaskin
3129453.0,Jarvion Franklin,Western Michigan,RB,4.0,2017.0,,2.9166666666666665,102.33333333333333,105.25,12.0,0.4166666666666667,0.3130525957832691,0.017570281124497992,5.225531914893617,7.0,0.5432060714522436,,5084.0,52.0,jarvion franklin
4682652.0,Devin Neal,Kansas,,4.0,2024.0,,21.166666666666668,103.91666666666667,125.08333333333333,15.0,2.0,0.3717767929089444,0.109106529209622,5.746543778801843,10.583333333333334,0.3717767929089444,,5046.0,46.0,devin neal
3124979.0,Larry Rose III,New Mexico State,RB,4.0,2017.0,,42.90909090909091,72.0,114.9090909090909,10.0,4.363636363636363,0.3399889748204355,0.11436879088926581,4.658823529411765,9.833333333333334,0.3786966955879638,,4909.0,36.0,larry rose
4429299.0,Tahj Brooks,Texas Tech,,5.0,2024.0,,16.818181818181817,136.0909090909091,152.9090909090909,18.0,2.3636363636363638,0.3870153144346693,0.04891591750396616,5.27112676056338,7.115384615384615,0.3870153144346693,,4887.0,46.0,tahj brooks
3116593.0,Dalvin Cook,Florida State,RB,3.0,2016.0,,29.75,133.75,163.5,18.0,2.4166666666666665,0.4226007758475291,0.11201757138374648,6.033834586466165,12.310344827586206,0.47235879151810845,,4883.0,44.0,dalvin cook
4240350.0,Xazavian Valladay,Arizona State,RB,5.0,2022.0,4.0,24.0,100.66666666666667,124.66666666666667,19.0,3.0,0.4614775196389771,0.09723160027008777,5.592592592592593,8.0,0.4614775196389771,4.0,4877.0,36.0,xazavian valladay
4696981.0,Cameron Skattebo,Arizona State,,3.0,2024.0,,37.23076923076923,131.23076923076923,168.46153846153845,22.0,3.1538461538461537,0.40787616336100674,0.16666666666666666,5.944250871080139,11.804878048780488,0.40787616336100674,,4789.0,36.0,cameron skattebo
4241985.0,J.K. Dobbins,Ohio State,RB,3.0,2019.0,3.0,15.384615384615385,140.53846153846155,155.92307692307693,22.0,1.3076923076923077,0.29926878618506725,0.059453032104637336,6.525,11.764705882352942,0.29926878618506725,3.0,4768.0,38.0,jk dobbins
4360691.0,Travis Dye,USC,RB,5.0,2022.0,4.0,20.2,92.4,112.6,9.0,2.1,0.19764645056871827,0.04745125675358233,6.201342281879195,9.619047619047619,0.3181774316512743,4.0,4749.0,28.0,travis dye
3117251.0,Christian McCaffrey,Stanford,RB,3.0,2016.0,,28.272727272727273,145.0909090909091,173.36363636363637,13.0,3.3636363636363638,0.4731678962664878,0.18294117647058825,6.333333333333333,8.405405405405405,0.4731678962664878,,4724.0,21.0,christian mccaffrey
4361444.0,Toa Taua,Nevada,RB,5.0,2022.0,4.0,25.545454545454547,74.18181818181819,99.72727272727273,10.0,3.1818181818181817,0.39422959619372944,0.14285714285714285,4.294736842105263,8.028571428571428,0.39422959619372944,4.0,4642.0,29.0,toa taua
549984.0,Ralph Webb,Vanderbilt,RB,4.0,2017.0,,15.666666666666666,68.83333333333333,84.5,11.0,1.0833333333333333,0.2942396313364055,0.06431748203900102,4.302083333333333,14.461538461538462,0.3602751369388655,,4608.0,32.0,ralph webb
4243003.0,Ronnie Rivers,Fresno State,RB,5.0,2021.0,4.0,33.09090909090909,70.81818181818181,103.9090909090909,7.0,3.090909090909091,0.2351254092372629,0.09283346085182352,4.89937106918239,10.705882352941176,0.38966541618265954,4.0,4573.0,42.0,ronnie rivers
550277.0,Phillip Lindsay,Colorado,?,4.0,2017.0,,21.416666666666668,122.41666666666667,143.83333333333334,15.0,1.9166666666666667,0.3773312461202126,0.08250401284109149,4.880398671096345,11.173913043478262,0.3773312461202126,,4534.0,35.0,phillip lindsay
4039436.0,Malcolm Perry,Navy,QB,4.0,2019.0,4.0,0.0,155.58333333333334,155.58333333333334,21.0,0.0,0.3650481145571841,0.0,7.379446640316205,,0.3650481145571841,4.0,4530.0,37.0,malcolm perry
3128720.0,Nick Chubb,Georgia,?,4.0,2017.0,,2.3846153846153846,90.38461538461539,92.76923076923077,13.0,0.23076923076923078,0.24271345675600997,0.014020805065581185,6.151832460732984,10.333333333333334,0.313491020586947,,4528.0,40.0,nick chubb
3916387.0,Lamar Jackson,Louisville,QB,3.0,2017.0,,1.9166666666666667,128.75,130.66666666666666,18.0,0.08333333333333333,0.33987179487179486,0.0061944519256665765,8.35135135135135,23.0,0.33987179487179486,,4523.0,49.0,lamar jackson
4430968.0,Kimani Vidal,Troy,,4.0,2023.0,,13.357142857142858,117.14285714285714,130.5,14.0,1.2142857142857142,0.45818750274576425,0.0517146017699115,5.674740484429066,11.0,0.45818750274576425,,4515.0,32.0,kimani vidal
545624.0,J.T. Barrett,Ohio State,QB,4.0,2017.0,,32.0,63.92307692307692,95.92307692307692,22.0,0.9230769230769231,0.33393777012264164,0.11708415423585702,6.201492537313433,34.666666666666664,0.33393777012264164,,4440.0,65.0,jt barrett
4240781.0,Bryant Koback,Toledo,RB,4.0,2021.0,3.0,24.833333333333332,105.33333333333333,130.16666666666666,18.0,2.0833333333333335,0.36077633644252805,0.11008496490579978,6.945054945054945,11.92,0.36077633644252805,3.0,4439.0,48.0,bryant koback
4035676.0,Zack Moss,Utah,RB,4.0,2019.0,4.0,25.333333333333332,113.33333333333333,138.66666666666666,15.0,2.0833333333333335,0.3512886597938144,0.10163824807756604,6.210045662100456,12.16,0.3512886597938144,4.0,4438.0,37.0,zack moss
3116074.0,Rodney Smith,Minnesota,RB,5.0,2019.0,4.0,5.166666666666667,93.83333333333333,99.0,8.0,0.5,0.20137961350533418,0.02040816326530612,5.261682242990654,10.333333333333334,0.3612789592259308,4.0,4434.0,28.0,rodney smith
4431453.0,Deuce Vaughn,Kansas State,RB,3.0,2022.0,3.0,29.53846153846154,111.46153846153847,141.0,8.0,3.230769230769231,0.2625576445548067,0.14133235185866766,5.406716417910448,9.142857142857142,0.4733360243989953,3.0,4422.0,28.0,deuce vaughn
4568490.0,RJ Harvey,UCF,,4.0,2024.0,,19.75,131.75,151.5,23.0,1.5,0.45392255584035146,0.1031331592689295,6.903930131004367,13.166666666666666,0.45392255584035146,,4406.0,44.0,rj harvey
4239934.0,AJ Dillon,Boston College,RB,3.0,2019.0,3.0,12.75,139.75,152.5,14.0,1.0,0.3630458817025981,0.07244318181818182,5.290220820189274,12.75,0.3630458817025981,3.0,4405.0,37.0,aj dillon
3929630.0,Saquon Barkley,Penn State,RB,3.0,2017.0,,37.833333333333336,94.41666666666667,132.25,16.0,3.8333333333333335,0.28090515955860423,0.12788732394366198,5.473429951690822,9.869565217391305,0.3147701375537261,,4392.0,39.0,saquon barkley
4432710.0,TreVeyon Henderson,Ohio State,,4.0,2024.0,,11.9375,64.5625,76.5,10.0,1.5625,0.2103394344168745,0.04809871568874339,7.173611111111111,7.64,0.2762088103028864,2.0,4381.0,42.0,treveyon henderson
3123212.0,Ray Lawry,Old Dominion,RB,4.0,2017.0,,6.875,92.75,99.625,8.0,1.375,0.2569822341202239,0.027200791295746787,5.66412213740458,5.0,0.41430462926637895,,4366.0,45.0,ray lawry
4430104.0,Sincere McCormick,UTSA,RB,3.0,2021.0,2.0,14.307692307692308,115.38461538461539,129.69230769230768,15.0,1.6923076923076923,0.4028218528436774,0.05867507886435331,5.136986301369863,8.454545454545455,0.4028218528436774,2.0,4340.0,34.0,sincere mccormick
4040761.0,Devin Singletary,Florida Atlantic,RB,3.0,2018.0,3.0,3.272727272727273,114.27272727272727,117.54545454545455,21.0,0.5454545454545454,0.382071840009125,0.015286624203821656,5.30379746835443,6.0,0.43408649602824356,3.0,4280.0,61.0,devin singletary
3125403.0,Brian Hill,Wyoming,RB,3.0,2016.0,,2.9166666666666665,123.16666666666667,126.08333333333333,18.0,0.5,0.3324170815232901,0.012263489838822705,5.0272108843537415,5.833333333333333,0.44393605292171995,,4276.0,31.0,brian hill
4039359.0,Darrell Henderson,Memphis,RB,3.0,2018.0,3.0,22.692307692307693,146.84615384615384,169.53846153846155,22.0,1.4615384615384615,0.3915359019694514,0.09627937336814621,8.92056074766355,15.526315789473685,0.3915359019694514,3.0,4269.0,36.0,darrell henderson
3914324.0,Marquis Young,Massachusetts,RB,4.0,2018.0,4.0,15.727272727272727,70.27272727272727,86.0,9.0,2.0,0.2670765832106038,0.048787366046249295,5.0855263157894735,7.863636363636363,0.3073304650686335,4.0,4262.0,29.0,marquis young
4240750.0,Mohamed Ibrahim,Minnesota,RB,5.0,2022.0,4.0,4.545454545454546,146.0,150.54545454545453,18.0,0.6363636363636364,0.41666666666666663,0.0224517287831163,5.37123745819398,7.142857142857143,0.5708865814696485,4.0,4231.0,48.0,mohamed ibrahim
4429835.0,George Holani,Boise State,,5.0,2023.0,,24.875,92.375,117.25,7.0,2.125,0.16592942470135452,0.0654390003288392,5.641221374045801,11.705882352941176,0.28066605467156264,3.0,4226.0,27.0,george holani
4685702.0,Quinshon Judkins,Ohio State,,3.0,2024.0,,10.1875,71.6875,81.875,14.0,1.3125,0.2653302052951205,0.04104759506421556,5.8820512820512825,7.761904761904762,0.331580642532567,1.0,4218.0,47.0,quinshon judkins
4427366.0,Breece Hall,Iowa State,RB,3.0,2021.0,3.0,24.454545454545453,129.0,153.45454545454547,19.0,2.8181818181818183,0.48101210928378424,0.09746376811594203,6.142857142857143,8.67741935483871,0.48101210928378424,3.0,4203.0,45.0,breece hall
4685382.0,Omarion Hampton,North Carolina,,3.0,2024.0,,31.5,140.66666666666666,172.16666666666666,15.0,3.1666666666666665,0.48788238788238786,0.15254237288135594,6.093862815884476,9.947368421052632,0.48788238788238786,,4197.0,36.0,omarion hampton
3139591.0,Quinton Flowers,South Florida,QB,4.0,2017.0,,20.90909090909091,97.72727272727273,118.63636363636364,15.0,0.7272727272727273,0.3117217333554707,0.08591707134852447,6.515151515151516,28.75,0.3169555418421829,,4158.0,47.0,quinton flowers
3116389.0,Samaje Perine,Oklahoma,RB,3.0,2016.0,,11.777777777777779,108.22222222222223,120.0,11.0,1.1111111111111112,0.2203790576310782,0.027697935719885027,5.441340782122905,10.6,0.3580432691121691,,4120.0,47.0,samaje perine
4429096.0,Blake Corum,Michigan,,4.0,2023.0,,7.266666666666667,82.66666666666667,89.93333333333334,27.0,1.0,0.3687876728283379,0.034083802376485305,4.862745098039215,7.266666666666667,0.3687876728283379,,4114.0,59.0,blake corum
4362238.0,Chase Brown,Illinois,RB,5.0,2022.0,3.0,18.5,127.83333333333333,146.33333333333334,10.0,2.1666666666666665,0.4582256574562378,0.09519725557461406,4.964401294498382,8.538461538461538,0.4582256574562378,3.0,4067.0,16.0,chase brown
4052178.0,Charles Williams,UNLV,RB,6.0,2021.0,4.0,20.6,92.9,113.5,11.0,1.3,0.45735861182519283,0.10580380071905496,4.941489361702128,15.846153846153847,0.45735861182519283,4.0,4058.0,29.0,charles williams
3921708.0,Lexington Thomas,UNLV,RB,4.0,2018.0,4.0,13.75,89.41666666666667,103.16666666666667,13.0,1.5833333333333333,0.31705313570367677,0.08270676691729323,4.9906976744186045,8.68421052631579,0.3912155745489079,4.0,4051.0,41.0,lexington thomas
545809.0,Elijah McGuire,Louisiana,RB,3.0,2016.0,,16.25,85.66666666666667,101.91666666666667,7.0,2.1666666666666665,0.2918813542592044,0.08775877587758776,4.78139534883721,7.5,0.3573620948701438,,4050.0,34.0,elijah mcguire
4613032.0,Nate Noel,Missouri,,5.0,2024.0,,4.0,74.0,78.0,3.0,1.3636363636363635,0.13141399826442,0.015146299483648882,5.0246913580246915,2.933333333333333,0.15747304081063493,2.0,4043.0,19.0,nate noel
4040715.0,Jalen Hurts,Oklahoma,QB,4.0,2019.0,4.0,23.153846153846153,107.07692307692308,130.23076923076923,28.0,1.0,0.42598422822333804,0.07651245551601424,7.065989847715736,23.153846153846153,0.42598422822333804,4.0,4034.0,53.0,jalen hurts
4429805.0,Frank Gore Jr.,Southern Miss,,4.0,2023.0,,20.333333333333332,96.75,117.08333333333333,13.0,2.1666666666666665,0.47828387519092297,0.10613310134841235,5.5285714285714285,9.384615384615385,0.47828387519092297,,4027.0,29.0,frank gore
4244727.0,Justin Hall,Ball State,WR,5.0,2021.0,4.0,55.4,22.9,78.3,4.0,5.3,0.2595141700404858,0.2681510164569216,6.735294117647059,10.452830188679245,0.2595141700404858,4.0,4026.0,8.0,justin hall
559716.0,Jalen Hurd,Baylor,RB,4.0,2018.0,4.0,78.83333333333333,17.416666666666668,96.25,7.0,5.75,0.2015959796774906,0.279798876072168,4.354166666666667,13.710144927536232,0.3187184538140624,4.0,4010.0,24.0,jalen hurd
3931398.0,Bryce Love,Stanford,RB,4.0,2018.0,4.0,9.9,73.9,83.8,6.0,2.0,0.17705218301435408,0.02891355140186916,4.5060975609756095,4.95,0.4365986920168879,4.0,4009.0,28.0,bryce love
3126072.0,A.J. Ouellette,Ohio,RB,5.0,2018.0,4.0,14.25,95.16666666666667,109.41666666666667,13.0,1.5,0.23560893767558005,0.0786930510814542,6.206521739130435,9.5,0.26416720534367594,4.0,4008.0,32.0,aj ouellette
4430807.0,Bijan Robinson,Texas,RB,3.0,2022.0,3.0,26.166666666666668,131.41666666666666,157.58333333333334,20.0,1.5833333333333333,0.44048347613219097,0.11311239193083573,6.16015625,16.526315789473685,0.44048347613219097,3.0,3986.0,33.0,bijan robinson
4240657.0,Michael Carter,North Carolina,RB,4.0,2020.0,4.0,24.272727272727273,113.18181818181819,137.45454545454547,11.0,2.272727272727273,0.21545267574916835,0.07901746078721515,7.980769230769231,10.68,0.21545267574916835,4.0,3977.0,26.0,michael carter
3126273.0,D'Angelo Brewer,Tulsa,RB,4.0,2017.0,,8.0,138.27272727272728,146.27272727272728,9.0,0.8181818181818182,0.2670926210607225,0.04236880115551276,5.28125,9.777777777777779,0.2670926210607225,,3970.0,21.0,dangelo brewer
4426385.0,Zach Charbonnet,UCLA,RB,4.0,2022.0,4.0,33.6,136.8,170.4,14.0,3.9,0.29047242016363156,0.10493441599000625,7.015384615384615,8.615384615384615,0.29047242016363156,4.0,3970.0,39.0,zach charbonnet
4575665.0,Jacob Cowing,Arizona,,5.0,2023.0,,43.833333333333336,2.1666666666666665,46.0,5.0,4.833333333333333,0.13152478894478573,0.18276580958999306,5.2,9.068965517241379,0.3048933010239975,3.0,3957.0,18.0,jacob cowing
559752.0,Leonard Fournette,LSU,RB,3.0,2016.0,,20.857142857142858,120.42857142857143,141.28571428571428,8.0,2.142857142857143,0.23298432869726787,0.07199211045364892,6.534883720930233,9.733333333333333,0.45598182202494186,,3954.0,32.0,leonard fournette
4710341.0,Jarquez Hunter,Auburn,,4.0,2024.0,,12.916666666666666,99.75,112.66666666666667,9.0,1.75,0.3799250432442821,0.050243111831442464,6.47027027027027,7.380952380952381,0.3799250432442821,,3932.0,26.0,jarquez hunter
3127586.0,Jeremy McNichols,Boise State,RB,3.0,2016.0,,31.0,136.83333333333334,167.83333333333334,25.0,2.5833333333333335,0.46360289419882444,0.10458251335394995,5.585034013605442,12.0,0.46360289419882444,,3915.0,48.0,jeremy mcnichols
558337.0,Nick Fitzgerald,Mississippi State,QB,4.0,2018.0,4.0,2.6363636363636362,107.45454545454545,110.0909090909091,14.0,0.18181818181818182,0.3459453405017921,0.013731060606060606,6.7542857142857144,14.5,0.39612739775606226,4.0,3911.0,50.0,nick fitzgerald
4887796.0,Kayvon Britten,Tarleton State,,4.0,2024.0,,11.307692307692308,129.23076923076923,140.53846153846155,13.0,1.0769230769230769,0.42733834035537643,0.04830759119290174,5.472312703583062,10.5,0.537940379403794,2.0,3893.0,37.0,kayvon britten
4429059.0,Jo'quavious Marks,USC,,5.0,2024.0,,26.5,100.25,126.75,8.0,3.8333333333333335,0.28099880390467247,0.0828125,6.015,6.913043478260869,0.36136719539300866,3.0,3884.0,31.0,joquavious marks
3914328.0,Andy Isabella,Massachusetts,WR,4.0,2018.0,4.0,141.58333333333334,6.583333333333333,148.16666666666666,3.0,8.416666666666666,0.223659793814433,0.479131415679639,7.181818181818182,16.821782178217823,0.223659793814433,4.0,3855.0,4.0,andy isabella
4361604.0,Blake Watson,Memphis,,4.0,2023.0,,38.15384615384615,81.76923076923077,119.92307692307692,15.0,4.0,0.27203522096829225,0.12503150995714646,5.624338624338624,9.538461538461538,0.3539050897799379,3.0,3853.0,31.0,blake watson
4430871.0,Sean Tucker,Syracuse,RB,3.0,2022.0,2.0,21.75,88.83333333333333,110.58333333333333,11.0,3.0833333333333335,0.351312157541301,0.10328452710724179,5.2772277227722775,7.054054054054054,0.3837484592490154,2.0,3850.0,26.0,sean tucker
4362452.0,Jaret Patterson,Buffalo,RB,3.0,2020.0,3.0,0.0,205.0,205.0,18.0,0.0,0.5004301916308174,0.0,8.333333333333334,,0.5004301916308174,3.0,3843.0,48.0,jaret patterson
4244599.0,Shamari Brooks,Tulsa,RB,5.0,2021.0,4.0,7.333333333333333,79.75,87.08333333333333,6.0,0.6666666666666666,0.18391011356619325,0.030240549828178694,4.984375,11.0,0.26550086891757696,4.0,3838.0,29.0,shamari brooks
548436.0,Marcus Cox,App State,RB,3.0,2016.0,,14.571428571428571,113.14285714285714,127.71428571428571,9.0,1.7142857142857142,0.22818779412863224,0.05107661492238358,6.65546218487395,8.5,0.35545798268081474,,3838.0,37.0,marcus cox
3916721.0,LeVante Bellamy,Western Michigan,RB,5.0,2019.0,4.0,4.416666666666667,116.66666666666667,121.08333333333333,23.0,1.1666666666666667,0.46705789445019336,0.02068696330991413,5.668016194331984,3.7857142857142856,0.46705789445019336,4.0,3833.0,36.0,levante bellamy
3916209.0,Xavier Jones,SMU,RB,5.0,2019.0,4.0,6.666666666666667,104.0,110.66666666666667,22.0,1.5,0.3267230638074628,0.021971985718209283,5.379310344827586,4.444444444444445,0.3267230638074628,4.0,3832.0,45.0,xavier jones
549314.0,Matt Breida,Georgia Southern,RB,3.0,2016.0,,4.416666666666667,53.833333333333336,58.25,3.0,0.9166666666666666,0.15016252051620377,0.028710725893824486,3.8,4.818181818181818,0.42378298164971584,,3831.0,36.0,matt breida
3139925.0,Rashaad Penny,San Diego State,RB,4.0,2017.0,,11.833333333333334,172.5,184.33333333333334,19.0,1.5,0.49955342902711325,0.073309241094476,7.288732394366197,7.888888888888889,0.49955342902711325,,3830.0,33.0,rashaad penny
4608810.0,Tez Johnson,Oregon,,5.0,2024.0,,68.25,-0.08333333333333333,68.16666666666667,0.0,6.25,0.0680872315631763,0.2305094286518435,-1.0,10.92,0.11742847217052532,2.0,3808.0,1.0,tez johnson
4362748.0,Tyler Badie,Missouri,RB,4.0,2021.0,4.0,27.5,134.41666666666666,161.91666666666666,18.0,4.5,0.47907121767460803,0.12605042016806722,6.06390977443609,6.111111111111111,0.47907121767460803,4.0,3796.0,27.0,tyler badie
552745.0,Kareem Hunt,Toledo,RB,3.0,2016.0,,32.36363636363637,114.18181818181819,146.54545454545453,7.0,3.272727272727273,0.3112176778773027,0.09804461580831726,5.841860465116279,9.88888888888889,0.3112176778773027,,3783.0,27.0,kareem hunt
4040728.0,Trey Ragas,Louisiana,RB,4.0,2020.0,4.0,10.6,66.0,76.6,11.0,0.9,0.27766830870279147,0.058595909342177996,5.641025641025641,11.777777777777779,0.27766830870279147,4.0,3771.0,41.0,trey ragas
3139605.0,Marlon Mack,South Florida,RB,3.0,2016.0,,20.7,98.1,118.8,13.0,2.5,0.2285926055109871,0.083266291230893,6.957446808510638,8.28,0.4053372964590334,,3770.0,29.0,marlon mack
4426348.0,Jayden Daniels,LSU,,5.0,2023.0,,5.583333333333333,100.5,106.08333333333333,13.0,0.25,0.26163182611431096,0.015588645881805491,10.864864864864865,22.333333333333332,0.26163182611431096,,3765.0,40.0,jayden daniels
4239768.0,Spencer Brown,UAB,RB,4.0,2020.0,4.0,5.0,105.42857142857143,110.42857142857143,10.0,0.7142857142857143,0.3721554993678887,0.022537025112685124,4.730769230769231,7.0,0.3721554993678887,4.0,3759.0,40.0,spencer brown
4035222.0,Trayveon Williams,Texas A&M,RB,3.0,2018.0,3.0,22.083333333333332,127.0,149.08333333333334,15.0,2.0833333333333335,0.3315558650345721,0.08426073131955485,6.0476190476190474,10.6,0.3315558650345721,3.0,3748.0,30.0,trayveon williams
3124608.0,James Butler,Iowa,RB,4.0,2017.0,,5.875,45.5,51.375,1.0,0.5,0.06624447125050262,0.020787262273330383,4.493827160493828,11.75,0.4534922556673485,,3743.0,23.0,james butler
4876907.0,ShunDerrick Powell,Central Arkansas,,3.0,2024.0,,31.11111111111111,107.77777777777777,138.88888888888889,10.0,3.2222222222222223,0.42295178941141676,0.15503875968992248,8.434782608695652,9.655172413793103,0.42295178941141676,,3724.0,32.0,shunderrick powell
4427225.0,Zakhari Franklin,Illinois,,6.0,2024.0,,53.416666666666664,0.0,53.416666666666664,4.0,4.75,0.12147012831715955,0.24170437405731524,,11.24561403508772,0.12147012831715955,,3716.0,6.0,zakhari franklin
4244598.0,Keylon Stokes,Tulsa,WR,6.0,2022.0,4.0,93.5,0.16666666666666666,93.66666666666667,5.0,6.166666666666667,0.18987742562462773,0.36310679611650487,0.6666666666666666,15.162162162162161,0.18987742562462773,4.0,3712.0,9.0,keylon stokes
3916204.0,James Proche,SMU,WR,4.0,2019.0,4.0,92.0,1.5,93.5,11.0,8.25,0.2016558462850023,0.3032134029112881,4.5,11.151515151515152,0.30957611415690844,4.0,3689.0,31.0,james proche
4698253.0,Lan Larison,UC Davis,,4.0,2024.0,,56.214285714285715,101.21428571428571,157.42857142857142,17.0,4.214285714285714,0.4320532749918437,0.18675842429995254,5.408396946564886,13.338983050847459,0.4320532749918437,,3680.0,28.0,lan larison
3917612.0,Ke'Shawn Vaughn,Vanderbilt,RB,4.0,2019.0,4.0,22.5,85.66666666666667,108.16666666666667,10.0,2.3333333333333335,0.5570383389193166,0.1308139534883721,5.191919191919192,9.642857142857142,0.5570383389193166,4.0,3680.0,29.0,keshawn vaughn
4601080.0,Raheim Sanders,South Carolina,,4.0,2024.0,,26.0,74.25,100.25,13.0,2.1666666666666665,0.28620489287523465,0.11150822015725519,4.868852459016393,12.0,0.28620489287523465,,3679.0,28.0,raheim sanders
4242431.0,Ty Chandler,North Carolina,RB,5.0,2021.0,4.0,17.333333333333332,88.91666666666667,106.25,14.0,1.0833333333333333,0.290637905280731,0.06670942912123155,6.203488372093023,16.0,0.290637905280731,4.0,3673.0,27.0,ty chandler
3915459.0,James Gilbert,Kansas State,RB,5.0,2019.0,4.0,4.9,67.2,72.1,6.0,0.6,0.17416544194835187,0.025051124744376277,5.090909090909091,8.166666666666666,0.2844309167142379,4.0,3672.0,37.0,james gilbert
3912550.0,Ronald Jones II,USC,?,3.0,2017.0,,10.916666666666666,123.83333333333333,134.75,18.0,1.0833333333333333,0.34260902825228007,0.03420365535248042,6.140495867768595,10.076923076923077,0.34260902825228007,,3668.0,37.0,ronald jones
3128800.0,Demario Richard,Arizona State,RB,4.0,2017.0,,5.909090909090909,88.81818181818181,94.72727272727273,12.0,0.6363636363636364,0.3121812422827079,0.022321428571428572,5.281081081081081,9.285714285714286,0.3121812422827079,,3661.0,24.0,demario richard
4240069.0,Malik Cunningham,Louisville,QB,5.0,2022.0,4.0,7.6,65.9,73.5,14.0,0.3,0.3232363491430849,0.030015797788309637,6.793814432989691,25.333333333333332,0.466609324261636,4.0,3639.0,53.0,malik cunningham
3128721.0,Sony Michel,Georgia,?,4.0,2017.0,,4.583333333333333,79.0,83.58333333333333,13.0,0.4166666666666667,0.2251376991802524,0.024875621890547265,7.236641221374046,11.0,0.2719952210274791,,3625.0,27.0,sony michel
4874509.0,DJ Giddens,Kansas State,,3.0,2024.0,,17.75,112.83333333333333,130.58333333333334,7.0,1.6666666666666667,0.24373412565294483,0.07751091703056769,6.702970297029703,10.65,0.24373412565294483,,3605.0,22.0,dj giddens
4241555.0,Elijah Mitchell,Louisiana,RB,4.0,2020.0,4.0,12.0,83.33333333333333,95.33333333333333,7.0,1.5555555555555556,0.22233169129720853,0.05970149253731343,6.147540983606557,7.714285714285714,0.24047271445831653,4.0,3598.0,40.0,elijah mitchell
4241416.0,Chuba Hubbard,Oklahoma State,RB,3.0,2020.0,3.0,6.714285714285714,89.0,95.71428571428571,5.0,1.0,0.191236548950239,0.020898176967541128,4.71969696969697,6.714285714285714,0.44059139671098047,3.0,3585.0,32.0,chuba hubbard
4243004.0,Jordan Mims,Fresno State,RB,5.0,2022.0,4.0,7.333333333333333,86.5,93.83333333333333,16.0,1.3333333333333333,0.37641641858856556,0.029323558813728758,5.038834951456311,5.5,0.37641641858856556,4.0,3580.0,36.0,jordan mims
4570130.0,Jermaine Brown Jr.,UAB,,5.0,2023.0,,36.0,71.33333333333333,107.33333333333333,12.0,3.4166666666666665,0.3319139272128541,0.12272727272727273,5.631578947368421,10.536585365853659,0.3319139272128541,,3575.0,27.0,jermaine brown
4038441.0,Justice Hill,Oklahoma State,RB,3.0,2018.0,3.0,6.8,87.7,94.5,9.0,1.3,0.2134184308841843,0.018717313515001378,5.585987261146497,5.230769230769231,0.24942206178684895,3.0,3556.0,27.0,justice hill
4241205.0,Larry Rountree III,Missouri,RB,4.0,2020.0,4.0,10.777777777777779,92.88888888888889,103.66666666666667,12.0,1.5555555555555556,0.39970059880239517,0.04127659574468085,4.6187845303867405,6.928571428571429,0.4195105243492341,4.0,3550.0,37.0,larry rountree
