player_id,player_display_name,position,team,opponent_team,gameday,projected_pts,implied_team_total,depth_chart_position,injury_status_score,is_home,off_epa_roll4,opp_season_win_pct,opp_win_pct_roll4,off_epa_rank,sos_rank
00-0037429,Raheem Blackshear,RB,CAR,NO,2025-11-09,3.37,16.5,2.0,1.0,1,0.0619172570125864,0.5333333333333333,0.5463286713286714,12,7
00-0037617,Hassan Haskins,RB,LAC,PIT,2025-11-09,3.22,21.25,2.0,1.0,1,0.0667973673123801,0.6666666666666666,0.4346486846486846,11,20
00-0033854,Dare Ogunbowale,RB,HOU,JAX,2025-11-09,3.19,19.5,2.0,1.0,1,0.0063511369932493,0.1428571428571428,0.4002247752247752,16,24
00-0036984,Trey Sermon,RB,PIT,LAC,2025-11-09,3.09,24.25,2.0,1.0,0,0.069888843890464,0.875,0.5423326673326674,10,8
00-0034208,Mike Boone,RB,CAR,NO,2025-11-09,3.02,16.5,2.0,1.0,1,0.0619172570125864,0.5333333333333333,0.5463286713286714,12,7
00-0040142,Kaleb Johnson,RB,PIT,LAC,2025-11-09,2.93,24.25,3.0,1.0,0,0.069888843890464,0.5,0.5423326673326674,10,8
00-0038397,Evan Hull,RB,NO,CAR,2025-11-09,2.85,22.0,6.0,1.0,0,-0.0114811011743694,0.2,0.4249292374292374,20,21
00-0038951,Sean Tucker,RB,TB,NE,2025-11-09,2.81,23.0,3.0,1.0,1,0.0114114413538503,0.4,0.3117715617715617,15,28
00-0039757,Terrell Jennings,RB,NE,TB,2025-11-09,2.75,25.5,3.0,1.0,0,0.1569497663344893,0.3,0.4147435897435897,5,23
00-0040198,Ollie Gordon II,RB,MIA,BUF,2025-11-09,2.69,29.5,3.0,0.5,1,-0.0064661809473301,0.4666666666666667,0.3139985014985015,18,27
00-0040238,LeQuint Allen Jr.,RB,JAX,HOU,2025-11-09,2.69,18.0,3.0,1.0,0,0.1250437759787225,0.8571428571428571,0.4613719613719613,7,17
00-0035628,D'Ernest Johnson,RB,NE,TB,2025-11-09,2.66,25.5,2.0,1.0,0,0.1569497663344893,0.2,0.4147435897435897,5,23
00-0035567,Craig Reynolds,RB,DET,WAS,2025-11-09,2.64,20.5,2.0,0.5,0,0.1573203137248841,0.5,0.6192557442557443,4,4
00-0039798,Isaiah Davis,RB,NYJ,CLE,2025-11-09,2.58,19.5,3.0,1.0,1,-0.2392364677490492,0.2857142857142857,0.4395812520812521,28,19
00-0037276,Ty Chandler,RB,MIN,BAL,2025-11-09,2.54,26.5,2.0,1.0,1,-0.0559571697535418,0.5333333333333333,0.3954170829170829,22,25
00-0037456,Troy Hairston,RB,HOU,JAX,2025-11-09,2.48,19.5,2.0,1.0,1,0.0063511369932493,0.6666666666666666,0.4002247752247752,16,24
00-0034367,Nyheim Hines,RB,LAC,PIT,2025-11-09,2.42,21.25,2.0,1.0,1,0.0667973673123801,0.5,0.4346486846486846,11,20
00-0037609,Aaron Shampklin,RB,PIT,LAC,2025-11-09,2.38,24.25,2.0,1.0,0,0.069888843890464,0.5,0.5423326673326674,10,8
00-0035806,JaMycal Hasty,RB,NE,TB,2025-11-09,2.35,25.5,2.0,1.0,0,0.1569497663344893,0.4615384615384615,0.4147435897435897,5,23
00-0039021,Roschon Johnson,RB,CHI,NYG,2025-11-09,2.32,20.5,3.0,1.0,1,0.075685334949902,0.1666666666666666,0.5668914418914419,9,6
00-0038440,Zavier Scott,RB,MIN,BAL,2025-11-09,2.3,26.5,3.0,1.0,1,-0.0559571697535418,0.5333333333333333,0.3954170829170829,22,25
00-0039407,Dylan Laube,RB,LV,DEN,2025-11-06,2.29,26.0,2.0,1.0,0,-0.2095284627489942,0.1333333333333333,0.681984681984682,27,2
00-0035924,Jonathan Ward,RB,PIT,LAC,2025-11-09,2.15,24.25,2.0,1.0,0,0.069888843890464,0.3333333333333333,0.5423326673326674,10,8
00-0039344,Jonathon Brooks,RB,CAR,NO,2025-11-09,2.15,16.5,2.0,1.0,1,0.0619172570125864,0.4545454545454545,0.5463286713286714,12,7
00-0039299,George Holani,RB,SEA,ARI,2025-11-09,2.13,18.75,3.0,1.0,1,-0.0089089855616453,0.375,0.5245171495171495,19,11
00-0037745,Velus Jones Jr.,RB,NO,CAR,2025-11-09,2.05,22.0,5.0,1.0,0,-0.0114811011743694,0.25,0.4249292374292374,20,21
00-0030578,Cordarrelle Patterson,RB,PIT,LAC,2025-11-09,1.93,24.25,2.0,1.0,0,0.069888843890464,0.9333333333333332,0.5423326673326674,10,8
00-0034959,Andrew Beck,RB,NYJ,CLE,2025-11-09,1.91,19.5,2.0,1.0,1,-0.2392364677490492,0.6923076923076923,0.4395812520812521,28,19
00-0040649,Robbie Ouzts,RB,SEA,ARI,2025-11-09,1.91,18.75,2.0,1.0,1,-0.0089089855616453,0.375,0.5245171495171495,19,11
00-0039364,Sione Vaki,RB,DET,WAS,2025-11-09,1.87,20.5,3.0,1.0,0,0.1573203137248841,0.4666666666666667,0.6192557442557443,4,4
00-0037120,Tyler Goodson,RB,IND,ATL,2025-11-09,1.78,21.0,2.0,1.0,1,-0.1099062493798814,0.7142857142857143,0.6739094239094239,24,3
00-0037267,Jerome Ford,RB,CLE,NYJ,2025-11-09,1.74,18.0,2.0,1.0,0,-0.2035625371766095,0.6666666666666666,0.5391483516483516,26,9
00-0036842,Kene Nwangwu,RB,NYJ,CLE,2025-11-09,1.46,19.5,2.0,1.0,1,-0.2392364677490492,0.8,0.4395812520812521,28,19
00-0035594,Travis Homer,RB,CHI,NYG,2025-11-09,1.43,20.5,2.0,1.0,1,0.075685334949902,0.7333333333333333,0.5668914418914419,9,6
00-0036950,Avery Williams,RB,ATL,IND,2025-11-09,1.42,27.5,2.0,1.0,0,0.0221513693594375,0.6666666666666666,0.4211413586413586,14,22
00-0038489,Ben VanSumeren,RB,PHI,GB,2025-11-10,1.36,23.5,2.0,1.0,0,0.0590580013814779,0.2,0.4583749583749584,13,18
00-0039746,Will Shipley,RB,PHI,GB,2025-11-10,1.15,23.5,3.0,1.0,0,0.0590580013814779,0.7333333333333333,0.4583749583749584,13,18
00-0038098,Pierre Strong,RB,CLE,NYJ,2025-11-09,1.12,18.0,4.0,1.0,0,-0.2035625371766095,0.4285714285714285,0.5391483516483516,26,9
00-0036425,DeeJay Dallas,RB,JAX,HOU,2025-11-09,1.0,18.0,4.0,1.0,0,0.1250437759787225,0.5333333333333333,0.4613719613719613,7,17
00-0038396,Eric Gray,RB,NYG,CHI,2025-11-09,0.88,25.0,4.0,1.0,0,-0.0875692463965452,0.5,0.5231684981684982,23,12
00-0040644,Trevor Etienne,RB,CAR,NO,2025-11-09,0.88,16.5,3.0,1.0,1,0.0619172570125864,0.8,0.5463286713286714,12,7
00-0039363,Isaac Guerendo,RB,SF,LA,2025-11-09,0.67,27.5,3.0,1.0,1,0.1645314529215629,0.25,0.3858641358641358,3,26
00-0039244,Chris Collier,RB,LV,DEN,2025-11-06,0.61,26.0,3.0,1.0,0,-0.2095284627489942,0.3333333333333333,0.681984681984682,27,2
00-0039603,British Brooks,RB,HOU,JAX,2025-11-09,0.55,19.5,4.0,1.0,1,0.0063511369932493,0.1428571428571428,0.4002247752247752,16,24
00-0037329,Brittain Brown,RB,CHI,NYG,2025-11-09,0.25,20.5,4.0,1.0,1,0.075685334949902,0.375,0.5668914418914419,9,6
00-0040663,Harold Fannin Jr.,TE,CLE,NYJ,2025-11-09,12.94,18.0,1.0,0.5,0,-0.2035625371766095,0.7142857142857143,0.5391483516483516,26,9
00-0037744,Trey McBride,TE,ARI,SEA,2025-11-09,12.1,25.75,1.0,1.0,0,-0.0200817692320336,0.3333333333333333,0.5669955044955045,21,5
00-0039338,Brock Bowers,TE,LV,DEN,2025-11-06,11.6,26.0,1.0,1.0,0,-0.2095284627489942,0.6153846153846154,0.681984681984682,27,2
00-0033288,George Kittle,TE,SF,LA,2025-11-09,11.24,27.5,1.0,1.0,1,0.1645314529215629,0.5714285714285714,0.3858641358641358,3,26
00-0034351,Dallas Goedert,TE,PHI,GB,2025-11-10,10.37,23.5,2.0,1.0,0,0.0590580013814779,0.2857142857142857,0.4583749583749584,13,18
00-0036040,Juwan Johnson,TE,NO,CAR,2025-11-09,8.86,22.0,1.0,1.0,0,-0.0114811011743694,0.2,0.4249292374292374,20,21
00-0039065,Sam LaPorta,TE,DET,WAS,2025-11-09,8.71,20.5,1.0,1.0,0,0.1573203137248841,0.4285714285714285,0.6192557442557443,4,4
00-0036970,Kyle Pitts,TE,ATL,IND,2025-11-09,8.27,27.5,1.0,1.0,0,0.0221513693594375,0.7333333333333333,0.4211413586413586,14,22
00-0038996,Tucker Kraft,TE,GB,PHI,2025-11-10,8.27,22.0,1.0,1.0,1,0.1529564013719251,0.6666666666666666,0.7367007992007992,6,1
00-0034383,Dalton Schultz,TE,HOU,JAX,2025-11-09,7.87,19.5,1.0,1.0,1,0.0063511369932493,0.7333333333333333,0.4002247752247752,16,24
00-0036244,Colby Parkinson,TE,LA,SF,2025-11-09,7.85,22.0,1.0,1.0,0,0.2548577506652165,0.4,0.5377747252747253,1,10
00-0030061,Zach Ertz,TE,WAS,DET,2025-11-09,7.8,29.0,2.0,1.0,1,-0.1204819871553674,0.8181818181818182,0.4870546120546121,25,13
00-0034753,Mark Andrews,TE,BAL,MIN,2025-11-09,7.71,22.0,1.0,1.0,0,-0.0035963003912532,0.6,0.4665334665334665,17,15
00-0033881,Evan Engram,TE,DEN,LV,2025-11-06,7.54,16.5,1.0,1.0,1,0.1174218214754575,0.4,0.4614968364968364,8,16
00-0040126,Colston Loveland,TE,CHI,NYG,2025-11-09,7.31,20.5,1.0,1.0,1,0.075685334949902,0.7333333333333333,0.5668914418914419,9,6
00-0038933,Dalton Kincaid,TE,BUF,MIA,2025-11-09,7.25,21.0,1.0,1.0,0,0.1692050266074698,0.2142857142857142,0.4848068598068598,2,14
00-0033090,Hunter Henry,TE,NE,TB,2025-11-09,7.21,25.5,1.0,1.0,0,0.1569497663344893,0.2,0.4147435897435897,5,23
00-0039847,Theo Johnson,TE,NYG,CHI,2025-11-09,7.18,25.0,2.0,1.0,0,-0.0875692463965452,0.2307692307692307,0.5231684981684982,23,12
00-0038129,Cade Otton,TE,TB,NE,2025-11-09,7.17,23.0,1.0,1.0,1,0.0114114413538503,0.4,0.3117715617715617,15,28
00-0033858,Jonnu Smith,TE,PIT,LAC,2025-11-09,7.1,24.25,2.0,1.0,0,0.069888843890464,0.2,0.5423326673326674,10,8
00-0035689,Dawson Knox,TE,BUF,MIA,2025-11-09,6.99,21.0,2.0,1.0,0,0.1692050266074698,0.6666666666666666,0.4848068598068598,2,14
00-0037838,Isaiah Likely,TE,BAL,MIN,2025-11-09,6.65,22.0,1.0,1.0,0,-0.0035963003912532,0.6,0.4665334665334665,17,15
00-0035229,T.J. Hockenson,TE,MIN,BAL,2025-11-09,6.64,26.5,1.0,1.0,1,-0.0559571697535418,0.4615384615384615,0.3954170829170829,22,25
00-0039793,AJ Barner,TE,SEA,ARI,2025-11-09,6.61,18.75,1.0,0.5,1,-0.0089089855616453,0.5333333333333333,0.5245171495171495,19,11
00-0038935,Brenton Strange,TE,JAX,HOU,2025-11-09,6.4,18.0,1.0,1.0,0,0.1250437759787225,0.5333333333333333,0.4613719613719613,7,17
00-0037252,Greg Dulcich,TE,MIA,BUF,2025-11-09,6.16,29.5,1.0,1.0,1,-0.0064661809473301,0.4666666666666667,0.3139985014985015,18,27
00-0040736,Mason Taylor,TE,NYJ,CLE,2025-11-09,6.13,19.5,1.0,1.0,1,-0.2392364677490492,0.3636363636363636,0.4395812520812521,28,19
00-0040189,Oronde Gadsden II,TE,LAC,PIT,2025-11-09,6.03,21.25,1.0,1.0,1,0.0667973673123801,0.6666666666666666,0.4346486846486846,11,20
00-0033110,Tyler Higbee,TE,LA,SF,2025-11-09,5.72,22.0,2.0,1.0,0,0.2548577506652165,0.7777777777777778,0.5377747252747253,1,10
00-0040128,Tyler Warren,TE,IND,ATL,2025-11-09,5.53,21.0,1.0,1.0,1,-0.1099062493798814,0.7333333333333333,0.6739094239094239,24,3
00-0034364,Jordan Akins,TE,CLE,NYJ,2025-11-09,5.37,18.0,2.0,1.0,0,-0.2035625371766095,0.4666666666666667,0.5391483516483516,26,9
00-0038558,Darnell Washington,TE,PIT,LAC,2025-11-09,5.2,24.25,2.0,1.0,0,0.069888843890464,0.5714285714285714,0.5423326673326674,10,8
00-0039144,Luke Musgrave,TE,GB,PHI,2025-11-10,5.15,22.0,2.0,1.0,1,0.1529564013719251,0.8461538461538461,0.7367007992007992,6,1
00-0031610,Darren Waller,TE,MIA,BUF,2025-11-09,4.92,29.5,2.0,1.0,1,-0.0064661809473301,0.2857142857142857,0.3139985014985015,18,27
00-0039359,Cade Stover,TE,HOU,JAX,2025-11-09,4.29,19.5,3.0,1.0,1,0.0063511369932493,0.1428571428571428,0.4002247752247752,16,24
00-0033357,Taysom Hill,TE,NO,CAR,2025-11-09,4.24,22.0,2.0,1.0,0,-0.0114811011743694,0.2,0.4249292374292374,20,21
00-0037086,Grant Calcaterra,TE,PHI,GB,2025-11-10,4.24,23.5,1.0,1.0,0,0.0590580013814779,0.7333333333333333,0.4583749583749584,13,18
00-0037755,Jelani Woods,TE,NYJ,CLE,2025-11-09,4.17,19.5,3.0,1.0,1,-0.2392364677490492,0.2857142857142857,0.4395812520812521,28,19
00-0037539,Lucas Krull,TE,DEN,LV,2025-11-06,4.14,16.5,4.0,1.0,1,0.1174218214754575,0.5,0.4614968364968364,8,16
00-0037304,Connor Heyward,TE,PIT,LAC,2025-11-09,3.95,24.25,2.0,1.0,0,0.069888843890464,0.2,0.5423326673326674,10,8
00-0037112,Jake Tonges,TE,SF,LA,2025-11-09,3.66,27.5,2.0,1.0,1,0.1645314529215629,0.5714285714285714,0.3858641358641358,3,26
00-0036628,John Bates,TE,WAS,DET,2025-11-09,3.58,29.0,2.0,1.0,1,-0.1204819871553674,0.6428571428571429,0.4870546120546121,25,13
00-0039912,Ben Sinnott,TE,WAS,DET,2025-11-09,3.58,29.0,3.0,1.0,1,-0.1204819871553674,0.4,0.4870546120546121,25,13
00-0039041,Elijah Higgins,TE,ARI,SEA,2025-11-09,3.4,25.75,3.0,1.0,0,-0.0200817692320336,0.3333333333333333,0.5669955044955045,21,5
00-0034830,Hayden Hurst,TE,LAC,PIT,2025-11-09,3.33,21.25,2.0,1.0,1,0.0667973673123801,0.25,0.4346486846486846,11,20
00-0036422,Adam Trautman,TE,DEN,LV,2025-11-06,3.32,16.5,2.0,1.0,1,0.1174218214754575,0.7142857142857143,0.4614968364968364,8,16
