week,position,slp_proj,name,norm_name
15,WR,3.66,Jalen Nailor,jalen nailor
2,WR,3.66,Nick Westbrook-Ikhine,nick westbrookikhine
14,TE,3.66,Jonnu Smith,jonnu smith
11,WR,3.66,Jordan Whittington,jordan whittington
1,RB,3.65,DJ Giddens,dj giddens
18,WR,3.65,Joshua Palmer,joshua palmer
3,TE,3.65,Michael Mayer,michael mayer
1,WR,3.65,Jamari Thrash,jamari thrash
14,RB,3.65,Emanuel Wilson,emanuel wilson
17,WR,3.64,Tyler Lockett,tyler lockett
13,WR,3.64,Sterling Shepard,sterling shepard
6,WR,3.64,Brandin Cooks,brandin cooks
6,WR,3.63,Mack Hollins,mack hollins
4,TE,3.63,Mike Gesicki,mike gesicki
17,WR,3.63,Lil'Jordan Humphrey,liljordan humphrey
7,RB,3.63,Ollie Gordon,ollie gordon
12,TE,3.63,Jackson Hawes,jackson hawes
18,RB,3.62,Trayveon Williams,trayveon williams
17,RB,3.62,LeQuint Allen,lequint allen
16,TE,3.62,Michael Mayer,michael mayer
17,WR,3.62,KaVontae Turpin,kavontae turpin
18,WR,3.61,DeAndre Hopkins,deandre hopkins
9,TE,3.61,Tanner Conner,tanner conner
15,WR,3.61,Tyquan Thornton,tyquan thornton
11,WR,3.61,Luther Burden,luther burden
16,WR,3.61,Marvin Mims,marvin mims
16,TE,3.61,Terrance Ferguson,terrance ferguson
2,TE,3.61,Noah Gray,noah gray
12,WR,3.61,JuJu Smith-Schuster,juju smithschuster
16,WR,3.61,DeMario Douglas,demario douglas
9,WR,3.61,Jaylin Noel,jaylin noel
3,TE,3.6,Adam Trautman,adam trautman
12,RB,3.6,Brashard Smith,brashard smith
11,WR,3.6,Curtis Samuel,curtis samuel
2,RB,3.6,Miles Sanders,miles sanders
16,RB,3.6,Jeremy McNichols,jeremy mcnichols
5,TE,3.59,Noah Fant,noah fant
15,RB,3.59,Jaylen Wright,jaylen wright
9,TE,3.58,Darnell Washington,darnell washington
11,TE,3.58,Johnny Mundt,johnny mundt
16,WR,3.58,Matthew Golden,matthew golden
9,WR,3.58,Tyrell Shavers,tyrell shavers
8,TE,3.58,Tanner Conner,tanner conner
13,WR,3.57,Roman Wilson,roman wilson
8,WR,3.57,Brandin Cooks,brandin cooks
15,RB,3.57,Michael Carter,michael carter
1,WR,3.57,Hunter Renfrow,hunter renfrow
8,WR,3.56,Curtis Samuel,curtis samuel
8,WR,3.56,DeMario Douglas,demario douglas
2,WR,3.56,Brandin Cooks,brandin cooks
2,RB,3.56,Ty Johnson,ty johnson
15,TE,3.56,Daniel Bellinger,daniel bellinger
14,TE,3.56,Elijah Higgins,elijah higgins
12,TE,3.56,Luke Musgrave,luke musgrave
6,RB,3.55,Keaton Mitchell,keaton mitchell
10,RB,3.55,Ty Johnson,ty johnson
18,TE,3.55,Ben Sinnott,ben sinnott
12,WR,3.55,Jahan Dotson,jahan dotson
5,TE,3.55,Mike Gesicki,mike gesicki
17,WR,3.55,Isaac TeSlaa,isaac teslaa
18,TE,3.55,Jackson Hawes,jackson hawes
15,TE,3.54,Payne Durham,payne durham
6,TE,3.54,Noah Fant,noah fant
11,TE,3.53,Darnell Washington,darnell washington
12,WR,3.53,Xavier Weaver,xavier weaver
10,WR,3.52,Dontayvion Wicks,dontayvion wicks
18,WR,3.52,Keon Coleman,keon coleman
5,WR,3.52,Jamari Thrash,jamari thrash
18,TE,3.52,Tyler Higbee,tyler higbee
4,RB,3.52,Braelon Allen,braelon allen
8,TE,3.52,Dawson Knox,dawson knox
9,RB,3.52,Raheem Mostert,raheem mostert
15,RB,3.51,Raheim Sanders,raheim sanders
12,TE,3.51,Terrance Ferguson,terrance ferguson
18,WR,3.5,Jalen Brooks,jalen brooks
16,WR,3.5,Tyler Lockett,tyler lockett
15,WR,3.5,Calvin Austin,calvin austin
3,WR,3.5,Jayden Higgins,jayden higgins
7,TE,3.5,Gunnar Helm,gunnar helm
4,WR,3.5,DeMario Douglas,demario douglas
11,WR,3.49,Tim Patrick,tim patrick
7,RB,3.49,Blake Corum,blake corum
16,WR,3.49,Brandin Cooks,brandin cooks
11,WR,3.49,Ray-Ray McCloud,rayray mccloud
10,RB,3.48,Tyler Badie,tyler badie
13,RB,3.48,Brashard Smith,brashard smith
9,WR,3.48,Demarcus Robinson,demarcus robinson
1,TE,3.47,Tyler Conklin,tyler conklin
5,WR,3.47,Jayden Higgins,jayden higgins
1,TE,3.47,Will Dissly,will dissly
7,RB,3.47,Jaydon Blue,jaydon blue
4,WR,3.46,Mack Hollins,mack hollins
1,WR,3.46,JuJu Smith-Schuster,juju smithschuster
1,RB,3.46,Ty Johnson,ty johnson
5,WR,3.46,Mack Hollins,mack hollins
2,WR,3.46,Tory Horton,tory horton
11,WR,3.46,Isaiah Williams,isaiah williams
2,WR,3.46,Andrei Iosivas,andrei iosivas
2,TE,3.46,Elijah Arroyo,elijah arroyo
2,TE,3.46,Michael Mayer,michael mayer
16,WR,3.45,Jalen Brooks,jalen brooks
3,RB,3.45,Ty Johnson,ty johnson
8,TE,3.45,Darnell Washington,darnell washington
2,WR,3.45,Malachi Corley,malachi corley
1,WR,3.44,KhaDarel Hodge,khadarel hodge
3,WR,3.44,Mack Hollins,mack hollins
4,RB,3.44,Samaje Perine,samaje perine
3,WR,3.44,Parker Washington,parker washington
10,WR,3.44,Ray-Ray McCloud,rayray mccloud
16,RB,3.43,Ameer Abdullah,ameer abdullah
15,TE,3.43,John Bates,john bates
17,WR,3.43,Xavier Weaver,xavier weaver
4,RB,3.43,Julius Chestnut,julius chestnut
1,RB,3.43,Samaje Perine,samaje perine
5,WR,3.43,DeMario Douglas,demario douglas
18,RB,3.43,Bhayshul Tuten,bhayshul tuten
3,WR,3.42,Skyy Moore,skyy moore
17,WR,3.42,Gabe Davis,gabe davis
4,WR,3.42,Brandin Cooks,brandin cooks
8,RB,3.42,Brian Robinson,brian robinson
10,WR,3.41,Cedrick Wilson,cedrick wilson
12,TE,3.41,Elijah Arroyo,elijah arroyo
5,WR,3.41,Skyy Moore,skyy moore
16,RB,3.41,Jaleel McLaughlin,jaleel mclaughlin
1,RB,3.41,Blake Corum,blake corum
16,WR,3.41,KaVontae Turpin,kavontae turpin
6,RB,3.41,Brashard Smith,brashard smith
10,WR,3.41,Treylon Burks,treylon burks
13,WR,3.4,KaVontae Turpin,kavontae turpin
10,WR,3.4,Tyrell Shavers,tyrell shavers
11,WR,3.39,Matthew Golden,matthew golden
10,WR,3.39,Pat Bryant,pat bryant
4,RB,3.39,Tahj Brooks,tahj brooks
2,WR,3.39,Jayden Higgins,jayden higgins
10,RB,3.39,Dylan Sampson,dylan sampson
17,RB,3.38,Zavier Scott,zavier scott
3,RB,3.38,Dare Ogunbowale,dare ogunbowale
16,WR,3.38,Tyrell Shavers,tyrell shavers
16,TE,3.38,Tommy Tremble,tommy tremble
7,WR,3.38,Zay Jones,zay jones
6,WR,3.37,Roman Wilson,roman wilson
16,WR,3.37,DeAndre Hopkins,deandre hopkins
10,WR,3.37,Tyler Lockett,tyler lockett
13,TE,3.36,David Njoku,david njoku
14,TE,3.36,Cole Kmet,cole kmet
1,WR,3.36,Jaylin Noel,jaylin noel
18,TE,3.35,Dalton Kincaid,dalton kincaid
15,TE,3.35,Jonnu Smith,jonnu smith
3,WR,3.35,Andrei Iosivas,andrei iosivas
5,RB,3.35,Hassan Haskins,hassan haskins
3,WR,3.35,Brandin Cooks,brandin cooks
11,RB,3.34,Chuba Hubbard,chuba hubbard
2,RB,3.34,Devin Singletary,devin singletary
12,RB,3.34,Raheem Mostert,raheem mostert
6,WR,3.34,Josh Reynolds,josh reynolds
17,TE,3.34,Jake Tonges,jake tonges
9,WR,3.33,Curtis Samuel,curtis samuel
2,WR,3.33,Jahan Dotson,jahan dotson
18,TE,3.33,Oronde Gadsden,oronde gadsden
10,TE,3.33,Darnell Washington,darnell washington
8,WR,3.33,Pat Bryant,pat bryant
11,WR,3.32,Tyrell Shavers,tyrell shavers
18,TE,3.32,Dawson Knox,dawson knox
2,WR,3.32,Dontayvion Wicks,dontayvion wicks
10,WR,3.32,Elijah Moore,elijah moore
11,WR,3.31,Kendrick Bourne,kendrick bourne
3,TE,3.31,Tanner Conner,tanner conner
6,TE,3.31,Mike Gesicki,mike gesicki
1,WR,3.31,Jordan Whittington,jordan whittington
7,RB,3.3,Dylan Sampson,dylan sampson
17,TE,3.3,John Bates,john bates
7,RB,3.3,Kyle Monangai,kyle monangai
4,WR,3.3,DeAndre Hopkins,deandre hopkins
1,RB,3.28,Will Shipley,will shipley
18,WR,3.28,Scotty Miller,scotty miller
12,TE,3.28,Daniel Bellinger,daniel bellinger
17,TE,3.28,Jonnu Smith,jonnu smith
8,TE,3.27,Isaiah Likely,isaiah likely
18,RB,3.27,Hunter Luepke,hunter luepke
11,WR,3.27,JuJu Smith-Schuster,juju smithschuster
14,RB,3.27,Malik Davis,malik davis
7,WR,3.27,Jayden Higgins,jayden higgins
18,TE,3.27,Stone Smartt,stone smartt
15,WR,3.26,Xavier Hutchinson,xavier hutchinson
14,WR,3.26,Mason Tipton,mason tipton
11,TE,3.26,Tyler Higbee,tyler higbee
7,WR,3.26,Mack Hollins,mack hollins
3,RB,3.25,Chris Brooks,chris brooks
10,WR,3.25,Xavier Hutchinson,xavier hutchinson
2,TE,3.25,Grant Calcaterra,grant calcaterra
18,WR,3.25,Justin Watson,justin watson
7,WR,3.25,Xavier Hutchinson,xavier hutchinson
9,TE,3.24,Tyler Higbee,tyler higbee
9,TE,3.24,Cole Kmet,cole kmet
12,WR,3.24,Jordan Whittington,jordan whittington
17,TE,3.24,Luke Musgrave,luke musgrave
9,WR,3.23,Jayden Higgins,jayden higgins
11,WR,3.23,Tylan Wallace,tylan wallace
1,WR,3.23,Greg Dortch,greg dortch
6,TE,3.22,Daniel Bellinger,daniel bellinger
15,WR,3.22,Marquez Valdes-Scantling,marquez valdesscantling
1,WR,3.22,Xavier Hutchinson,xavier hutchinson
2,RB,3.22,LeQuint Allen,lequint allen
18,TE,3.22,Tyler Conklin,tyler conklin
8,RB,3.21,Chris Rodriguez,chris rodriguez
16,WR,3.21,Jahan Dotson,jahan dotson
5,WR,3.2,Ryan Flournoy,ryan flournoy
9,WR,3.2,Jack Bech,jack bech
3,WR,3.2,Jahan Dotson,jahan dotson
17,WR,3.2,DeAndre Hopkins,deandre hopkins
13,RB,3.2,Jerome Ford,jerome ford
14,TE,3.2,Noah Fant,noah fant
17,RB,3.2,Ty Chandler,ty chandler
10,RB,3.2,Keaton Mitchell,keaton mitchell
9,WR,3.19,Cody White,cody white
7,WR,3.19,Parker Washington,parker washington
18,RB,3.19,Ray Davis,ray davis
3,RB,3.19,Jaylen Wright,jaylen wright
7,WR,3.18,Adonai Mitchell,adonai mitchell
11,RB,3.18,Tyler Badie,tyler badie
12,RB,3.18,Chuba Hubbard,chuba hubbard
15,RB,3.18,Dare Ogunbowale,dare ogunbowale
3,TE,3.18,Dawson Knox,dawson knox
3,WR,3.17,Roman Wilson,roman wilson
14,WR,3.17,Brandin Cooks,brandin cooks
8,WR,3.17,Jalen Coker,jalen coker
18,TE,3.17,Noah Fant,noah fant
16,TE,3.17,Noah Gray,noah gray
16,WR,3.17,Treylon Burks,treylon burks
6,TE,3.16,Luke Schoonmaker,luke schoonmaker
9,RB,3.16,Brian Robinson,brian robinson
6,TE,3.16,Taysom Hill,taysom hill
13,TE,3.15,Cole Kmet,cole kmet
11,TE,3.15,Jackson Hawes,jackson hawes
17,TE,3.15,Noah Fant,noah fant
8,WR,3.15,Demarcus Robinson,demarcus robinson
3,RB,3.15,Isaiah Davis,isaiah davis
16,TE,3.14,Daniel Bellinger,daniel bellinger
17,TE,3.14,Noah Gray,noah gray
6,WR,3.14,Beaux Collins,beaux collins
15,RB,3.14,Evan Hull,evan hull
7,WR,3.14,Chimere Dike,chimere dike
12,RB,3.14,Dylan Sampson,dylan sampson
8,WR,3.14,Mack Hollins,mack hollins
18,WR,3.13,Romeo Doubs,romeo doubs
13,TE,3.13,Daniel Bellinger,daniel bellinger
6,TE,3.13,Tyler Higbee,tyler higbee
1,WR,3.12,Sterling Shepard,sterling shepard
8,RB,3.12,Jaydon Blue,jaydon blue
10,TE,3.12,Austin Hooper,austin hooper
4,WR,3.12,JuJu Smith-Schuster,juju smithschuster
3,RB,3.12,AJ Dillon,aj dillon
16,RB,3.11,Rasheen Ali,rasheen ali
7,WR,3.1,Scotty Miller,scotty miller
7,WR,3.1,Pat Bryant,pat bryant
13,TE,3.1,Jackson Hawes,jackson hawes
13,TE,3.1,Luke Musgrave,luke musgrave
2,RB,3.1,Tyler Badie,tyler badie
11,WR,3.09,Gabe Davis,gabe davis
9,WR,3.09,Brandin Cooks,brandin cooks
5,WR,3.09,Jordan Whittington,jordan whittington
7,WR,3.09,Devaughn Vele,devaughn vele
13,TE,3.09,Elijah Arroyo,elijah arroyo
16,WR,3.09,Mason Tipton,mason tipton
4,RB,3.08,LeQuint Allen,lequint allen
14,WR,3.08,Xavier Hutchinson,xavier hutchinson
14,RB,3.07,Sean Tucker,sean tucker
10,WR,3.07,Jamari Thrash,jamari thrash
3,RB,3.07,Blake Corum,blake corum
2,RB,3.07,Chris Brooks,chris brooks
1,WR,3.07,Tyler Johnson,tyler johnson
18,TE,3.07,John Bates,john bates
10,WR,3.07,Tylan Wallace,tylan wallace
1,TE,3.07,Noah Gray,noah gray
11,WR,3.06,Tre' Harris,tre harris
6,RB,3.06,LeQuint Allen,lequint allen
15,WR,3.05,Demarcus Robinson,demarcus robinson
7,WR,3.05,Olamide Zaccheaus,olamide zaccheaus
2,WR,3.05,Sterling Shepard,sterling shepard
7,RB,3.05,Brian Robinson,brian robinson
5,WR,3.04,DeAndre Hopkins,deandre hopkins
17,RB,3.04,Nick Chubb,nick chubb
16,RB,3.04,Brashard Smith,brashard smith
17,WR,3.04,Demarcus Robinson,demarcus robinson
1,WR,3.03,Parker Washington,parker washington
1,RB,3.03,Jeremy McNichols,jeremy mcnichols
17,WR,3.03,Ben Skowronek,ben skowronek
2,RB,3.03,Dare Ogunbowale,dare ogunbowale
17,WR,3.02,Malachi Corley,malachi corley
16,RB,3.02,Tyler Badie,tyler badie
2,RB,3.02,Samaje Perine,samaje perine
1,RB,3.01,Chris Brooks,chris brooks
1,RB,3.01,Sean Tucker,sean tucker
17,TE,3.01,Austin Hooper,austin hooper
4,WR,3.01,Tutu Atwell,tutu atwell
15,WR,3.01,Jahan Dotson,jahan dotson
1,RB,3.0,Kyle Monangai,kyle monangai
13,TE,2.99,Terrance Ferguson,terrance ferguson
18,TE,2.99,Jeremy Ruckert,jeremy ruckert
11,RB,2.99,Tahj Brooks,tahj brooks
17,WR,2.99,Kalif Raymond,kalif raymond
8,WR,2.99,Jalen Nailor,jalen nailor
18,WR,2.98,Efton Chism,efton chism
16,WR,2.98,Konata Mumpfield,konata mumpfield
6,WR,2.98,Jack Bech,jack bech
11,WR,2.98,Kalif Raymond,kalif raymond
15,WR,2.97,Allen Lazard,allen lazard
7,WR,2.97,Roman Wilson,roman wilson
11,WR,2.97,Jalin Hyatt,jalin hyatt
12,WR,2.97,Xavier Hutchinson,xavier hutchinson
8,TE,2.96,Harrison Bryant,harrison bryant
12,TE,2.96,Davis Allen,davis allen
16,WR,2.96,Xavier Hutchinson,xavier hutchinson
5,WR,2.96,Chimere Dike,chimere dike
6,TE,2.95,Johnny Mundt,johnny mundt
4,TE,2.95,Darren Waller,darren waller
9,TE,2.95,Austin Hooper,austin hooper
15,TE,2.95,Terrance Ferguson,terrance ferguson
5,WR,2.94,Jalen Royals,jalen royals
12,WR,2.94,Savion Williams,savion williams
8,WR,2.94,Malik Heath,malik heath
18,WR,2.93,Nick Westbrook-Ikhine,nick westbrookikhine
12,WR,2.93,Kalif Raymond,kalif raymond
14,WR,2.93,Sterling Shepard,sterling shepard
1,WR,2.93,Tyquan Thornton,tyquan thornton
1,WR,2.93,Isaac TeSlaa,isaac teslaa
18,RB,2.93,LeQuint Allen,lequint allen
2,RB,2.93,Woody Marks,woody marks
4,WR,2.93,Chimere Dike,chimere dike
11,WR,2.92,Allen Lazard,allen lazard
14,WR,2.92,Ryan Flournoy,ryan flournoy
14,TE,2.91,Elijah Arroyo,elijah arroyo
18,TE,2.91,Mitchell Evans,mitchell evans
1,TE,2.9,Cade Stover,cade stover
1,WR,2.9,Tutu Atwell,tutu atwell
5,WR,2.9,Tyquan Thornton,tyquan thornton
18,TE,2.9,Kylen Granson,kylen granson
18,WR,2.89,Ronnie Bell,ronnie bell
15,TE,2.88,Charlie Kolar,charlie kolar
9,WR,2.88,KhaDarel Hodge,khadarel hodge
14,TE,2.88,Terrance Ferguson,terrance ferguson
8,RB,2.88,Dylan Sampson,dylan sampson
10,WR,2.87,Jimmy Horn,jimmy horn
13,WR,2.87,Jordan Whittington,jordan whittington
5,RB,2.87,Ray Davis,ray davis
1,TE,2.87,Payne Durham,payne durham
1,WR,2.87,Jalen Tolbert,jalen tolbert
6,TE,2.86,Colston Loveland,colston loveland
3,RB,2.86,Kendre Miller,kendre miller
8,WR,2.86,Lil'Jordan Humphrey,liljordan humphrey
6,RB,2.86,Chris Brooks,chris brooks
13,WR,2.85,Treylon Burks,treylon burks
1,TE,2.85,Elijah Arroyo,elijah arroyo
16,WR,2.85,Dontayvion Wicks,dontayvion wicks
2,RB,2.85,Kyle Monangai,kyle monangai
2,RB,2.85,Kyle Juszczyk,kyle juszczyk
12,WR,2.85,Tylan Wallace,tylan wallace
9,RB,2.84,Ray Davis,ray davis
7,WR,2.84,Jimmy Horn,jimmy horn
7,WR,2.84,Greg Dortch,greg dortch
5,WR,2.84,Xavier Hutchinson,xavier hutchinson
18,WR,2.84,Kalif Raymond,kalif raymond
9,TE,2.82,Drew Sample,drew sample
5,WR,2.82,Greg Dortch,greg dortch
3,WR,2.82,Xavier Hutchinson,xavier hutchinson
17,WR,2.82,Cedric Tillman,cedric tillman
6,RB,2.82,Emanuel Wilson,emanuel wilson
12,TE,2.82,Charlie Woerner,charlie woerner
18,TE,2.82,Luke Musgrave,luke musgrave
8,WR,2.82,Braxton Berrios,braxton berrios
15,WR,2.82,Brandin Cooks,brandin cooks
6,WR,2.81,Tylan Wallace,tylan wallace
2,TE,2.81,Kylen Granson,kylen granson
13,RB,2.81,Chuba Hubbard,chuba hubbard
12,TE,2.81,Foster Moreau,foster moreau
14,WR,2.81,Jahan Dotson,jahan dotson
13,RB,2.8,Brian Robinson,brian robinson
17,WR,2.8,Theo Wease,theo wease
10,WR,2.8,Jayden Higgins,jayden higgins
5,WR,2.8,Adonai Mitchell,adonai mitchell
10,WR,2.79,Kalif Raymond,kalif raymond
5,WR,2.79,Tez Johnson,tez johnson
11,RB,2.79,Dylan Sampson,dylan sampson
14,TE,2.78,Foster Moreau,foster moreau
16,WR,2.78,Devin Duvernay,devin duvernay
11,RB,2.78,Raheem Mostert,raheem mostert
15,TE,2.77,Luke Musgrave,luke musgrave
13,WR,2.77,Tre' Harris,tre harris
11,WR,2.77,Dont'e Thornton,donte thornton
18,TE,2.77,Elijah Higgins,elijah higgins
18,WR,2.77,Demarcus Robinson,demarcus robinson
18,WR,2.77,Xavier Smith,xavier smith
8,TE,2.77,Daniel Bellinger,daniel bellinger
16,WR,2.76,Dante Pettis,dante pettis
16,WR,2.76,Isaac TeSlaa,isaac teslaa
7,WR,2.76,Jamari Thrash,jamari thrash
7,TE,2.76,Johnny Mundt,johnny mundt
1,WR,2.76,Mack Hollins,mack hollins
11,RB,2.75,Jaleel McLaughlin,jaleel mclaughlin
13,WR,2.75,Ryan Flournoy,ryan flournoy
15,WR,2.75,Dontayvion Wicks,dontayvion wicks
9,RB,2.75,Keaton Mitchell,keaton mitchell
1,TE,2.75,Michael Mayer,michael mayer
17,WR,2.75,Xavier Hutchinson,xavier hutchinson
2,TE,2.75,Julian Hill,julian hill
7,TE,2.75,Drew Sample,drew sample
5,TE,2.74,Noah Gray,noah gray
18,TE,2.74,Julian Hill,julian hill
6,TE,2.74,Gunnar Helm,gunnar helm
3,RB,2.73,Julius Chestnut,julius chestnut
9,WR,2.73,Elijah Moore,elijah moore
4,TE,2.73,Elijah Arroyo,elijah arroyo
5,WR,2.73,Ashton Dulin,ashton dulin
5,WR,2.73,Kalif Raymond,kalif raymond
7,WR,2.73,JuJu Smith-Schuster,juju smithschuster
7,WR,2.73,Nick Westbrook-Ikhine,nick westbrookikhine
14,WR,2.72,Tom Kennedy,tom kennedy
4,WR,2.72,Kalif Raymond,kalif raymond
2,RB,2.72,Blake Corum,blake corum
13,WR,2.72,Jahan Dotson,jahan dotson
6,WR,2.72,Jalin Hyatt,jalin hyatt
2,WR,2.72,Jalen Tolbert,jalen tolbert
14,WR,2.71,Noah Brown,noah brown
16,TE,2.71,Taysom Hill,taysom hill
16,WR,2.71,Lil'Jordan Humphrey,liljordan humphrey
4,WR,2.71,Jahan Dotson,jahan dotson
6,WR,2.7,Greg Dortch,greg dortch
16,WR,2.7,Adam Thielen,adam thielen
3,TE,2.7,Elijah Arroyo,elijah arroyo
6,TE,2.7,Dawson Knox,dawson knox
12,WR,2.7,Olamide Zaccheaus,olamide zaccheaus
15,WR,2.7,Jack Bech,jack bech
10,WR,2.69,Demarcus Robinson,demarcus robinson
10,RB,2.69,Ray Davis,ray davis
17,WR,2.69,Tutu Atwell,tutu atwell
11,RB,2.69,Ollie Gordon,ollie gordon
5,WR,2.69,Jalen Nailor,jalen nailor
15,RB,2.68,Raheem Mostert,raheem mostert
3,RB,2.68,Brashard Smith,brashard smith
17,RB,2.68,Tank Bigsby,tank bigsby
6,TE,2.67,Elijah Arroyo,elijah arroyo
15,RB,2.67,Audric Estime,audric estime
9,WR,2.67,Malik Heath,malik heath
4,TE,2.67,Noah Gray,noah gray
17,RB,2.66,Corey Kiner,corey kiner
18,RB,2.66,Donovan Edwards,donovan edwards
5,TE,2.66,Elijah Arroyo,elijah arroyo
6,WR,2.66,Chimere Dike,chimere dike
1,RB,2.65,Antonio Gibson,antonio gibson
5,WR,2.64,Adam Thielen,adam thielen
8,WR,2.64,Luke McCaffrey,luke mccaffrey
5,TE,2.64,Dawson Knox,dawson knox
6,WR,2.64,Ryan Miller,ryan miller
9,RB,2.63,LeQuint Allen,lequint allen
3,TE,2.63,Luke Farrell,luke farrell
5,TE,2.63,Luke Farrell,luke farrell
14,WR,2.63,Malachi Corley,malachi corley
10,RB,2.63,Raheem Mostert,raheem mostert
1,RB,2.62,Hassan Haskins,hassan haskins
16,WR,2.62,Kevin Austin,kevin austin
2,TE,2.62,Tyler Conklin,tyler conklin
18,TE,2.62,Noah Gray,noah gray
9,TE,2.62,Michael Mayer,michael mayer
1,TE,2.62,Noah Fant,noah fant
14,TE,2.61,Anthony Firkser,anthony firkser
1,RB,2.61,Devin Neal,devin neal
6,TE,2.61,Elijah Higgins,elijah higgins
15,TE,2.61,Elijah Higgins,elijah higgins
7,RB,2.61,Brashard Smith,brashard smith
8,TE,2.6,Greg Dulcich,greg dulcich
13,WR,2.6,Olamide Zaccheaus,olamide zaccheaus
13,RB,2.6,Jaret Patterson,jaret patterson
17,WR,2.6,Jahan Dotson,jahan dotson
4,TE,2.6,Ben Sinnott,ben sinnott
12,TE,2.59,Tommy Tremble,tommy tremble
11,RB,2.58,D'Ernest Johnson,dernest johnson
12,WR,2.58,Elijah Moore,elijah moore
18,WR,2.58,Samori Toure,samori toure
8,RB,2.58,Tyler Badie,tyler badie
2,WR,2.58,Roman Wilson,roman wilson
6,WR,2.58,Jahan Dotson,jahan dotson
17,RB,2.58,Chase Edmonds,chase edmonds
3,RB,2.57,Antonio Gibson,antonio gibson
5,WR,2.57,Jahan Dotson,jahan dotson
15,WR,2.57,Lil'Jordan Humphrey,liljordan humphrey
16,WR,2.57,Jaylin Lane,jaylin lane
15,WR,2.57,Treylon Burks,treylon burks
4,WR,2.56,Jayden Higgins,jayden higgins
2,RB,2.56,Kaleb Johnson,kaleb johnson
11,WR,2.55,Devontez Walker,devontez walker
15,WR,2.55,Isaac TeSlaa,isaac teslaa
6,WR,2.55,DeMario Douglas,demario douglas
8,WR,2.54,Chris Moore,chris moore
12,TE,2.54,Elijah Higgins,elijah higgins
9,WR,2.54,Xavier Hutchinson,xavier hutchinson
18,WR,2.54,Derius Davis,derius davis
4,WR,2.54,Xavier Hutchinson,xavier hutchinson
14,WR,2.54,Adam Thielen,adam thielen
4,WR,2.54,Jordan Whittington,jordan whittington
5,WR,2.53,Tyler Lockett,tyler lockett
5,RB,2.53,Samaje Perine,samaje perine
17,RB,2.52,Tyler Badie,tyler badie
17,TE,2.52,Ian Thomas,ian thomas
6,WR,2.52,Arian Smith,arian smith
4,WR,2.52,Tyler Lockett,tyler lockett
7,TE,2.52,Elijah Arroyo,elijah arroyo
13,RB,2.52,Tyler Badie,tyler badie
15,RB,2.51,Kyle Juszczyk,kyle juszczyk
7,TE,2.51,Elijah Higgins,elijah higgins
6,WR,2.51,Scotty Miller,scotty miller
6,WR,2.51,Lil'Jordan Humphrey,liljordan humphrey
8,TE,2.51,Tanner Hudson,tanner hudson
16,RB,2.51,Tank Bigsby,tank bigsby
2,WR,2.51,Kalif Raymond,kalif raymond
10,WR,2.5,Tre' Harris,tre harris
6,WR,2.5,Zay Jones,zay jones
15,RB,2.5,Rasheen Ali,rasheen ali
6,WR,2.5,Ben Skowronek,ben skowronek
8,WR,2.49,John Metchie,john metchie
6,WR,2.49,Jamari Thrash,jamari thrash
14,TE,2.49,Adam Trautman,adam trautman
5,TE,2.49,Taysom Hill,taysom hill
15,RB,2.49,Tyler Badie,tyler badie
15,TE,2.49,Blake Whiteheart,blake whiteheart
9,TE,2.48,Elijah Higgins,elijah higgins
7,WR,2.48,Dontayvion Wicks,dontayvion wicks
7,TE,2.47,Daniel Bellinger,daniel bellinger
8,RB,2.47,Will Shipley,will shipley
5,RB,2.47,Kyle Juszczyk,kyle juszczyk
13,WR,2.47,Jaylin Noel,jaylin noel
18,QB,2.47,Josh Allen,josh allen
15,TE,2.46,Devin Culp,devin culp
7,WR,2.46,Malik Heath,malik heath
12,RB,2.46,Tank Bigsby,tank bigsby
5,TE,2.46,Ian Thomas,ian thomas
8,TE,2.46,Noah Gray,noah gray
18,TE,2.46,Shane Zylstra,shane zylstra
15,WR,2.45,Adam Thielen,adam thielen
5,WR,2.45,Zay Jones,zay jones
14,WR,2.45,Tre' Harris,tre harris
1,TE,2.45,Luke Musgrave,luke musgrave
16,TE,2.45,Davis Allen,davis allen
18,WR,2.45,Dont'e Thornton,donte thornton
14,RB,2.45,Rasheen Ali,rasheen ali
3,TE,2.45,Colston Loveland,colston loveland
3,WR,2.44,Isaac TeSlaa,isaac teslaa
1,WR,2.44,Jahan Dotson,jahan dotson
5,WR,2.44,Marquez Valdes-Scantling,marquez valdesscantling
9,TE,2.44,Adam Trautman,adam trautman
18,RB,2.44,Tyler Badie,tyler badie
10,WR,2.43,John Metchie,john metchie
13,WR,2.43,Tyler Johnson,tyler johnson
15,TE,2.43,Foster Moreau,foster moreau
7,TE,2.43,Julian Hill,julian hill
13,TE,2.43,Ian Thomas,ian thomas
1,RB,2.43,Zamir White,zamir white
6,WR,2.42,Tyler Lockett,tyler lockett
9,TE,2.42,Tommy Tremble,tommy tremble
3,RB,2.42,DJ Giddens,dj giddens
10,WR,2.42,Greg Dortch,greg dortch
15,WR,2.42,Tylan Wallace,tylan wallace
2,RB,2.42,Roschon Johnson,roschon johnson
16,TE,2.41,Foster Moreau,foster moreau
17,WR,2.41,Efton Chism,efton chism
5,WR,2.41,Beaux Collins,beaux collins
12,WR,2.41,Isaiah Bond,isaiah bond
15,WR,2.4,Jaylin Noel,jaylin noel
11,TE,2.4,Daniel Bellinger,daniel bellinger
