season,team,win_total_line,price_over,price_under,book,market_source,as_of_date,source,source_url,retrieved_at,raw_team_name,point_in_time_status
2024,MIN,6.5,-140,120,,Covers Sports Odds History,2024-09-05,covers_sportsoddshistory_nfl_win,https://www.covers.com/sportsoddshistory/nfl-win/?sa=nfl&t=win&y=2024,2026-08-03T02:33:06.861785+00:00,Minnesota Vikings,same_day_as_week1_kickoff
2024,NE,4.5,-110,-110,,Covers Sports Odds History,2024-09-05,covers_sportsoddshistory_nfl_win,https://www.covers.com/sportsoddshistory/nfl-win/?sa=nfl&t=win&y=2024,2026-08-03T02:33:06.861785+00:00,New England Patriots,same_day_as_week1_kickoff
2024,NO,7.5,-110,-110,,Covers Sports Odds History,2024-09-05,covers_sportsoddshistory_nfl_win,https://www.covers.com/sportsoddshistory/nfl-win/?sa=nfl&t=win&y=2024,2026-08-03T02:33:06.861785+00:00,New Orleans Saints,same_day_as_week1_kickoff
2024,NYG,6.5,130,-150,,Covers Sports Odds History,2024-09-05,covers_sportsoddshistory_nfl_win,https://www.covers.com/sportsoddshistory/nfl-win/?sa=nfl&t=win&y=2024,2026-08-03T02:33:06.861785+00:00,New York Giants,same_day_as_week1_kickoff
2024,NYJ,9.5,-140,120,,Covers Sports Odds History,2024-09-05,covers_sportsoddshistory_nfl_win,https://www.covers.com/sportsoddshistory/nfl-win/?sa=nfl&t=win&y=2024,2026-08-03T02:33:06.861785+00:00,New York Jets,same_day_as_week1_kickoff
2024,PHI,10.5,-150,130,,Covers Sports Odds History,2024-09-05,covers_sportsoddshistory_nfl_win,https://www.covers.com/sportsoddshistory/nfl-win/?sa=nfl&t=win&y=2024,2026-08-03T02:33:06.861785+00:00,Philadelphia Eagles,same_day_as_week1_kickoff
2024,PIT,8.0,-140,120,,Covers Sports Odds History,2024-09-05,covers_sportsoddshistory_nfl_win,https://www.covers.com/sportsoddshistory/nfl-win/?sa=nfl&t=win&y=2024,2026-08-03T02:33:06.861785+00:00,Pittsburgh Steelers,same_day_as_week1_kickoff
2024,SEA,7.5,-160,140,,Covers Sports Odds History,2024-09-05,covers_sportsoddshistory_nfl_win,https://www.covers.com/sportsoddshistory/nfl-win/?sa=nfl&t=win&y=2024,2026-08-03T02:33:06.861785+00:00,Seattle Seahawks,same_day_as_week1_kickoff
2024,SF,11.5,140,-160,,Covers Sports Odds History,2024-09-05,covers_sportsoddshistory_nfl_win,https://www.covers.com/sportsoddshistory/nfl-win/?sa=nfl&t=win&y=2024,2026-08-03T02:33:06.861785+00:00,San Francisco 49ers,same_day_as_week1_kickoff
2024,TB,7.5,-140,120,,Covers Sports Odds History,2024-09-05,covers_sportsoddshistory_nfl_win,https://www.covers.com/sportsoddshistory/nfl-win/?sa=nfl&t=win&y=2024,2026-08-03T02:33:06.861785+00:00,Tampa Bay Buccaneers,same_day_as_week1_kickoff
2024,TEN,6.5,120,-140,,Covers Sports Odds History,2024-09-05,covers_sportsoddshistory_nfl_win,https://www.covers.com/sportsoddshistory/nfl-win/?sa=nfl&t=win&y=2024,2026-08-03T02:33:06.861785+00:00,Tennessee Titans,same_day_as_week1_kickoff
2024,WAS,6.5,-110,-110,,Covers Sports Odds History,2024-09-05,covers_sportsoddshistory_nfl_win,https://www.covers.com/sportsoddshistory/nfl-win/?sa=nfl&t=win&y=2024,2026-08-03T02:33:06.861785+00:00,Washington Commanders,same_day_as_week1_kickoff
2025,ARI,8.5,-125,105,,Covers Sports Odds History,2025-09-04,covers_sportsoddshistory_nfl_win,https://www.covers.com/sportsoddshistory/nfl-win/?sa=nfl&t=win&y=2025,2026-08-03T02:33:10.587698+00:00,Arizona Cardinals,same_day_as_week1_kickoff
2025,ATL,8.5,110,-130,,Covers Sports Odds History,2025-09-04,covers_sportsoddshistory_nfl_win,https://www.covers.com/sportsoddshistory/nfl-win/?sa=nfl&t=win&y=2025,2026-08-03T02:33:10.587698+00:00,Atlanta Falcons,same_day_as_week1_kickoff
2025,BAL,11.5,-118,-102,,Covers Sports Odds History,2025-09-04,covers_sportsoddshistory_nfl_win,https://www.covers.com/sportsoddshistory/nfl-win/?sa=nfl&t=win&y=2025,2026-08-03T02:33:10.587698+00:00,Baltimore Ravens,same_day_as_week1_kickoff
2025,BUF,12.5,115,-135,,Covers Sports Odds History,2025-09-04,covers_sportsoddshistory_nfl_win,https://www.covers.com/sportsoddshistory/nfl-win/?sa=nfl&t=win&y=2025,2026-08-03T02:33:10.587698+00:00,Buffalo Bills,same_day_as_week1_kickoff
2025,CAR,6.5,-140,118,,Covers Sports Odds History,2025-09-04,covers_sportsoddshistory_nfl_win,https://www.covers.com/sportsoddshistory/nfl-win/?sa=nfl&t=win&y=2025,2026-08-03T02:33:10.587698+00:00,Carolina Panthers,same_day_as_week1_kickoff
2025,CHI,8.5,115,-140,,Covers Sports Odds History,2025-09-04,covers_sportsoddshistory_nfl_win,https://www.covers.com/sportsoddshistory/nfl-win/?sa=nfl&t=win&y=2025,2026-08-03T02:33:10.587698+00:00,Chicago Bears,same_day_as_week1_kickoff
2025,CIN,9.5,-115,-105,,Covers Sports Odds History,2025-09-04,covers_sportsoddshistory_nfl_win,https://www.covers.com/sportsoddshistory/nfl-win/?sa=nfl&t=win&y=2025,2026-08-03T02:33:10.587698+00:00,Cincinnati Bengals,same_day_as_week1_kickoff
2025,CLE,4.5,-150,125,,Covers Sports Odds History,2025-09-04,covers_sportsoddshistory_nfl_win,https://www.covers.com/sportsoddshistory/nfl-win/?sa=nfl&t=win&y=2025,2026-08-03T02:33:10.587698+00:00,Cleveland Browns,same_day_as_week1_kickoff
2025,DAL,7.5,110,-130,,Covers Sports Odds History,2025-09-04,covers_sportsoddshistory_nfl_win,https://www.covers.com/sportsoddshistory/nfl-win/?sa=nfl&t=win&y=2025,2026-08-03T02:33:10.587698+00:00,Dallas Cowboys,same_day_as_week1_kickoff
2025,DEN,9.5,-120,100,,Covers Sports Odds History,2025-09-04,covers_sportsoddshistory_nfl_win,https://www.covers.com/sportsoddshistory/nfl-win/?sa=nfl&t=win&y=2025,2026-08-03T02:33:10.587698+00:00,Denver Broncos,same_day_as_week1_kickoff
2025,DET,10.5,110,-135,,Covers Sports Odds History,2025-09-04,covers_sportsoddshistory_nfl_win,https://www.covers.com/sportsoddshistory/nfl-win/?sa=nfl&t=win&y=2025,2026-08-03T02:33:10.587698+00:00,Detroit Lions,same_day_as_week1_kickoff
2025,GB,10.5,100,-130,,Covers Sports Odds History,2025-09-04,covers_sportsoddshistory_nfl_win,https://www.covers.com/sportsoddshistory/nfl-win/?sa=nfl&t=win&y=2025,2026-08-03T02:33:10.587698+00:00,Green Bay Packers,same_day_as_week1_kickoff
2025,HOU,9.5,105,-125,,Covers Sports Odds History,2025-09-04,covers_sportsoddshistory_nfl_win,https://www.covers.com/sportsoddshistory/nfl-win/?sa=nfl&t=win&y=2025,2026-08-03T02:33:10.587698+00:00,Houston Texans,same_day_as_week1_kickoff
2025,IND,7.5,100,-120,,Covers Sports Odds History,2025-09-04,covers_sportsoddshistory_nfl_win,https://www.covers.com/sportsoddshistory/nfl-win/?sa=nfl&t=win&y=2025,2026-08-03T02:33:10.587698+00:00,Indianapolis Colts,same_day_as_week1_kickoff
2025,JAX,7.5,-135,115,,Covers Sports Odds History,2025-09-04,covers_sportsoddshistory_nfl_win,https://www.covers.com/sportsoddshistory/nfl-win/?sa=nfl&t=win&y=2025,2026-08-03T02:33:10.587698+00:00,Jacksonville Jaguars,same_day_as_week1_kickoff
2025,KC,11.5,118,-140,,Covers Sports Odds History,2025-09-04,covers_sportsoddshistory_nfl_win,https://www.covers.com/sportsoddshistory/nfl-win/?sa=nfl&t=win&y=2025,2026-08-03T02:33:10.587698+00:00,Kansas City Chiefs,same_day_as_week1_kickoff
2025,LA,9.5,-145,120,,Covers Sports Odds History,2025-09-04,covers_sportsoddshistory_nfl_win,https://www.covers.com/sportsoddshistory/nfl-win/?sa=nfl&t=win&y=2025,2026-08-03T02:33:10.587698+00:00,Los Angeles Rams,same_day_as_week1_kickoff
2025,LAC,9.5,100,-120,,Covers Sports Odds History,2025-09-04,covers_sportsoddshistory_nfl_win,https://www.covers.com/sportsoddshistory/nfl-win/?sa=nfl&t=win&y=2025,2026-08-03T02:33:10.587698+00:00,Los Angeles Chargers,same_day_as_week1_kickoff
2025,LV,6.5,-150,125,,Covers Sports Odds History,2025-09-04,covers_sportsoddshistory_nfl_win,https://www.covers.com/sportsoddshistory/nfl-win/?sa=nfl&t=win&y=2025,2026-08-03T02:33:10.587698+00:00,Las Vegas Raiders,same_day_as_week1_kickoff
2025,MIA,7.5,-110,-110,,Covers Sports Odds History,2025-09-04,covers_sportsoddshistory_nfl_win,https://www.covers.com/sportsoddshistory/nfl-win/?sa=nfl&t=win&y=2025,2026-08-03T02:33:10.587698+00:00,Miami Dolphins,same_day_as_week1_kickoff
2025,MIN,9.5,115,-140,,Covers Sports Odds History,2025-09-04,covers_sportsoddshistory_nfl_win,https://www.covers.com/sportsoddshistory/nfl-win/?sa=nfl&t=win&y=2025,2026-08-03T02:33:10.587698+00:00,Minnesota Vikings,same_day_as_week1_kickoff
2025,NE,8.5,-110,-110,,Covers Sports Odds History,2025-09-04,covers_sportsoddshistory_nfl_win,https://www.covers.com/sportsoddshistory/nfl-win/?sa=nfl&t=win&y=2025,2026-08-03T02:33:10.587698+00:00,New England Patriots,same_day_as_week1_kickoff
2025,NO,4.5,-145,120,,Covers Sports Odds History,2025-09-04,covers_sportsoddshistory_nfl_win,https://www.covers.com/sportsoddshistory/nfl-win/?sa=nfl&t=win&y=2025,2026-08-03T02:33:10.587698+00:00,New Orleans Saints,same_day_as_week1_kickoff
2025,NYG,5.5,-120,100,,Covers Sports Odds History,2025-09-04,covers_sportsoddshistory_nfl_win,https://www.covers.com/sportsoddshistory/nfl-win/?sa=nfl&t=win&y=2025,2026-08-03T02:33:10.587698+00:00,New York Giants,same_day_as_week1_kickoff
2025,NYJ,6.5,120,-145,,Covers Sports Odds History,2025-09-04,covers_sportsoddshistory_nfl_win,https://www.covers.com/sportsoddshistory/nfl-win/?sa=nfl&t=win&y=2025,2026-08-03T02:33:10.587698+00:00,New York Jets,same_day_as_week1_kickoff
2025,PHI,11.5,105,-125,,Covers Sports Odds History,2025-09-04,covers_sportsoddshistory_nfl_win,https://www.covers.com/sportsoddshistory/nfl-win/?sa=nfl&t=win&y=2025,2026-08-03T02:33:10.587698+00:00,Philadelphia Eagles,same_day_as_week1_kickoff
2025,PIT,8.5,-120,100,,Covers Sports Odds History,2025-09-04,covers_sportsoddshistory_nfl_win,https://www.covers.com/sportsoddshistory/nfl-win/?sa=nfl&t=win&y=2025,2026-08-03T02:33:10.587698+00:00,Pittsburgh Steelers,same_day_as_week1_kickoff
2025,SEA,8.5,105,-125,,Covers Sports Odds History,2025-09-04,covers_sportsoddshistory_nfl_win,https://www.covers.com/sportsoddshistory/nfl-win/?sa=nfl&t=win&y=2025,2026-08-03T02:33:10.587698+00:00,Seattle Seahawks,same_day_as_week1_kickoff
2025,SF,10.5,-102,-118,,Covers Sports Odds History,2025-09-04,covers_sportsoddshistory_nfl_win,https://www.covers.com/sportsoddshistory/nfl-win/?sa=nfl&t=win&y=2025,2026-08-03T02:33:10.587698+00:00,San Francisco 49ers,same_day_as_week1_kickoff
2025,TB,9.5,-115,-105,,Covers Sports Odds History,2025-09-04,covers_sportsoddshistory_nfl_win,https://www.covers.com/sportsoddshistory/nfl-win/?sa=nfl&t=win&y=2025,2026-08-03T02:33:10.587698+00:00,Tampa Bay Buccaneers,same_day_as_week1_kickoff
2025,TEN,6.5,120,-145,,Covers Sports Odds History,2025-09-04,covers_sportsoddshistory_nfl_win,https://www.covers.com/sportsoddshistory/nfl-win/?sa=nfl&t=win&y=2025,2026-08-03T02:33:10.587698+00:00,Tennessee Titans,same_day_as_week1_kickoff
2025,WAS,9.5,-105,-115,,Covers Sports Odds History,2025-09-04,covers_sportsoddshistory_nfl_win,https://www.covers.com/sportsoddshistory/nfl-win/?sa=nfl&t=win&y=2025,2026-08-03T02:33:10.587698+00:00,Washington Commanders,same_day_as_week1_kickoff
