game_id,season,week,home_team,away_team,gameday,spread_line,predicted_margin,xgb_margin,ridge_margin,lgbm_margin
2018_13_KC_OAK,2018,13,OAK,KC,2018-12-02,-15.0,-9.180239,-6.248757,-17.974684,-3.521856971409673
2018_13_NYJ_TEN,2018,13,TEN,NYJ,2018-12-02,9.0,5.837471,4.4233046,10.079971,5.281940159577531
2018_13_MIN_NE,2018,13,NE,MIN,2018-12-02,5.5,12.303562,12.510009,11.684221,12.501969437762629
2018_13_SF_SEA,2018,13,SEA,SF,2018-12-02,10.0,10.814564,9.924273,13.485439,8.263474942661349
2018_13_LAC_PIT,2018,13,PIT,LAC,2018-12-02,3.5,5.1785226,5.913816,2.9726422,6.090835715803029
2018_13_WAS_PHI,2018,13,PHI,WAS,2018-12-03,7.0,8.886054,8.54245,9.916865,9.593061640973641
2018_14_JAX_TEN,2018,14,TEN,JAX,2018-12-06,4.5,4.564562,4.420237,4.9975367,2.1793306305489435
2018_14_NYJ_BUF,2018,14,BUF,NYJ,2018-12-09,3.5,-0.9504647,-0.3156796,-2.85482,0.9671371797677905
2018_14_CAR_CLE,2018,14,CLE,CAR,2018-12-09,-1.0,-2.772691,-3.0756538,-1.8638031,-3.9817778574391998
2018_14_ATL_GB,2018,14,GB,ATL,2018-12-09,5.5,2.909537,2.6286004,3.752347,4.536727130909582
2018_14_IND_HOU,2018,14,HOU,IND,2018-12-09,4.0,4.8165817,4.490532,5.7947307,3.7828249175164292
2018_14_BAL_KC,2018,14,KC,BAL,2018-12-09,7.0,10.856287,11.2710085,9.612122,11.98480627508673
2018_14_NE_MIA,2018,14,MIA,NE,2018-12-09,-7.5,-7.1090937,-6.873467,-7.8159723,-4.094983652468979
2018_14_NO_TB,2018,14,TB,NO,2018-12-09,-8.0,-6.144539,-5.5162683,-8.02935,-1.3911952340552216
2018_14_NYG_WAS,2018,14,WAS,NYG,2018-12-09,-4.0,-2.7094977,-2.0527027,-4.679883,-3.2248042472952454
2018_14_CIN_LAC,2018,14,LAC,CIN,2018-12-09,14.5,13.389935,13.786556,12.200071,10.23722263514336
2018_14_DEN_SF,2018,14,SF,DEN,2018-12-09,-5.5,-4.9254622,-4.598445,-5.906514,-2.290648837739213
2018_14_DET_ARI,2018,14,ARI,DET,2018-12-09,-2.5,0.8645534,0.9986192,0.46235585,0.7610423763408157
2018_14_PHI_DAL,2018,14,DAL,PHI,2018-12-09,4.0,3.0883098,3.3015938,2.4484577,1.3046882249677862
2018_14_PIT_OAK,2018,14,OAK,PIT,2018-12-09,-11.5,-9.511211,-8.041354,-13.920784,-3.829071708607257
2018_14_LA_CHI,2018,14,CHI,LA,2018-12-09,-3.0,-4.917024,-4.551814,-6.0126543,-4.976132289474004
2018_14_MIN_SEA,2018,14,SEA,MIN,2018-12-10,3.0,3.0785017,2.648622,4.36814,2.8703973938702902
2018_15_LAC_KC,2018,15,KC,LAC,2018-12-13,3.5,6.3188257,6.6270404,5.3941813,6.402357985167039
2018_15_HOU_NYJ,2018,15,NYJ,HOU,2018-12-15,-6.0,-8.111078,-7.9566092,-8.574488,-4.53483102173051
2018_15_CLE_DEN,2018,15,DEN,CLE,2018-12-15,3.5,2.320051,1.5755246,4.55363,2.9254992686134718
2018_15_ARI_ATL,2018,15,ATL,ARI,2018-12-16,9.0,4.4888444,4.108062,5.6311927,4.473928195677628
2018_15_TB_BAL,2018,15,BAL,TB,2018-12-16,8.0,7.3424053,8.157482,4.897176,6.950823679925662
2018_15_DET_BUF,2018,15,BUF,DET,2018-12-16,1.5,0.24630743,0.91025335,-1.7455304,1.1784492665070454
2018_15_GB_CHI,2018,15,CHI,GB,2018-12-16,6.5,5.64483,6.1250286,4.204235,3.6200123481647735
2018_15_OAK_CIN,2018,15,CIN,OAK,2018-12-16,3.0,5.984161,6.175706,5.409525,3.556319250441738
2018_15_DAL_IND,2018,15,IND,DAL,2018-12-16,2.5,6.3764477,5.9188166,7.749341,5.277316451434182
2018_15_WAS_JAX,2018,15,JAX,WAS,2018-12-16,6.5,6.4447136,6.875637,5.151943,4.685087227269619
