season,week,player_id,player_display_name,position,team,opponent_team,game_id,kickoff_et,snapped_at_et,book,book_amer,first_amer,two_plus_amer,p_book,lambda,p_ge1,p_ge2,fair_amer,scored_anytime,scored_two_plus,status,slate,identity_source,l4w_games_available,forward_history_missing,bet_eligible,eligibility_reason,p_first,unquoted_lambda_remainder,book_first_p_devigged,scored_first
2026,3,00-0035249,Josh Oliver,TE,MIN,TB,2026_03_MIN_TB,2026-09-27 16:05:00,2026-09-24 17:51:16,DraftKings,700,3500,9000.0,0.125,0.1389693824977246,0.1297453269252132,0.0088065723922508,671,,,pregame,full_draftkings,sleeper_gsis,4,False,True,,0.0326001595778564,0.0,0.0239565177788269,
2026,3,00-0039855,Jalen McMillan,WR,TB,MIN,2026_03_MIN_TB,2026-09-27 16:05:00,2026-09-24 17:51:16,DraftKings,650,2800,8000.0,0.1333333333333333,0.1349393479867161,0.1262310940757962,0.0083252876193178,692,,,pregame,full_draftkings,historical_crosswalk,3,False,True,,0.0316547731495523,0.0,0.0297391255185437,
2026,3,sleeper:13317,Ted Hurst,WR,TB,MIN,2026_03_MIN_TB,2026-09-27 16:05:00,2026-09-24 17:51:16,DraftKings,360,1800,4000.0,0.2173913043478261,0.1216655596890526,0.1145555526941926,0.0068274584391677,773,,,pregame,full_draftkings,synthetic_sleeper,0,True,False,synthetic_or_unresolved_identity,0.0285409389442834,0.0,0.0453912968440931,
2026,3,00-0040154,Tai Felton,WR,MIN,TB,2026_03_MIN_TB,2026-09-27 16:05:00,2026-09-24 17:51:16,DraftKings,2000,9000,20000.0,0.0476190476190476,0.0831352608821916,0.0797733318692088,0.0032700477434056,1154,,,pregame,full_draftkings,historical_crosswalk,4,False,True,,0.0195023013169864,0.0,0.0094773037366787,
2026,3,00-0040237,Tez Johnson,WR,TB,MIN,2026_03_MIN_TB,2026-09-27 16:05:00,2026-09-24 17:51:16,DraftKings,950,4500,12000.0,0.0952380952380952,0.0804224005361962,0.0772734961124127,0.0030656156314011,1194,,,pregame,full_draftkings,historical_crosswalk,4,False,True,,0.0188659044459466,0.0,0.0187485791312558,
2026,3,00-0034855,Baker Mayfield,QB,TB,MIN,2026_03_MIN_TB,2026-09-27 16:05:00,2026-09-24 17:51:16,DraftKings,650,2800,8000.0,0.1333333333333333,0.0724087432145297,0.0698493746565863,0.0024983368752609,1332,,,pregame,full_draftkings,sleeper_gsis,4,False,True,,0.0169860190870773,0.0,0.0297391255185437,
2026,3,00-0038951,Sean Tucker,RB,TB,MIN,2026_03_MIN_TB,2026-09-27 16:05:00,2026-09-24 17:51:16,DraftKings,600,3000,7000.0,0.1428571428571428,0.0578543298275093,0.0562125809000702,0.001610392268409,1679,,,pregame,full_draftkings,historical_crosswalk,4,False,True,,0.0135717691965539,0.0,0.0278204722592828,
2026,3,00-0037311,Ko Kieft,TE,TB,MIN,2026_03_MIN_TB,2026-09-27 16:05:00,2026-09-24 17:51:16,DraftKings,2200,8000,25000.0,0.0434782608695652,0.0543640202566702,0.052912715211936,0.0014252428768829,1790,,,pregame,full_draftkings,historical_crosswalk,2,False,True,,0.0127529942481415,0.0,0.0106473412350341,
2026,3,00-0039589,Kameron Johnson,WR,TB,MIN,2026_03_MIN_TB,2026-09-27 16:05:00,2026-09-24 17:51:16,DraftKings,1100,7000,13000.0,0.0833333333333333,0.0467939408369332,0.0457159837021413,0.0010612739018684,2087,,,pregame,full_draftkings,historical_crosswalk,4,False,True,,0.0109771656975288,0.0,0.0121469667610953,
2026,3,sleeper:13516,Max Bredeson,RB,MIN,TB,2026_03_MIN_TB,2026-09-27 16:05:00,2026-09-24 17:51:16,DraftKings,2200,8000,20000.0,0.0434782608695652,0.0464259131713267,0.0453647161491737,0.0010449013508303,2104,,,pregame,full_draftkings,synthetic_sleeper,0,True,False,synthetic_or_unresolved_identity,0.0108908318561301,0.0,0.0106473412350341,
2026,3,00-0040506,Myles Price,WR,MIN,TB,2026_03_MIN_TB,2026-09-27 16:05:00,2026-09-24 17:51:16,DraftKings,1300,11000,17000.0,0.0714285714285714,0.0436212082722321,0.0426834876219434,0.0009241846530532,2243,,,pregame,full_draftkings,historical_crosswalk,4,False,True,,0.0102328896127674,0.0,0.0077696814417817,
2026,3,sleeper:13308,Bauer Sharp,TE,TB,MIN,2026_03_MIN_TB,2026-09-27 16:05:00,2026-09-24 17:51:16,DraftKings,3000,9000,25000.0,0.032258064516129,0.0389566937438706,0.0382076401292283,0.0007393897205482,2517,,,pregame,full_draftkings,synthetic_sleeper,0,True,False,synthetic_or_unresolved_identity,0.0091386635663913,0.0,0.0094773037366787,
2026,3,00-0039050,Payne Durham,TE,TB,MIN,2026_03_MIN_TB,2026-09-27 16:05:00,2026-09-24 17:51:16,DraftKings,3000,10000,25000.0,0.032258064516129,0.032593907575568,0.0320684505418694,0.0005197790793547,3018,,,pregame,full_draftkings,historical_crosswalk,4,False,True,,0.0076460481375947,0.0,0.0085389568320571,
2026,3,00-0040734,TreVeyon Henderson,RB,NE,JAX,2026_03_NE_JAX,2026-09-27 13:00:00,2026-09-24 17:51:16,DraftKings,165,900,1200.0,0.3773584905660377,0.6670009202719893,0.4867544638127891,0.1444192188504288,105,,,pregame,full_draftkings,historical_crosswalk,4,False,True,,0.1106090049413316,0.0,0.0784282211407429,
2026,3,00-0036971,Trevor Lawrence,QB,JAX,NE,2026_03_NE_JAX,2026-09-27 13:00:00,2026-09-24 17:51:16,DraftKings,300,1500,2800.0,0.25,0.4944199622070563,0.3900754159769619,0.0885165261951368,156,,,pregame,full_draftkings,historical_crosswalk,4,False,True,,0.0819898419638655,0.0,0.0490176382129643,
2026,3,00-0038606,Parker Washington,WR,JAX,NE,2026_03_NE_JAX,2026-09-27 13:00:00,2026-09-24 17:51:16,DraftKings,155,1000,1200.0,0.3921568627450981,0.4504023552303864,0.3626283497942698,0.0755546573845309,176,,,pregame,full_draftkings,historical_crosswalk,4,False,True,,0.0746903862065891,0.0,0.0712983828552208,
2026,3,00-0040719,Bhayshul Tuten,RB,JAX,NE,2026_03_NE_JAX,2026-09-27 13:00:00,2026-09-24 17:51:16,DraftKings,130,700,850.0,0.4347826086956522,0.3793569882631622,0.3156987184687743,0.0561042452424662,217,,,pregame,full_draftkings,historical_crosswalk,4,False,True,,0.0629089071904402,0.0,0.0980352764259287,
2026,3,00-0038611,Chris Rodriguez,RB,JAX,NE,2026_03_NE_JAX,2026-09-27 13:00:00,2026-09-24 17:51:16,DraftKings,240,1200,1900.0,0.2941176470588235,0.3590987457168538,0.3016946067196698,0.050934015865389,231,,,pregame,full_draftkings,historical_crosswalk,4,False,True,,0.0595494754688264,0.0,0.0603294008774946,
2026,3,00-0036875,Rhamondre Stevenson,RB,NE,JAX,2026_03_NE_JAX,2026-09-27 13:00:00,2026-09-24 17:51:16,DraftKings,150,900,1100.0,0.4,0.3262422132377154,0.2783696221682775,0.0429433305648876,259,,,pregame,full_draftkings,historical_crosswalk,4,False,True,,0.0541008647504812,0.0,0.0784282211407429,
2026,3,00-0034960,Jakobi Meyers,WR,JAX,NE,2026_03_NE_JAX,2026-09-27 13:00:00,2026-09-24 17:51:16,DraftKings,220,1200,2000.0,0.3125,0.3247053109728313,0.2772596940991744,0.0425820783190475,261,,,pregame,full_draftkings,sleeper_gsis,4,False,True,,0.0538459996895131,0.0,0.0603294008774946,
2026,3,00-0039893,Brian Thomas,WR,JAX,NE,2026_03_NE_JAX,2026-09-27 13:00:00,2026-09-24 17:51:16,DraftKings,280,1500,2500.0,0.2631578947368421,0.3156736332933457,0.2707025702684789,0.0404826008736312,269,,,pregame,full_draftkings,historical_crosswalk,4,False,True,,0.052348273298564,0.0,0.0490176382129643,
2026,3,00-0038935,Brenton Strange,TE,JAX,NE,2026_03_NE_JAX,2026-09-27 13:00:00,2026-09-24 17:51:16,DraftKings,285,1500,2800.0,0.2597402597402597,0.3036988566792921,0.261916898217202,0.0377619040714606,282,,,pregame,full_draftkings,historical_crosswalk,4,False,True,,0.0503624917420182,0.0,0.0490176382129643,
2026,3,00-0033555,Mack Hollins,WR,NE,JAX,2026_03_NE_JAX,2026-09-27 13:00:00,2026-09-24 17:51:16,DraftKings,340,2000,3500.0,0.2272727272727272,0.2806362591116901,0.2446969798883579,0.0327315658284649,309,,,pregame,full_draftkings,sleeper_gsis,4,False,True,,0.046538012808354,0.0,0.0373467719717823,
2026,3,00-0033090,Hunter Henry,TE,NE,JAX,2026_03_NE_JAX,2026-09-27 13:00:00,2026-09-24 17:51:16,DraftKings,245,1500,2200.0,0.2898550724637681,0.26493981206803,0.232747872094957,0.0294722375189988,330,,,pregame,full_draftkings,sleeper_gsis,4,False,True,,0.0439350652923212,0.0,0.0490176382129643,
2026,3,00-0039851,Drake Maye,QB,NE,JAX,2026_03_NE_JAX,2026-09-27 13:00:00,2026-09-24 17:51:16,DraftKings,260,1300,2200.0,0.2777777777777778,0.2556094417065513,0.2255556245916711,0.0276003301607693,343,,,pregame,full_draftkings,historical_crosswalk,4,False,True,,0.0423878065853971,0.0,0.0560201579576735,
2026,3,00-0037816,Romeo Doubs,WR,NE,JAX,2026_03_NE_JAX,2026-09-27 13:00:00,2026-09-24 17:51:16,DraftKings,270,1600,2500.0,0.2702702702702702,0.2162709230481407,0.1944829608229659,0.0202730472291433,414,,,pregame,full_draftkings,historical_crosswalk,4,False,True,,0.0358642857439288,0.0,0.0461342477298488,
2026,3,00-0038621,DeMario Douglas,WR,NE,JAX,2026_03_NE_JAX,2026-09-27 13:00:00,2026-09-24 17:51:16,DraftKings,390,2200,4500.0,0.2040816326530612,0.1295082242655343,0.1214726368557784,0.0076961180862881,723,,,pregame,full_draftkings,historical_crosswalk,4,False,True,,0.0214763958824647,0.0,0.0340992265829317,
2026,3,00-0040563,Efton Chism,WR,NE,JAX,2026_03_NE_JAX,2026-09-27 13:00:00,2026-09-24 17:51:16,DraftKings,1500,7500,17000.0,0.0625,0.1083587163119197,0.1026943394851497,0.0054634499723412,874,,,pregame,full_draftkings,historical_crosswalk,4,False,True,,0.0179691652945457,0.0,0.0103195027816767,
2026,3,sleeper:13394,Josh Cameron,WR,JAX,NE,2026_03_NE_JAX,2026-09-27 13:00:00,2026-09-24 17:51:16,DraftKings,1400,6000,18000.0,0.0666666666666666,0.0949895805158339,0.0906175902855133,0.0042357366582558,1004,,,pregame,full_draftkings,synthetic_sleeper,0,True,False,synthetic_or_unresolved_identity,0.0157521566482494,0.0,0.0128570854329086,
2026,3,00-0040718,Travis Hunter,WR,JAX,NE,2026_03_NE_JAX,2026-09-27 13:00:00,2026-09-24 17:51:16,DraftKings,1000,4500,13000.0,0.0909090909090909,0.0938224630218612,0.0895556145617505,0.0041354798755093,1017,,,pregame,full_draftkings,historical_crosswalk,4,False,True,,0.0155586131301905,0.0,0.0170496132914658,
2026,3,00-0040131,Kyle Williams,WR,NE,JAX,2026_03_NE_JAX,2026-09-27 13:00:00,2026-09-24 17:51:16,DraftKings,950,6000,13000.0,0.0952380952380952,0.08971322292182,0.0858066826288598,0.0037914537539045,1065,,,pregame,full_draftkings,historical_crosswalk,4,False,True,,0.0148771763514448,0.0,0.0128570854329086,
2026,3,00-0040238,LeQuint Allen,RB,JAX,NE,2026_03_NE_JAX,2026-09-27 13:00:00,2026-09-24 17:51:16,DraftKings,750,3500,8000.0,0.1176470588235294,0.0756970185711201,0.0729029427979293,0.0027244596416733,1272,,,pregame,full_draftkings,historical_crosswalk,4,False,True,,0.012552864091646,0.0,0.0217856169835397,
2026,3,sleeper:13299,Nate Boerkircher,TE,JAX,NE,2026_03_NE_JAX,2026-09-27 13:00:00,2026-09-24 17:51:16,DraftKings,700,3500,9000.0,0.125,0.0705348685977656,0.0681047549211747,0.0023736462626572,1368,,,pregame,full_draftkings,synthetic_sleeper,0,True,False,synthetic_or_unresolved_identity,0.0116968228860689,0.0,0.0217856169835397,
2026,3,00-0032104,Ameer Abdullah,RB,JAX,NE,2026_03_NE_JAX,2026-09-27 13:00:00,2026-09-24 17:51:16,DraftKings,800,4000,10000.0,0.1111111111111111,0.0672011509352296,0.0649928951340699,0.0021593415544624,1439,,,pregame,full_draftkings,sleeper_gsis,4,False,True,,0.011143991274895,0.0,0.0191288344245714,
2026,3,sleeper:13408,Tanner Koziol,TE,JAX,NE,2026_03_NE_JAX,2026-09-27 13:00:00,2026-09-24 17:51:16,DraftKings,2000,8000,20000.0,0.0476190476190476,0.0664094814088374,0.0642523854213761,0.002109871607653,1456,,,pregame,full_draftkings,synthetic_sleeper,0,True,False,synthetic_or_unresolved_identity,0.0110127084297065,0.0,0.0096824964371287,
2026,3,sleeper:13421,Eli Raridon,TE,NE,JAX,2026_03_NE_JAX,2026-09-27 13:00:00,2026-09-24 17:51:16,DraftKings,1000,5500,14000.0,0.0909090909090909,0.0558096018704938,0.0542808180870862,0.0015006070632374,1742,,,pregame,full_draftkings,synthetic_sleeper,0,True,False,synthetic_or_unresolved_identity,0.0092549265547489,0.0,0.0140050394894183,
2026,3,00-0040556,Corey Kiner,RB,NE,JAX,2026_03_NE_JAX,2026-09-27 13:00:00,2026-09-24 17:51:16,DraftKings,1500,6500,20000.0,0.0625,0.0542362991169051,0.0527917444193665,0.0014186741436933,1794,,,pregame,full_draftkings,historical_crosswalk,3,False,True,,0.008994025187514,0.0,0.0118830638092034,
2026,3,00-0036590,Quintin Morris,TE,JAX,NE,2026_03_NE_JAX,2026-09-27 13:00:00,2026-09-24 17:51:16,DraftKings,2000,8000,20000.0,0.0476190476190476,0.0448127273048286,0.04382346917693,0.0009745910458787,2182,,,pregame,full_draftkings,historical_crosswalk,4,False,True,,0.0074313108501755,0.0,0.0096824964371287,
2026,3,00-0038564,Cameron Latu,TE,NE,JAX,2026_03_NE_JAX,2026-09-27 13:00:00,2026-09-24 17:51:16,DraftKings,900,5000,11000.0,0.1,0.0392752072546735,0.0385139352082842,0.000751370741109,2496,,,pregame,full_draftkings,historical_crosswalk,4,False,True,,0.0065130218883844,0.0,0.0153780825766162,
2026,3,00-0036187,Reggie Gilliam,RB,NE,JAX,2026_03_NE_JAX,2026-09-27 13:00:00,2026-09-24 17:51:16,DraftKings,2800,11000,25000.0,0.0344827586206896,0.0384422580881791,0.0377127325578032,0.0007202370678216,2552,,,pregame,full_draftkings,historical_crosswalk,4,False,True,,0.0063748936254802,0.0,0.007065605508175,
2026,3,00-0039139,Jahmyr Gibbs,RB,DET,NYJ,2026_03_NYJ_DET,2026-09-27 13:00:00,2026-09-24 17:51:16,DraftKings,-340,320,155.0,0.7727272727272727,1.0585992064460126,0.6530585365336126,0.2857865786248768,-188,,,pregame,full_draftkings,historical_crosswalk,4,False,True,,0.2138969070324655,0.0,0.2238916238901917,
2026,3,00-0036963,Amon-Ra St. Brown,WR,DET,NYJ,2026_03_NYJ_DET,2026-09-27 13:00:00,2026-09-24 17:51:16,DraftKings,-125,550,500.0,0.5555555555555556,0.5148995103612711,0.4024393597459375,0.0947556786679529,148,,,pregame,full_draftkings,historical_crosswalk,4,False,True,,0.104038820384685,0.0,0.1446684338982777,
2026,3,00-0039065,Sam LaPorta,TE,DET,NYJ,2026_03_NYJ_DET,2026-09-27 13:00:00,2026-09-24 17:51:16,DraftKings,175,950,1400.0,0.3636363636363636,0.4680002360692032,0.373746624181597,0.0806598964594489,168,,,pregame,full_draftkings,historical_crosswalk,4,False,True,,0.0945625146666605,0.0,0.0895566495560767,
2026,3,00-0037740,Garrett Wilson,WR,NYJ,DET,2026_03_NYJ_DET,2026-09-27 13:00:00,2026-09-24 17:51:16,DraftKings,150,1200,1100.0,0.4,0.4348601866935184,0.3526448303821102,0.0711358404650603,184,,,pregame,full_draftkings,historical_crosswalk,4,False,True,,0.087866350511994,0.0,0.0723342169491388,
2026,3,00-0038120,Breece Hall,RB,NYJ,DET,2026_03_NYJ_DET,2026-09-27 13:00:00,2026-09-24 17:51:16,DraftKings,-105,650,600.0,0.5121951219512195,0.4235404691789699,0.3452753210399214,0.0679729233301192,190,,,pregame,full_draftkings,historical_crosswalk,4,False,True,,0.0855791274061201,0.0,0.1253793093785074,
2026,3,00-0037240,Jameson Williams,WR,DET,NYJ,2026_03_NYJ_DET,2026-09-27 13:00:00,2026-09-24 17:51:16,DraftKings,190,1100,1500.0,0.3448275862068966,0.3834490539729213,0.3184932027719064,0.0571700660986783,214,,,pregame,full_draftkings,historical_crosswalk,4,False,True,,0.0774783942307023,0.0,0.0783620683615671,
2026,3,00-0039794,Braelon Allen,RB,NYJ,DET,2026_03_NYJ_DET,2026-09-27 13:00:00,2026-09-24 17:51:16,DraftKings,295,1800,2500.0,0.2531645569620253,0.3126592655462569,0.2685008829377417,0.0397909062493206,272,,,pregame,full_draftkings,historical_crosswalk,4,False,True,,0.0631748535689057,0.0,0.0494918326494108,
2026,3,00-0039890,Adonai Mitchell,WR,NYJ,DET,2026_03_NYJ_DET,2026-09-27 13:00:00,2026-09-24 17:51:16,DraftKings,280,2000,2500.0,0.2631578947368421,0.241630756373887,0.2146538919342658,0.024890117827054,366,,,pregame,full_draftkings,historical_crosswalk,4,False,True,,0.048823077816019,0.0,0.0447783247780383,
2026,3,00-0040669,Isaac TeSlaa,WR,DET,NYJ,2026_03_NYJ_DET,2026-09-27 13:00:00,2026-09-24 17:51:16,DraftKings,425,2000,5000.0,0.1904761904761904,0.1943114529434678,0.1765985864656477,0.0166022614460826,466,,,pregame,full_draftkings,historical_crosswalk,4,False,True,,0.039261902457993,0.0,0.0447783247780383,
2026,3,00-0039364,Sione Vaki,RB,DET,NYJ,2026_03_NYJ_DET,2026-09-27 13:00:00,2026-09-24 17:51:16,DraftKings,600,3500,6500.0,0.1428571428571428,0.1630030595334509,0.1504114109340939,0.0119258715716433,565,,,pregame,full_draftkings,historical_crosswalk,4,False,True,,0.0329358363946706,0.0,0.0261206894538557,
2026,3,00-0039451,Isaiah Williams,WR,NYJ,DET,2026_03_NYJ_DET,2026-09-27 13:00:00,2026-09-24 17:51:16,DraftKings,475,3500,6000.0,0.1739130434782608,0.1549586638331464,0.1435494208640347,0.0108349834820011,597,,,pregame,full_draftkings,historical_crosswalk,4,False,True,,0.0313104135256915,0.0,0.0261206894538557,
2026,3,sleeper:13330,Kenyon Sadiq,TE,NYJ,DET,2026_03_NYJ_DET,2026-09-27 13:00:00,2026-09-24 17:51:16,DraftKings,350,2500,3500.0,0.2222222222222222,0.138294621407351,0.1291579147739622,0.0087251382920391,674,,,pregame,full_draftkings,synthetic_sleeper,0,True,False,synthetic_or_unresolved_identity,0.0279433345482738,0.0,0.0361671084745694,
2026,3,00-0030565,Geno Smith,QB,NYJ,DET,2026_03_NYJ_DET,2026-09-27 13:00:00,2026-09-24 17:51:16,DraftKings,700,4000,8000.0,0.125,0.0946743374628254,0.0903308686071886,0.0042085462821903,1007,,,pregame,full_draftkings,sleeper_gsis,4,False,True,,0.0191295703183384,0.0,0.0229352395204586,
2026,3,00-0033106,Jared Goff,QB,DET,NYJ,2026_03_NYJ_DET,2026-09-27 13:00:00,2026-09-24 17:51:16,DraftKings,1500,6000,18000.0,0.0625,0.0679878216614862,0.0657281486131979,0.0022090405977654,1421,,,pregame,full_draftkings,sleeper_gsis,4,False,True,,0.0137373849146262,0.0,0.0154154888580132,
2026,3,00-0036912,DeVonta Smith,WR,PHI,CHI,2026_03_PHI_CHI,2026-09-28 20:15:00,2026-09-24 17:51:16,DraftKings,170,900,1300.0,0.3703703703703703,0.595033259615049,0.44845577858572,0.1202686226957368,123,,,pregame,full_draftkings,historical_crosswalk,4,False,True,,0.1354775665121879,0.0,0.0886895496952994,
2026,3,00-0034844,Saquon Barkley,RB,PHI,CHI,2026_03_PHI_CHI,2026-09-28 20:15:00,2026-09-24 17:51:16,DraftKings,-120,475,500.0,0.5454545454545454,0.5826922166038904,0.4416069738530925,0.1162357037113969,126,,,pregame,full_draftkings,sleeper_gsis,4,False,True,,0.1326677496685787,0.0,0.1542426951222599,
2026,3,00-0036275,D'Andre Swift,RB,CHI,PHI,2026_03_PHI_CHI,2026-09-28 20:15:00,2026-09-24 17:51:16,DraftKings,110,550,600.0,0.4761904761904761,0.4963830157735443,0.3912715561791536,0.0891090954482254,156,,,pregame,full_draftkings,historical_crosswalk,4,False,True,,0.1130168136794348,0.0,0.1364454610696914,
2026,3,00-0040236,Kyle Monangai,RB,CHI,PHI,2026_03_PHI_CHI,2026-09-28 20:15:00,2026-09-24 17:51:16,DraftKings,180,1000,1300.0,0.3571428571428571,0.3511352442831965,0.2961114494845523,0.0489513713511655,238,,,pregame,full_draftkings,historical_crosswalk,4,False,True,,0.0799467049000347,0.0,0.0806268633593631,
2026,3,00-0039919,Rome Odunze,WR,CHI,PHI,2026_03_PHI_CHI,2026-09-28 20:15:00,2026-09-24 17:51:16,DraftKings,400,2000,4000.0,0.2,0.2885383417474764,0.2506419271013165,0.0344233913720457,299,,,pregame,full_draftkings,historical_crosswalk,4,False,True,,0.0656946006861857,0.0,0.0422331189025235,
2026,3,00-0040735,Luther Burden,WR,CHI,PHI,2026_03_PHI_CHI,2026-09-28 20:15:00,2026-09-24 17:51:16,DraftKings,295,1500,2800.0,0.2531645569620253,0.254594568548975,0.2247692628218009,0.0273997277640135,345,,,pregame,full_draftkings,historical_crosswalk,4,False,True,,0.0579662599306628,0.0,0.0554309685595621,
2026,3,sleeper:13294,Makai Lemon,WR,PHI,CHI,2026_03_PHI_CHI,2026-09-28 20:15:00,2026-09-24 17:51:16,DraftKings,475,2000,6000.0,0.1739130434782608,0.2019873169347194,0.1828947087237326,0.0178498032856768,447,,,pregame,full_draftkings,synthetic_sleeper,0,True,False,synthetic_or_unresolved_identity,0.0459886060526182,0.0,0.0422331189025235,
2026,3,00-0040126,Colston Loveland,TE,CHI,PHI,2026_03_PHI_CHI,2026-09-28 20:15:00,2026-09-24 17:51:16,DraftKings,370,1800,4000.0,0.2127659574468085,0.177445992638687,0.1625937757849783,0.013999397087329,515,,,pregame,full_draftkings,historical_crosswalk,4,False,True,,0.0404010210884368,0.0,0.046678710365947,
2026,3,00-0038393,Dontayvion Wicks,WR,PHI,CHI,2026_03_PHI_CHI,2026-09-28 20:15:00,2026-09-24 17:51:16,DraftKings,320,1400,3000.0,0.238095238095238,0.1417944315419736,0.1322003696168439,0.0091512143343294,656,,,pregame,full_draftkings,historical_crosswalk,4,False,True,,0.0322838500535471,0.0,0.0591263664635329,
2026,3,00-0036389,Jalen Hurts,QB,PHI,CHI,2026_03_PHI_CHI,2026-09-28 20:15:00,2026-09-24 17:51:16,DraftKings,150,750,1000.0,0.4,0.1344876060808786,0.1258362868762081,0.0082721017754174,695,,,pregame,full_draftkings,historical_crosswalk,4,False,True,,0.03062022719482,0.0,0.1043406467003522,
2026,3,00-0032464,Kalif Raymond,WR,CHI,PHI,2026_03_PHI_CHI,2026-09-28 20:15:00,2026-09-24 17:51:16,DraftKings,475,2800,5500.0,0.1739130434782608,0.1179432733029254,0.111253533163712,0.0064318657286301,799,,,pregame,full_draftkings,sleeper_gsis,4,False,True,,0.0268534025541689,0.0,0.0305826033432067,
2026,3,00-0036290,Cole Kmet,TE,CHI,PHI,2026_03_PHI_CHI,2026-09-28 20:15:00,2026-09-24 17:51:16,DraftKings,650,3000,8000.0,0.1333333333333333,0.1159716381275379,0.1094995207996629,0.0062267214734422,813,,,pregame,full_draftkings,historical_crosswalk,4,False,True,,0.0264044993520452,0.0,0.028609532159774,
2026,3,00-0038498,E.J. Jenkins,TE,PHI,CHI,2026_03_PHI_CHI,2026-09-28 20:15:00,2026-09-24 17:51:16,DraftKings,2200,7000,20000.0,0.0434782608695652,0.1047559259605206,0.0994557047513546,0.0051183532341183,905,,,pregame,full_draftkings,historical_crosswalk,1,False,True,,0.0238508985800956,0.0,0.0124914858725773,
2026,3,00-0033246,Johnny Mundt,TE,PHI,CHI,2026_03_PHI_CHI,2026-09-28 20:15:00,2026-09-24 17:51:16,DraftKings,650,2800,9000.0,0.1333333333333333,0.102194026821558,0.0971456432879965,0.0048793209422094,929,,,pregame,full_draftkings,sleeper_gsis,4,False,True,,0.0232676036879397,0.0,0.0305826033432067,
2026,3,00-0040277,Jahdae Walker,WR,CHI,PHI,2026_03_PHI_CHI,2026-09-28 20:15:00,2026-09-24 17:51:16,DraftKings,1800,7000,19000.0,0.0526315789473684,0.0876836001465065,0.0839493308267173,0.0036267102369873,1091,,,pregame,full_draftkings,historical_crosswalk,4,False,True,,0.0199638601354175,0.0,0.0124914858725773,
2026,3,sleeper:13322,Sam Roush,TE,CHI,PHI,2026_03_PHI_CHI,2026-09-28 20:15:00,2026-09-24 17:51:16,DraftKings,4500,13000,,0.0217391304347826,0.0863272893451209,0.0827060384546588,0.0035185372218018,1109,,,pregame,full_draftkings,synthetic_sleeper,0,True,False,synthetic_or_unresolved_identity,0.019655054394164,0.0,0.0067701946332289,
2026,3,00-0040024,Darius Cooper,WR,PHI,CHI,2026_03_PHI_CHI,2026-09-28 20:15:00,2026-09-24 17:51:16,DraftKings,1300,5000,14000.0,0.0714285714285714,0.0688735856174824,0.0665553265479762,0.0022656449117953,1403,,,pregame,full_draftkings,historical_crosswalk,4,False,True,,0.015681183573607,0.0,0.017390107783392,
2026,3,00-0039021,Roschon Johnson,RB,CHI,PHI,2026_03_PHI_CHI,2026-09-28 20:15:00,2026-09-24 17:51:16,DraftKings,3000,10000,20000.0,0.032258064516129,0.0610189827277787,0.0591946194459299,0.0017876321796999,1589,,,pregame,full_draftkings,historical_crosswalk,4,False,True,,0.0138928423872587,0.0,0.008781143534188,
2026,3,00-0035662,Marquise Brown,WR,PHI,CHI,2026_03_PHI_CHI,2026-09-28 20:15:00,2026-09-24 17:51:16,DraftKings,1300,5000,15000.0,0.0714285714285714,0.0578790264592053,0.0562358889825423,0.0016117410297146,1678,,,pregame,full_draftkings,sleeper_gsis,4,False,True,,0.0131779350651096,0.0,0.017390107783392,
2026,3,sleeper:13411,Zavion Thomas,WR,CHI,PHI,2026_03_PHI_CHI,2026-09-28 20:15:00,2026-09-24 17:51:16,DraftKings,2500,20000,,0.0384615384615384,0.0393039489112436,0.0385415695134256,0.0007524564812968,2495,,,pregame,full_draftkings,synthetic_sleeper,0,True,False,synthetic_or_unresolved_identity,0.0089487491106958,0.0,0.0044124154077263,
2026,3,00-0036980,Elijah Moore,WR,PHI,CHI,2026_03_PHI_CHI,2026-09-28 20:15:00,2026-09-24 17:51:16,DraftKings,1800,7500,17000.0,0.0526315789473684,0.033448778048751,0.0328955530604319,0.0005470910647901,2940,,,pregame,full_draftkings,historical_crosswalk,4,False,True,,0.0076156399320984,0.0,0.0116696775914867,
2026,3,00-0037132,Britain Covey,WR,PHI,CHI,2026_03_PHI_CHI,2026-09-28 20:15:00,2026-09-24 17:51:16,DraftKings,1500,10000,17000.0,0.0625,0.0279488788364549,0.027561922303396,0.0003833682938984,3528,,,pregame,full_draftkings,historical_crosswalk,4,False,True,,0.006363419238038,0.0,0.008781143534188,
2026,3,sleeper:13286,Jadarian Price,RB,SEA,WAS,2026_03_SEA_WAS,2026-09-27 13:00:00,2026-09-24 17:51:16,DraftKings,140,650,950.0,0.4166666666666667,0.4007762452680462,0.3302000848274944,0.0617601897438017,203,,,pregame,full_draftkings,synthetic_sleeper,0,True,False,synthetic_or_unresolved_identity,0.0945757436835661,0.0,0.1136109994004259,
2026,3,00-0038543,Jaxon Smith-Njigba,WR,SEA,WAS,2026_03_SEA_WAS,2026-09-27 13:00:00,2026-09-24 17:51:16,DraftKings,-105,550,550.0,0.5121951219512195,0.3810980196353081,0.3168890719458637,0.0565568500731948,216,,,pregame,full_draftkings,historical_crosswalk,4,False,True,,0.0899320482411266,0.0,0.1310896146927991,
