game_id,stadium_id,kickoff_utc,station_id,station_name,temp_f,wind_mph,precip_in,humidity_pct,source
2023_01_BUF_NYJ,NYC01,2023-09-12T00:15:00,KTEB0,Teterboro,72.0,0.0,,91.0,meteostat
2023_02_MIN_PHI,PHI00,2023-09-15T00:15:00,72408,Philadelphia International Airport,72.0,12.7,0.0,43.0,meteostat
2023_02_GB_ATL,ATL97,2023-09-17T17:00:00,KFTY0,Atlanta / Carroll Heights,77.0,9.2,0.0,62.0,meteostat
2023_02_LV_BUF,BUF00,2023-09-17T17:00:00,72528,Buffalo Airport,70.0,5.8,0.0,53.0,meteostat
2023_02_BAL_CIN,CIN00,2023-09-17T17:00:00,KLUK0,Cincinnati / Columbia,71.1,0.0,0.0,59.0,meteostat
2023_02_IND_HOU,HOU00,2023-09-17T17:00:00,KAXH0,Houston / Duke,89.4,7.0,0.01,44.0,meteostat
2023_02_KC_JAX,JAX00,2023-09-17T17:00:00,74782,Jacksonville / Hatch Road Mobile Home Park,90.0,10.3,0.0,62.0,meteostat
2023_02_CHI_TB,TAM00,2023-09-17T17:00:00,72211,Tampa International Airport,89.1,8.1,0.0,68.0,meteostat
2023_02_LAC_TEN,NAS00,2023-09-17T17:00:00,72327,Nashville Airport,69.1,7.0,,68.0,meteostat
2023_02_NYJ_DAL,DAL00,2023-09-17T20:25:00,KGPM0,Grand Prairie / Florence Hill,87.8,0.0,0.0,29.0,meteostat
2023_02_WAS_DEN,DEN00,2023-09-17T20:25:00,KBJC0,Denver / Broomfield / Countryside,80.6,3.7,0.0,16.0,meteostat
2023_02_MIA_NE,BOS00,2023-09-18T00:20:00,KOWD0,Norwood,64.0,0.0,0.0,75.0,meteostat
2023_02_NO_CAR,CAR00,2023-09-18T23:15:00,72314,Charlotte/Douglas International Airport,75.9,4.7,0.0,45.0,meteostat
2023_02_CLE_PIT,PIT00,2023-09-19T00:15:00,72520,Greater Pittsburgh International,63.0,9.2,0.0,65.0,meteostat
2023_03_NYG_SF,SFO01,2023-09-22T00:15:00,KSJC0,San Jose / Santa Clara Trailer Village,75.9,10.3,0.0,45.0,meteostat
2023_03_IND_BAL,BAL00,2023-09-24T17:00:00,KDMH0,Baltimore,66.0,9.8,0.08,93.0,meteostat
2023_03_TEN_CLE,CLE00,2023-09-24T17:00:00,KBKL0,Brookville / Old Chinatown,69.1,11.4,0.0,70.0,meteostat
2023_03_NO_GB,GNB00,2023-09-24T17:00:00,72645,Austin Straubel International  Airport,68.0,13.9,0.0,63.0,meteostat
2023_03_HOU_JAX,JAX00,2023-09-24T17:00:00,74782,Jacksonville / Hatch Road Mobile Home Park,87.1,7.0,0.0,46.0,meteostat
2023_03_DEN_MIA,MIA00,2023-09-24T17:00:00,KHWO0,Hollywood / Pembroke Pines,87.1,11.4,0.0,68.0,meteostat
2023_03_NE_NYJ,NYC01,2023-09-24T17:00:00,KTEB0,Teterboro,64.9,12.7,0.01,87.0,meteostat
2023_03_BUF_WAS,WAS00,2023-09-24T17:00:00,KCGS0,College Park / Lakeland,66.2,4.0,0.0,93.0,meteostat
2023_03_CAR_SEA,SEA00,2023-09-24T20:05:00,KBFI0,Seattle / South Park,60.1,0.0,0.0,78.0,meteostat
2023_03_DAL_ARI,PHO00,2023-09-24T20:25:00,KLUF0,Phoenix / Glendale / Webb,93.0,0.0,0.0,20.0,meteostat
2023_03_CHI_KC,KAN00,2023-09-24T20:25:00,KMKC0,Kansas City / Harlem,82.0,0.0,0.0,37.0,meteostat
2023_03_PHI_TB,TAM00,2023-09-25T23:15:00,72211,Tampa International Airport,87.1,5.8,0.0,63.0,meteostat
2023_03_LA_CIN,CIN00,2023-09-26T00:15:00,KLUK0,Cincinnati / Columbia,68.0,4.7,0.0,76.0,meteostat
2023_04_DET_GB,GNB00,2023-09-29T00:15:00,72645,Austin Straubel International  Airport,63.0,4.7,0.0,78.0,meteostat
2023_04_ATL_JAX,LON00,2023-10-01T13:30:00,03672,Northolt,71.8,12.7,0.0,75.0,meteostat
2023_04_MIA_BUF,BUF00,2023-10-01T17:00:00,72528,Buffalo Airport,73.9,7.0,0.0,62.0,meteostat
2023_04_MIN_CAR,CAR00,2023-10-01T17:00:00,72314,Charlotte/Douglas International Airport,79.0,7.0,0.0,48.0,meteostat
2023_04_DEN_CHI,CHI98,2023-10-01T17:00:00,72534,Chicago Midway Airport,80.1,0.0,0.0,49.0,meteostat
2023_04_BAL_CLE,CLE00,2023-10-01T17:00:00,KBKL0,Brookville / Old Chinatown,72.0,4.7,0.0,71.0,meteostat
2023_04_PIT_HOU,HOU00,2023-10-01T17:00:00,KAXH0,Houston / Duke,90.3,12.7,0.0,44.0,meteostat
2023_04_LA_IND,IND00,2023-10-01T17:00:00,72438,Indianapolis International  Airport,79.0,7.0,0.0,50.0,meteostat
2023_04_WAS_PHI,PHI00,2023-10-01T17:00:00,72408,Philadelphia International Airport,78.1,9.2,0.0,48.0,meteostat
2023_04_CIN_TEN,NAS00,2023-10-01T17:00:00,72327,Nashville Airport,84.0,5.8,0.0,43.0,meteostat
2023_04_ARI_SF,SFO01,2023-10-01T20:25:00,KSJC0,San Jose / Santa Clara Trailer Village,75.0,8.1,0.0,36.0,meteostat
2023_04_KC_NYJ,NYC01,2023-10-02T00:20:00,KTEB0,Teterboro,72.0,4.7,0.0,61.0,meteostat
2023_04_SEA_NYG,NYC01,2023-10-03T00:15:00,KTEB0,Teterboro,66.9,8.1,0.0,79.0,meteostat
2023_05_CHI_WAS,WAS00,2023-10-06T00:15:00,KCGS0,College Park / Lakeland,66.2,6.3,0.0,91.0,meteostat
2023_05_JAX_BUF,LON02,2023-10-08T13:30:00,EGLC0,London / Abbey Wood,73.4,8.1,0.0,50.0,meteostat
2023_05_HOU_ATL,ATL97,2023-10-08T17:00:00,KFTY0,Atlanta / Carroll Heights,63.0,8.1,0.0,36.0,meteostat
2023_05_TEN_IND,IND00,2023-10-08T17:00:00,72438,Indianapolis International  Airport,53.1,8.1,0.0,52.0,meteostat
2023_05_NYG_MIA,MIA00,2023-10-08T17:00:00,KHWO0,Hollywood / Pembroke Pines,87.1,9.2,0.0,63.0,meteostat
2023_05_NO_NE,BOS00,2023-10-08T17:00:00,KOWD0,Norwood,61.0,12.7,0.0,58.0,meteostat
2023_05_BAL_PIT,PIT00,2023-10-08T17:00:00,72520,Greater Pittsburgh International,53.1,19.7,0.0,46.0,meteostat
2023_05_NYJ_DEN,DEN00,2023-10-08T20:25:00,KBJC0,Denver / Broomfield / Countryside,75.2,4.3,0.0,15.0,meteostat
2023_05_DAL_SF,SFO01,2023-10-09T00:20:00,KSJC0,San Jose / Santa Clara Trailer Village,79.0,9.2,0.0,50.0,meteostat
2023_06_DEN_KC,KAN00,2023-10-13T00:15:00,KMKC0,Kansas City / Harlem,72.0,19.7,0.0,59.0,meteostat
2023_06_BAL_TEN,LON02,2023-10-15T13:30:00,EGLC0,London / Abbey Wood,50.0,9.2,0.0,46.0,meteostat
2023_06_MIN_CHI,CHI98,2023-10-15T17:00:00,72534,Chicago Midway Airport,55.0,11.4,0.0,64.0,meteostat
2023_06_SEA_CIN,CIN00,2023-10-15T17:00:00,KLUK0,Cincinnati / Columbia,57.0,9.2,0.0,62.0,meteostat
2023_06_SF_CLE,CLE00,2023-10-15T17:00:00,KBKL0,Brookville / Old Chinatown,55.0,18.3,,69.0,meteostat
2023_06_IND_JAX,JAX00,2023-10-15T17:00:00,74782,Jacksonville / Hatch Road Mobile Home Park,73.0,11.4,0.0,53.0,meteostat
2023_06_CAR_MIA,MIA00,2023-10-15T17:00:00,KHWO0,Hollywood / Pembroke Pines,86.0,12.7,0.0,57.0,meteostat
2023_06_PHI_NYJ,NYC01,2023-10-15T20:25:00,KTEB0,Teterboro,57.9,11.4,0.0,51.0,meteostat
2023_06_DET_TB,TAM00,2023-10-15T20:25:00,72211,Tampa International Airport,77.0,16.1,0.0,54.0,meteostat
2023_06_NYG_BUF,BUF00,2023-10-16T00:20:00,72528,Buffalo Airport,46.9,7.0,0.0,86.0,meteostat
2023_07_DET_BAL,BAL00,2023-10-22T17:00:00,KDMH0,Baltimore,62.1,19.0,0.01,35.0,meteostat
2023_07_LV_CHI,CHI98,2023-10-22T17:00:00,72534,Chicago Midway Airport,55.0,3.4,0.0,55.0,meteostat
2023_07_CLE_IND,IND00,2023-10-22T17:00:00,72438,Indianapolis International  Airport,53.1,8.1,0.0,50.0,meteostat
2023_07_BUF_NE,BOS00,2023-10-22T17:00:00,KOWD0,Norwood,57.9,11.4,0.0,51.0,meteostat
2023_07_WAS_NYG,NYC01,2023-10-22T17:00:00,KTEB0,Teterboro,54.0,13.9,0.0,53.0,meteostat
2023_07_ATL_TB,TAM00,2023-10-22T17:00:00,72211,Tampa International Airport,81.0,0.0,0.0,47.0,meteostat
2023_07_ARI_SEA,SEA00,2023-10-22T20:05:00,KBFI0,Seattle / South Park,55.0,4.7,,86.0,meteostat
2023_07_GB_DEN,DEN00,2023-10-22T20:25:00,KBJC0,Denver / Broomfield / Countryside,73.4,6.8,0.0,22.0,meteostat
2023_07_LAC_KC,KAN00,2023-10-22T20:25:00,KMKC0,Kansas City / Harlem,72.0,11.4,0.0,34.0,meteostat
2023_07_MIA_PHI,PHI00,2023-10-23T00:20:00,72408,Philadelphia International Airport,55.0,10.3,0.0,41.0,meteostat
2023_08_TB_BUF,BUF00,2023-10-27T00:15:00,72528,Buffalo Airport,66.0,9.2,0.0,63.0,meteostat
2023_08_HOU_CAR,CAR00,2023-10-29T17:00:00,72314,Charlotte/Douglas International Airport,80.1,13.9,0.0,45.0,meteostat
2023_08_MIN_GB,GNB00,2023-10-29T17:00:00,72645,Austin Straubel International  Airport,39.0,9.2,0.0,62.0,meteostat
2023_08_NE_MIA,MIA00,2023-10-29T17:00:00,KHWO0,Hollywood / Pembroke Pines,84.0,19.7,0.0,65.0,meteostat
2023_08_NYJ_NYG,NYC01,2023-10-29T17:00:00,KTEB0,Teterboro,52.0,4.7,,93.0,meteostat
2023_08_JAX_PIT,PIT00,2023-10-29T17:00:00,72520,Greater Pittsburgh International,54.0,5.8,0.04,90.0,meteostat
2023_08_ATL_TEN,NAS00,2023-10-29T17:00:00,72327,Nashville Airport,77.0,8.1,0.0,52.0,meteostat
2023_08_PHI_WAS,WAS00,2023-10-29T17:00:00,KCGS0,College Park / Lakeland,69.3,5.8,0.0,74.0,meteostat
2023_08_CLE_SEA,SEA00,2023-10-29T20:05:00,KBFI0,Seattle / South Park,50.0,5.8,0.0,58.0,meteostat
2023_08_KC_DEN,DEN00,2023-10-29T20:25:00,KBJC0,Denver / Broomfield / Countryside,26.6,3.7,0.0,68.0,meteostat
2023_08_CIN_SF,SFO01,2023-10-29T20:25:00,KSJC0,San Jose / Santa Clara Trailer Village,73.0,3.4,0.0,11.0,meteostat
2023_09_TEN_PIT,PIT00,2023-11-03T00:15:00,72520,Greater Pittsburgh International,43.0,5.8,0.0,41.0,meteostat
2023_09_MIA_KC,FRA00,2023-11-05T14:30:00,10637,Frankfurt Airport,55.6,22.8,0.0,71.0,meteostat
2023_09_MIN_ATL,ATL97,2023-11-05T18:00:00,KFTY0,Atlanta / Carroll Heights,73.0,9.2,0.0,35.0,meteostat
2023_09_SEA_BAL,BAL00,2023-11-05T18:00:00,KDMH0,Baltimore,73.9,7.8,0.01,29.0,meteostat
2023_09_ARI_CLE,CLE00,2023-11-05T18:00:00,KBKL0,Brookville / Old Chinatown,55.9,7.0,0.0,60.0,meteostat
2023_09_LA_GB,GNB00,2023-11-05T18:00:00,72645,Austin Straubel International  Airport,52.0,11.4,0.0,54.0,meteostat
2023_09_WAS_NE,BOS00,2023-11-05T18:00:00,KOWD0,Norwood,62.1,9.2,0.0,38.0,meteostat
2023_09_IND_CAR,CAR00,2023-11-05T21:05:00,72314,Charlotte/Douglas International Airport,75.9,3.4,0.0,25.0,meteostat
2023_09_DAL_PHI,PHI00,2023-11-05T21:25:00,72408,Philadelphia International Airport,68.0,13.9,0.0,32.0,meteostat
2023_09_BUF_CIN,CIN00,2023-11-06T01:20:00,KLUK0,Cincinnati / Columbia,44.1,0.0,0.0,60.0,meteostat
2023_09_LAC_NYJ,NYC01,2023-11-07T01:15:00,KTEB0,Teterboro,50.0,3.4,0.0,83.0,meteostat
2023_10_CAR_CHI,CHI98,2023-11-10T01:15:00,72534,Chicago Midway Airport,48.9,5.8,0.0,46.0,meteostat
2023_10_IND_NE,FRA00,2023-11-12T14:30:00,10637,Frankfurt Airport,47.1,2.7,0.0,79.0,meteostat
2023_10_CLE_BAL,BAL00,2023-11-12T18:00:00,KDMH0,Baltimore,51.1,5.8,0.0,42.0,meteostat
2023_10_HOU_CIN,CIN00,2023-11-12T18:00:00,KLUK0,Cincinnati / Columbia,54.0,4.7,0.0,47.0,meteostat
2023_10_SF_JAX,JAX00,2023-11-12T18:00:00,74782,Jacksonville / Hatch Road Mobile Home Park,60.1,5.8,0.0,96.0,meteostat
2023_10_GB_PIT,PIT00,2023-11-12T18:00:00,72520,Greater Pittsburgh International,51.1,3.4,0.0,41.0,meteostat
2023_10_TEN_TB,TAM00,2023-11-12T18:00:00,72211,Tampa International Airport,84.0,8.1,0.0,70.0,meteostat
2023_10_WAS_SEA,SEA00,2023-11-12T21:25:00,KBFI0,Seattle / South Park,51.1,0.0,0.0,71.0,meteostat
2023_10_DEN_BUF,BUF00,2023-11-14T01:15:00,72528,Buffalo Airport,48.0,8.1,0.0,58.0,meteostat
2023_11_CIN_BAL,BAL00,2023-11-17T01:15:00,KDMH0,Baltimore,55.9,7.1,0.0,55.0,meteostat
2023_11_DAL_CAR,CAR00,2023-11-19T18:00:00,72314,Charlotte/Douglas International Airport,60.1,0.0,0.0,29.0,meteostat
2023_11_PIT_CLE,CLE00,2023-11-19T18:00:00,KBKL0,Brookville / Old Chinatown,50.0,8.1,0.0,66.0,meteostat
2023_11_LAC_GB,GNB00,2023-11-19T18:00:00,72645,Austin Straubel International  Airport,44.1,4.7,0.0,60.0,meteostat
2023_11_TEN_JAX,JAX00,2023-11-19T18:00:00,74782,Jacksonville / Hatch Road Mobile Home Park,75.9,10.3,0.0,62.0,meteostat
2023_11_LV_MIA,MIA00,2023-11-19T18:00:00,KHWO0,Hollywood / Pembroke Pines,80.1,8.1,0.0,64.0,meteostat
2023_11_NYG_WAS,WAS00,2023-11-19T18:00:00,KCGS0,College Park / Lakeland,56.5,8.1,0.0,34.0,meteostat
2023_11_TB_SF,SFO01,2023-11-19T21:05:00,KSJC0,San Jose / Santa Clara Trailer Village,63.0,10.3,0.0,46.0,meteostat
2023_11_NYJ_BUF,BUF00,2023-11-19T21:25:00,72528,Buffalo Airport,39.9,9.2,0.0,60.0,meteostat
2023_11_MIN_DEN,DEN00,2023-11-20T01:20:00,KBJC0,Denver / Broomfield / Countryside,48.2,4.3,0.02,43.0,meteostat
2023_11_PHI_KC,KAN00,2023-11-21T01:15:00,KMKC0,Kansas City / Harlem,45.0,12.7,,90.0,meteostat
2023_12_SF_SEA,SEA00,2023-11-24T01:20:00,KBFI0,Seattle / South Park,43.0,5.8,0.0,79.0,meteostat
2023_12_MIA_NYJ,NYC01,2023-11-24T20:00:00,KTEB0,Teterboro,48.9,11.4,0.0,38.0,meteostat
2023_12_PIT_CIN,CIN00,2023-11-26T18:00:00,KLUK0,Cincinnati / Columbia,46.9,7.0,,54.0,meteostat
2023_12_NE_NYG,NYC01,2023-11-26T18:00:00,KTEB0,Teterboro,46.9,3.4,0.0,60.0,meteostat
2023_12_CAR_TEN,NAS00,2023-11-26T18:00:00,72327,Nashville Airport,53.1,9.2,0.0,74.0,meteostat
2023_12_CLE_DEN,DEN00,2023-11-26T21:05:00,KBJC0,Denver / Broomfield / Countryside,35.6,6.8,0.0,48.0,meteostat
2023_12_BUF_PHI,PHI00,2023-11-26T21:25:00,72408,Philadelphia International Airport,45.0,7.0,0.04,93.0,meteostat
2023_13_LAC_NE,BOS00,2023-12-03T18:00:00,KOWD0,Norwood,46.9,10.3,0.05,83.0,meteostat
2023_13_ATL_NYJ,NYC01,2023-12-03T18:00:00,KTEB0,Teterboro,48.9,5.8,0.01,93.0,meteostat
2023_13_ARI_PIT,PIT00,2023-12-03T18:00:00,72520,Greater Pittsburgh International,57.9,7.0,0.0,75.0,meteostat
2023_13_IND_TEN,NAS00,2023-12-03T18:00:00,72327,Nashville Airport,55.9,11.4,0.0,66.0,meteostat
2023_13_MIA_WAS,WAS00,2023-12-03T18:00:00,KCGS0,College Park / Lakeland,52.5,3.4,0.0,99.0,meteostat
2023_13_CAR_TB,TAM00,2023-12-03T21:05:00,72211,Tampa International Airport,77.0,3.4,,84.0,meteostat
2023_13_SF_PHI,PHI00,2023-12-03T21:25:00,72408,Philadelphia International Airport,53.1,7.0,,96.0,meteostat
2023_13_KC_GB,GNB00,2023-12-04T01:20:00,72645,Austin Straubel International  Airport,30.9,9.2,,85.0,meteostat
2023_13_CIN_JAX,JAX00,2023-12-05T01:15:00,74782,Jacksonville / Hatch Road Mobile Home Park,63.0,4.7,0.0,70.0,meteostat
2023_14_NE_PIT,PIT00,2023-12-08T01:15:00,72520,Greater Pittsburgh International,43.0,4.7,0.0,57.0,meteostat
2023_14_LA_BAL,BAL00,2023-12-10T18:00:00,KDMH0,Baltimore,57.9,13.2,0.06,90.0,meteostat
2023_14_DET_CHI,CHI98,2023-12-10T18:00:00,72534,Chicago Midway Airport,36.0,11.4,0.0,70.0,meteostat
2023_14_IND_CIN,CIN00,2023-12-10T18:00:00,KLUK0,Cincinnati / Columbia,39.0,8.1,0.0,67.0,meteostat
2023_14_JAX_CLE,CLE00,2023-12-10T18:00:00,KBKL0,Brookville / Old Chinatown,41.0,11.4,0.0,65.0,meteostat
2023_14_HOU_NYJ,NYC01,2023-12-10T18:00:00,KTEB0,Teterboro,54.0,0.0,0.06,93.0,meteostat
2023_14_SEA_SF,SFO01,2023-12-10T21:05:00,KSJC0,San Jose / Santa Clara Trailer Village,59.0,4.7,0.0,41.0,meteostat
2023_14_BUF_KC,KAN00,2023-12-10T21:25:00,KMKC0,Kansas City / Harlem,46.0,8.1,0.0,40.0,meteostat
2023_14_TEN_MIA,MIA00,2023-12-12T01:15:00,KHWO0,Hollywood / Pembroke Pines,62.1,11.4,0.0,75.0,meteostat
2023_14_GB_NYG,NYC01,2023-12-12T01:15:00,KTEB0,Teterboro,37.9,11.4,0.0,52.0,meteostat
2023_15_MIN_CIN,CIN00,2023-12-16T18:00:00,KLUK0,Cincinnati / Columbia,52.0,3.4,0.0,44.0,meteostat
2023_15_ATL_CAR,CAR00,2023-12-17T18:00:00,72314,Charlotte/Douglas International Airport,46.9,12.7,0.12,90.0,meteostat
2023_15_CHI_CLE,CLE00,2023-12-17T18:00:00,KBKL0,Brookville / Old Chinatown,46.0,19.7,0.03,79.0,meteostat
2023_15_TB_GB,GNB00,2023-12-17T18:00:00,72645,Austin Straubel International  Airport,41.0,11.4,0.0,86.0,meteostat
2023_15_NYJ_MIA,MIA00,2023-12-17T18:00:00,KHWO0,Hollywood / Pembroke Pines,78.1,20.8,0.0,69.0,meteostat
2023_15_KC_NE,BOS00,2023-12-17T18:00:00,KOWD0,Norwood,53.1,8.1,0.0,68.0,meteostat
2023_15_HOU_TEN,NAS00,2023-12-17T18:00:00,72327,Nashville Airport,51.1,11.4,0.0,63.0,meteostat
2023_15_SF_ARI,PHO00,2023-12-17T21:05:00,KLUF0,Phoenix / Glendale / Webb,75.0,3.4,0.0,12.0,meteostat
2023_15_DAL_BUF,BUF00,2023-12-17T21:25:00,72528,Buffalo Airport,46.9,3.4,0.1,97.0,meteostat
2023_15_BAL_JAX,JAX00,2023-12-18T01:20:00,74782,Jacksonville / Hatch Road Mobile Home Park,57.9,16.1,0.0,87.0,meteostat
2023_15_PHI_SEA,SEA00,2023-12-19T01:15:00,KBFI0,Seattle / South Park,46.0,5.8,,93.0,meteostat
2023_16_CIN_PIT,PIT00,2023-12-23T21:30:00,72520,Greater Pittsburgh International,54.0,5.8,,40.0,meteostat
2023_16_GB_CAR,CAR00,2023-12-24T18:00:00,72314,Charlotte/Douglas International Airport,64.0,0.0,0.0,38.0,meteostat
2023_16_WAS_NYJ,NYC01,2023-12-24T18:00:00,KTEB0,Teterboro,45.0,0.0,0.0,82.0,meteostat
2023_16_SEA_TEN,NAS00,2023-12-24T18:00:00,72327,Nashville Airport,68.0,15.0,0.0,50.0,meteostat
2023_16_JAX_TB,TAM00,2023-12-24T21:05:00,72211,Tampa International Airport,72.0,8.1,0.0,71.0,meteostat
2023_16_ARI_CHI,CHI98,2023-12-24T21:25:00,72534,Chicago Midway Airport,55.9,10.3,0.0,77.0,meteostat
2023_16_DAL_MIA,MIA00,2023-12-24T21:25:00,KHWO0,Hollywood / Pembroke Pines,73.0,10.3,0.0,79.0,meteostat
2023_16_NE_DEN,DEN00,2023-12-25T01:15:00,KBJC0,Denver / Broomfield / Countryside,23.0,5.6,0.0,58.0,meteostat
2023_16_LV_KC,KAN00,2023-12-25T18:00:00,KMKC0,Kansas City / Harlem,37.0,13.9,0.0,85.0,meteostat
2023_16_NYG_PHI,PHI00,2023-12-25T21:30:00,72408,Philadelphia International Airport,51.1,3.4,0.0,71.0,meteostat
2023_16_BAL_SF,SFO01,2023-12-26T01:15:00,KSJC0,San Jose / Santa Clara Trailer Village,57.0,4.7,0.0,64.0,meteostat
2023_17_NYJ_CLE,CLE00,2023-12-29T01:15:00,KBKL0,Brookville / Old Chinatown,46.0,13.9,0.0,73.0,meteostat
2023_17_MIA_BAL,BAL00,2023-12-31T18:00:00,KDMH0,Baltimore,52.0,8.3,0.0,38.0,meteostat
2023_17_NE_BUF,BUF00,2023-12-31T18:00:00,72528,Buffalo Airport,35.1,0.0,,88.0,meteostat
2023_17_ATL_CHI,CHI98,2023-12-31T18:00:00,72534,Chicago Midway Airport,34.0,10.3,,82.0,meteostat
2023_17_CAR_JAX,JAX00,2023-12-31T18:00:00,74782,Jacksonville / Hatch Road Mobile Home Park,57.9,7.0,0.0,49.0,meteostat
2023_17_LA_NYG,NYC01,2023-12-31T18:00:00,KTEB0,Teterboro,42.1,10.3,0.0,53.0,meteostat
2023_17_ARI_PHI,PHI00,2023-12-31T18:00:00,72408,Philadelphia International Airport,45.0,9.2,0.0,45.0,meteostat
2023_17_NO_TB,TAM00,2023-12-31T18:00:00,72211,Tampa International Airport,64.9,4.7,0.0,63.0,meteostat
2023_17_SF_WAS,WAS00,2023-12-31T18:00:00,KCGS0,College Park / Lakeland,48.2,7.0,0.0,44.0,meteostat
2023_17_PIT_SEA,SEA00,2023-12-31T21:05:00,KBFI0,Seattle / South Park,50.0,0.0,0.0,71.0,meteostat
2023_17_LAC_DEN,DEN00,2023-12-31T21:25:00,KBJC0,Denver / Broomfield / Countryside,39.2,3.8,0.0,48.0,meteostat
2023_17_CIN_KC,KAN00,2023-12-31T21:25:00,KMKC0,Kansas City / Harlem,35.1,11.4,0.0,61.0,meteostat
2023_18_PIT_BAL,BAL00,2024-01-06T21:30:00,KDMH0,Baltimore,39.0,17.6,0.26,86.0,meteostat
2023_18_TB_CAR,CAR00,2024-01-07T18:00:00,72314,Charlotte/Douglas International Airport,55.0,15.0,0.0,35.0,meteostat
2023_18_CLE_CIN,CIN00,2024-01-07T18:00:00,KLUK0,Cincinnati / Columbia,37.9,12.7,0.0,79.0,meteostat
2023_18_NYJ_NE,BOS00,2024-01-07T18:00:00,KOWD0,Norwood,35.1,13.9,0.06,88.0,meteostat
2023_18_JAX_TEN,NAS00,2024-01-07T18:00:00,72327,Nashville Airport,45.0,8.1,0.0,60.0,meteostat
2023_18_CHI_GB,GNB00,2024-01-07T21:25:00,72645,Austin Straubel International  Airport,34.0,7.0,0.0,69.0,meteostat
2023_18_PHI_NYG,NYC01,2024-01-07T21:25:00,KTEB0,Teterboro,36.0,11.4,0.0,75.0,meteostat
2023_18_LA_SF,SFO01,2024-01-07T21:25:00,KSJC0,San Jose / Santa Clara Trailer Village,53.1,11.4,0.0,46.0,meteostat
2023_18_DAL_WAS,WAS00,2024-01-07T21:25:00,KCGS0,College Park / Lakeland,47.5,11.4,0.0,54.0,meteostat
2023_18_BUF_MIA,MIA00,2024-01-08T01:20:00,KHWO0,Hollywood / Pembroke Pines,62.1,5.8,0.0,70.0,meteostat
2024_01_BAL_KC,KAN00,2024-09-06T00:20:00,KMKC0,Kansas City / Harlem,75.0,3.4,0.03,79.0,meteostat
2024_01_GB_PHI,SAO00,2024-09-07T00:15:00,SBGR0,Sao Paulo / Cumbica,62.6,3.4,0.0,88.0,meteostat
2024_01_ARI_BUF,BUF00,2024-09-08T17:00:00,72528,Buffalo Airport,63.0,16.1,0.0,48.0,meteostat
2024_01_TEN_CHI,CHI98,2024-09-08T17:00:00,72534,Chicago Midway Airport,68.0,11.4,0.0,39.0,meteostat
2024_01_NE_CIN,CIN00,2024-09-08T17:00:00,KLUK0,Cincinnati / Columbia,66.0,0.0,0.0,42.0,meteostat
2024_01_JAX_MIA,MIA00,2024-09-08T17:00:00,KHWO0,Hollywood / Pembroke Pines,91.9,12.1,0.0,54.0,meteostat
2024_01_MIN_NYG,NYC01,2024-09-08T17:00:00,KTEB0,Teterboro,66.0,7.0,0.0,47.0,meteostat
2024_01_DEN_SEA,SEA00,2024-09-08T20:05:00,KBFI0,Seattle / South Park,68.0,8.1,0.0,76.0,meteostat
2024_01_DAL_CLE,CLE00,2024-09-08T20:25:00,KBKL0,Brookville / Old Chinatown,68.0,17.2,0.0,49.0,meteostat
2024_01_WAS_TB,TAM00,2024-09-08T20:25:00,72211,Tampa International Airport,91.0,7.0,0.0,61.0,meteostat
2024_01_NYJ_SF,SFO01,2024-09-10T00:15:00,KSJC0,San Jose / Santa Clara Trailer Village,77.0,12.7,0.0,60.0,meteostat
2024_02_BUF_MIA,MIA00,2024-09-13T00:15:00,KHWO0,Hollywood / Pembroke Pines,86.0,3.1,,80.0,meteostat
2024_02_LV_BAL,BAL00,2024-09-15T17:00:00,KDMH0,Baltimore,81.0,10.9,0.0,53.0,meteostat
2024_02_LAC_CAR,CAR00,2024-09-15T17:00:00,72314,Charlotte/Douglas International Airport,78.1,17.2,0.0,60.0,meteostat
2024_02_IND_GB,GNB00,2024-09-15T17:00:00,72645,Austin Straubel International  Airport,84.0,8.1,0.0,53.0,meteostat
2024_02_CLE_JAX,JAX00,2024-09-15T17:00:00,74782,Jacksonville / Hatch Road Mobile Home Park,80.1,13.9,0.0,85.0,meteostat
2024_02_SEA_NE,BOS00,2024-09-15T17:00:00,KOWD0,Norwood,79.0,8.1,0.0,47.0,meteostat
2024_02_NYJ_TEN,NAS00,2024-09-15T17:00:00,72327,Nashville Airport,82.0,8.1,0.0,51.0,meteostat
2024_02_NYG_WAS,WAS00,2024-09-15T17:00:00,KCGS0,College Park / Lakeland,76.8,9.2,0.0,57.0,meteostat
2024_02_PIT_DEN,DEN00,2024-09-15T20:25:00,KBJC0,Denver / Broomfield / Countryside,82.4,9.2,0.0,17.0,meteostat
2024_02_CIN_KC,KAN00,2024-09-15T20:25:00,KMKC0,Kansas City / Harlem,88.0,7.0,0.0,43.0,meteostat
2024_02_ATL_PHI,PHI00,2024-09-17T00:15:00,72408,Philadelphia International Airport,71.1,5.8,0.0,70.0,meteostat
2024_03_NE_NYJ,NYC01,2024-09-20T00:15:00,KTEB0,Teterboro,79.0,3.4,0.0,52.0,meteostat
2024_03_NYG_CLE,CLE00,2024-09-22T17:00:00,KBKL0,Brookville / Old Chinatown,80.1,7.0,0.0,60.0,meteostat
2024_03_LAC_PIT,PIT00,2024-09-22T17:00:00,72520,Greater Pittsburgh International,78.1,0.0,0.0,54.0,meteostat
